"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_56"	"male"	30.96549636771	NA	"csse_20"	"d"	"damas"	"stop"	55.0332572818029	"cs"	"one"	"spanish"	"lenition"	NA	0
"2"	"sub_56"	"male"	53.796	NA	"csse_18"	"d"	"deuda"	"fric"	55.7257727684615	"cs"	"one"	"spanish"	"lenition"	NA	1
"3"	"sub_56"	"male"	67.668	NA	"csse_24"	"g"	"gato"	"fric"	53.3220337629245	"cs"	"one"	"spanish"	"lenition"	NA	1
"4"	"sub_56"	"male"	74.3325630189342	"disf"	"csse_06"	"g"	"godson"	"stop"	50.1743228724223	"cs"	"two"	"english"	"lenition"	NA	0
"5"	"sub_56"	"male"	82.212	NA	"csse_30"	"b"	"bonnet"	"stop"	39.065148379791	"cs"	"two"	"english"	"lenition"	NA	0
"6"	"sub_56"	"male"	89.468	NA	"csse_10"	"d"	"donkey"	"stop"	91.3148623924798	"cs"	"two"	"english"	"lenition"	NA	0
"7"	"sub_56"	"male"	102.250195860108	"disf"	"csse_13"	"b"	"bicho"	"stop"	109.408737346442	"cs"	"one"	"spanish"	"lenition"	NA	0
"8"	"sub_56"	"male"	109.02	NA	"csse_32"	"b"	"beaver"	"stop"	65.1522748529914	"cs"	"two"	"english"	"lenition"	NA	0
"9"	"sub_56"	"male"	115.749516432169	NA	"csse_21"	"g"	"guiso"	"fric"	67.2775752616701	"cs"	"one"	"spanish"	"lenition"	NA	1
"10"	"sub_56"	"male"	130.444	NA	"csse_23"	"g"	"gafas"	"stop"	39.1184149125365	"cs"	"one"	"spanish"	"lenition"	NA	0
"11"	"sub_56"	"male"	136.108	NA	"csse_29"	"b"	"boxes"	"stop"	105.173659008045	"cs"	"two"	"english"	"lenition"	NA	0
"12"	"sub_56"	"male"	143.556	NA	"csse_17"	"d"	"dedo"	"fric"	69.9340636519423	"cs"	"one"	"spanish"	"lenition"	NA	1
"13"	"sub_56"	"male"	149.42	NA	"csse_09"	"d"	"dollhouse"	"stop"	68.6860095929376	"cs"	"two"	"english"	"lenition"	NA	0
"14"	"sub_56"	"male"	157.644	NA	"csse_31"	"b"	"beetle"	"stop"	68.3281059298224	"cs"	"two"	"english"	"lenition"	NA	0
"15"	"sub_56"	"male"	163.9	"disf"	"csse_16"	"b"	"vaso"	"fric"	62.9621754601999	"cs"	"one"	"spanish"	"lenition"	NA	1
"16"	"sub_56"	"male"	176.18	"disf"	"csse_07"	"g"	"garlic"	"stop"	37.8002579944337	"cs"	"two"	"english"	"lenition"	NA	0
"17"	"sub_56"	"male"	183.22	NA	"csse_08"	"g"	"garbage"	"stop"	41.7063002553562	"cs"	"two"	"english"	"lenition"	NA	0
"18"	"sub_56"	"male"	193.028	NA	"csse_15"	"b"	"vaca"	"fric"	71.2681904046804	"cs"	"one"	"spanish"	"lenition"	NA	1
"19"	"sub_56"	"male"	199.164	NA	"csse_05"	"g"	"garment"	"stop"	41.3601916424113	"cs"	"two"	"english"	"lenition"	NA	0
"20"	"sub_56"	"male"	205.255031538422	NA	"csse_11"	"d"	"decoy"	"stop"	42.8786728514581	"cs"	"two"	"english"	"lenition"	NA	0
"21"	"sub_56"	"male"	211.791176718199	NA	"csse_12"	"d"	"dealer"	"stop"	50.4003041700685	"cs"	"two"	"english"	"lenition"	NA	0
"22"	"sub_56"	"male"	217.836	NA	"csse_22"	"g"	"guita"	"fric"	49.3149111671585	"cs"	"one"	"spanish"	"lenition"	NA	1
"23"	"sub_56"	"male"	224.628	NA	"csse_19"	"d"	"dados"	"fric"	52.676488559996	"cs"	"one"	"spanish"	"lenition"	NA	1
"24"	"sub_56"	"male"	237.059288111089	NA	"csse_14"	"b"	"vino"	"fric"	63.6668708255854	"cs"	"one"	"spanish"	"lenition"	NA	1
"25"	"sub_56"	"male"	243.06	NA	"csse_16"	"b"	"vaso"	"fric"	75.5718250909467	"cs"	"one"	"spanish"	"lenition"	NA	1
"26"	"sub_56"	"male"	248.979450703494	NA	"csse_30"	"b"	"bonnet"	"stop"	32.9382548970329	"cs"	"two"	"english"	"lenition"	NA	0
"27"	"sub_56"	"male"	254.358994061336	NA	"csse_29"	"b"	"boxes"	"stop"	23.8807268278833	"cs"	"two"	"english"	"lenition"	NA	0
"28"	"sub_56"	"male"	260.26	NA	"csse_10"	"d"	"donkey"	"stop"	58.1421046115338	"cs"	"two"	"english"	"lenition"	NA	0
"29"	"sub_56"	"male"	270.74	NA	"csse_13"	"b"	"bicho"	"fric"	29.6713342035559	"cs"	"one"	"spanish"	"lenition"	NA	1
"30"	"sub_56"	"male"	276.704072589889	"disf"	"csse_31"	"b"	"beetle"	"stop"	53.572167951927	"cs"	"two"	"english"	"lenition"	NA	0
"31"	"sub_56"	"male"	300.396	"disf"	"csse_18"	"d"	"deuda"	"fric"	37.6711489538479	"cs"	"one"	"spanish"	"lenition"	NA	1
"32"	"sub_56"	"male"	305.676	NA	"csse_11"	"d"	"decoy"	"stop"	57.5826321023669	"cs"	"two"	"english"	"lenition"	NA	0
"33"	"sub_56"	"male"	311.772	NA	"csse_20"	"d"	"damas"	"fric"	37.8611253477175	"cs"	"one"	"spanish"	"lenition"	NA	1
"34"	"sub_56"	"male"	317.908	NA	"csse_07"	"g"	"garlic"	"stop"	58.8737225082241	"cs"	"two"	"english"	"lenition"	NA	0
"35"	"sub_56"	"male"	324.148	"disf"	"csse_06"	"g"	"godson"	"stop"	72.5018990147532	"cs"	"two"	"english"	"lenition"	NA	0
"36"	"sub_56"	"male"	330.028	NA	"csse_14"	"b"	"vino"	"fric"	89.805827745181	"cs"	"one"	"spanish"	"lenition"	NA	1
"37"	"sub_56"	"male"	335.556	NA	"csse_19"	"d"	"dados"	"fric"	77.8772376892789	"cs"	"one"	"spanish"	"lenition"	NA	1
"38"	"sub_56"	"male"	348.632962119548	NA	"csse_05"	"g"	"garment"	"stop"	40.756443823966	"cs"	"two"	"english"	"lenition"	NA	0
"39"	"sub_56"	"male"	354.3	NA	"csse_22"	"g"	"guita"	"stop"	24.964009638893	"cs"	"one"	"spanish"	"lenition"	NA	0
"40"	"sub_56"	"male"	359.86	NA	"csse_15"	"b"	"vaca"	"fric"	82.2424588546937	"cs"	"one"	"spanish"	"lenition"	NA	1
"41"	"sub_56"	"male"	371.444	NA	"csse_21"	"g"	"guiso"	"fric"	45.6248886610524	"cs"	"one"	"spanish"	"lenition"	NA	1
"42"	"sub_56"	"male"	383.410138318563	NA	"csse_09"	"d"	"dollhouse"	"stop"	88.8130364448898	"cs"	"two"	"english"	"lenition"	NA	0
"43"	"sub_56"	"male"	395.556	NA	"csse_23"	"g"	"gafas"	"fric"	39.57765492612	"cs"	"one"	"spanish"	"lenition"	NA	1
"44"	"sub_56"	"male"	400.668	NA	"csse_12"	"d"	"dealer"	"stop"	67.0793193100394	"cs"	"two"	"english"	"lenition"	NA	0
"45"	"sub_56"	"male"	405.636	NA	"csse_24"	"g"	"gato"	"stop"	38.1947578406994	"cs"	"one"	"spanish"	"lenition"	NA	0
"46"	"sub_56"	"male"	410.86	NA	"csse_17"	"d"	"dedo"	"fric"	58.8952406816361	"cs"	"one"	"spanish"	"lenition"	NA	1
"47"	"sub_56"	"male"	416.236	NA	"csse_08"	"g"	"garbage"	"stop"	58.0416864688686	"cs"	"two"	"english"	"lenition"	NA	0
"48"	"sub_56"	"male"	420.26	NA	"csse_32"	"b"	"beaver"	"stop"	65.0709564564522	"cs"	"two"	"english"	"lenition"	NA	0
"49"	"sub_56"	"male"	485.044	NA	"cses_12"	"d"	"deuda"	"stop"	44.4698430043218	"cs"	"two"	"spanish"	"lenition"	NA	0
"50"	"sub_56"	"male"	493.212	NA	"cses_16"	"b"	"boxes"	"stop"	67.1140671659032	"cs"	"one"	"english"	"lenition"	NA	0
"51"	"sub_56"	"male"	500.38	"disf"	"cses_18"	"d"	"decoy"	"stop"	76.9822068164672	"cs"	"one"	"english"	"lenition"	NA	0
"52"	"sub_56"	"male"	507.892	NA	"cses_15"	"b"	"bonnet"	"stop"	59.1885920409254	"cs"	"one"	"english"	"lenition"	NA	0
"53"	"sub_56"	"male"	515.348	NA	"cses_22"	"g"	"garlic"	"stop"	85.426599315042	"cs"	"one"	"english"	"lenition"	NA	0
"54"	"sub_56"	"male"	520.7	NA	"cses_21"	"g"	"garbage"	"stop"	61.1359679331827	"cs"	"one"	"english"	"lenition"	NA	0
"55"	"sub_56"	"male"	525.228	"disf"	"cses_13"	"b"	"beaver"	"stop"	25.1884039390688	"cs"	"one"	"english"	"lenition"	NA	0
"56"	"sub_56"	"male"	532.772	"disf"	"cses_09"	"d"	"dados"	"fric"	30.6779568610409	"cs"	"two"	"spanish"	"lenition"	NA	1
"57"	"sub_56"	"male"	538.708	NA	"cses_19"	"d"	"donkey"	"stop"	43.2952020239554	"cs"	"one"	"english"	"lenition"	NA	0
"58"	"sub_56"	"male"	544.7	NA	"cses_24"	"g"	"garment"	"stop"	47.3127065234848	"cs"	"one"	"english"	"lenition"	NA	0
"59"	"sub_56"	"male"	549.82	NA	"cses_05"	"g"	"gafas"	"fric"	103.620377728475	"cs"	"two"	"spanish"	"lenition"	NA	1
"60"	"sub_56"	"male"	555.82	NA	"cses_32"	"b"	"vino"	"fric"	39.9483192486514	"cs"	"two"	"spanish"	"lenition"	NA	1
"61"	"sub_56"	"male"	562.3	NA	"cses_08"	"g"	"guita"	"stop"	56.7298846555104	"cs"	"two"	"spanish"	"lenition"	NA	0
