"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_08"	"female"	114.572120708464	NA	"csse_22"	"g"	"guita"	"fric"	58.4310159719195	"cs"	"one"	"spanish"	"lenition"	NA	1
"2"	"sub_08"	"female"	117.813060145889	NA	"csse_32"	"b"	"beaver"	"stop"	65.7482343123803	"cs"	"two"	"english"	"lenition"	NA	0
"3"	"sub_08"	"female"	121.532170975721	NA	"csse_29"	"b"	"boxes"	"stop"	72.3114406330012	"cs"	"two"	"english"	"lenition"	NA	0
"4"	"sub_08"	"female"	129.014282005573	NA	"csse_12"	"d"	"dealer"	"stop"	87.5311339543146	"cs"	"two"	"english"	"lenition"	NA	0
"5"	"sub_08"	"female"	132.334916404649	"disf"	"csse_11"	"d"	"decoy"	"stop"	57.1631895211908	"cs"	"two"	"english"	"lenition"	NA	0
"6"	"sub_08"	"female"	136.080592006807	NA	"csse_15"	"b"	"vaca"	"fric"	35.0124535817145	"cs"	"one"	"spanish"	"lenition"	NA	1
"7"	"sub_08"	"female"	140.065353285698	"disf"	"csse_30"	"b"	"bonnet"	"stop"	52.4948623769319	"cs"	"two"	"english"	"lenition"	NA	0
"8"	"sub_08"	"female"	154.528916943622	"disf"	"csse_06"	"g"	"godson"	"stop"	89.1745732324125	"cs"	"two"	"english"	"lenition"	NA	0
"9"	"sub_08"	"female"	168.475581041159	NA	"csse_19"	"d"	"dados"	"fric"	25.5903245137858	"cs"	"one"	"spanish"	"lenition"	NA	1
"10"	"sub_08"	"female"	172.593167584241	"disf"	"csse_31"	"b"	"beetle"	"stop"	72.8354286711124	"cs"	"two"	"english"	"lenition"	NA	0
"11"	"sub_08"	"female"	176.800776834158	"disf"	"csse_14"	"b"	"vino"	"fric"	42.3716150353073	"cs"	"one"	"spanish"	"lenition"	NA	1
"12"	"sub_08"	"female"	183.369349678849	NA	"csse_24"	"g"	"gato"	"fric"	32.9399858146076	"cs"	"one"	"spanish"	"lenition"	NA	1
"13"	"sub_08"	"female"	186.530593540957	NA	"csse_23"	"g"	"gafas"	"stop"	29.0817718794756	"cs"	"one"	"spanish"	"lenition"	NA	0
"14"	"sub_08"	"female"	192.023642598099	NA	"csse_07"	"g"	"garlic"	"stop"	32.284146592815	"cs"	"two"	"english"	"lenition"	NA	0
"15"	"sub_08"	"female"	196.412801244354	NA	"csse_09"	"d"	"dollhouse"	"stop"	54.8766604507307	"cs"	"two"	"english"	"lenition"	NA	0
"16"	"sub_08"	"female"	201.167949574753	NA	"csse_21"	"g"	"guiso"	"stop"	27.5249797834931	"cs"	"one"	"spanish"	"lenition"	NA	0
"17"	"sub_08"	"female"	208.92936951057	"disf"	"csse_05"	"g"	"garment"	"stop"	137.691829021492	"cs"	"two"	"english"	"lenition"	NA	0
"18"	"sub_08"	"female"	213.950168585684	NA	"csse_16"	"b"	"vaso"	"fric"	30.4295786742443	"cs"	"one"	"spanish"	"lenition"	NA	1
"19"	"sub_08"	"female"	218.986857471231	NA	"csse_20"	"d"	"damas"	"stop"	27.7599482491553	"cs"	"one"	"spanish"	"lenition"	NA	0
"20"	"sub_08"	"female"	222.691912841331	NA	"csse_13"	"b"	"bicho"	"stop"	59.3745552580742	"cs"	"one"	"spanish"	"lenition"	NA	0
"21"	"sub_08"	"female"	226.729803941781	NA	"csse_10"	"d"	"donkey"	"stop"	42.1102128513553	"cs"	"two"	"english"	"lenition"	NA	0
"22"	"sub_08"	"female"	230.528609384967	NA	"csse_08"	"g"	"garbage"	"stop"	45.0636440694154	"cs"	"two"	"english"	"lenition"	NA	0
"23"	"sub_08"	"female"	233.663288002421	NA	"csse_17"	"d"	"dedo"	"fric"	39.4909256558549	"cs"	"one"	"spanish"	"lenition"	NA	1
"24"	"sub_08"	"female"	237.568353737725	NA	"csse_18"	"d"	"deuda"	"fric"	35.3171359034548	"cs"	"one"	"spanish"	"lenition"	NA	1
"25"	"sub_08"	"female"	253.432121004331	NA	"csse_05"	"g"	"garment"	"stop"	33.7262781554841	"cs"	"two"	"english"	"lenition"	NA	0
"26"	"sub_08"	"female"	257.576272284404	"disf"	"csse_06"	"g"	"godson"	"stop"	106.968052560717	"cs"	"two"	"english"	"lenition"	NA	0
"27"	"sub_08"	"female"	264.091714984764	NA	"csse_32"	"b"	"beaver"	"stop"	108.252766647524	"cs"	"two"	"english"	"lenition"	NA	0
"28"	"sub_08"	"female"	267.917084981779	NA	"csse_18"	"d"	"deuda"	"fric"	23.3401448398922	"cs"	"one"	"spanish"	"lenition"	NA	1
"29"	"sub_08"	"female"	276.816383238724	NA	"csse_08"	"g"	"garbage"	"stop"	55.3768278230109	"cs"	"two"	"english"	"lenition"	NA	0
"30"	"sub_08"	"female"	285.321628158831	"disf"	"csse_16"	"b"	"vaso"	"fric"	31.4398772512732	"cs"	"one"	"spanish"	"lenition"	NA	1
"31"	"sub_08"	"female"	290.990908243597	NA	"csse_11"	"d"	"decoy"	"stop"	30.8739490816379	"cs"	"two"	"english"	"lenition"	NA	0
"32"	"sub_08"	"female"	294.167796276929	NA	"csse_12"	"d"	"dealer"	"stop"	46.5641713522018	"cs"	"two"	"english"	"lenition"	NA	0
"33"	"sub_08"	"female"	297.010258705266	NA	"csse_19"	"d"	"dados"	"stop"	14.6063194187604	"cs"	"one"	"spanish"	"lenition"	NA	0
"34"	"sub_08"	"female"	300.736371882756	NA	"csse_09"	"d"	"dollhouse"	"stop"	61.307507447907	"cs"	"two"	"english"	"lenition"	NA	0
"35"	"sub_08"	"female"	304.375786393805	NA	"csse_20"	"d"	"damas"	"stop"	41.8766992645487	"cs"	"one"	"spanish"	"lenition"	NA	0
"36"	"sub_08"	"female"	307.829245418888	NA	"csse_23"	"g"	"gafas"	"stop"	37.0121190109671	"cs"	"one"	"spanish"	"lenition"	NA	0
"37"	"sub_08"	"female"	311.070183888582	"disf"	"csse_30"	"b"	"bonnet"	"stop"	60.7358756768122	"cs"	"two"	"english"	"lenition"	NA	0
"38"	"sub_08"	"female"	314.603338121936	NA	"csse_07"	"g"	"garlic"	"stop"	50.6846837020589	"cs"	"two"	"english"	"lenition"	NA	0
"39"	"sub_08"	"female"	318.13649235529	NA	"csse_15"	"b"	"vaca"	"fric"	50.0987957422012	"cs"	"one"	"spanish"	"lenition"	NA	1
"40"	"sub_08"	"female"	321.271170547289	NA	"csse_17"	"d"	"dedo"	"fric"	18.5583365097841	"cs"	"one"	"spanish"	"lenition"	NA	1
"41"	"sub_08"	"female"	334.183633795022	"disf"	"csse_10"	"d"	"donkey"	"stop"	70.8823396134335	"cs"	"two"	"english"	"lenition"	NA	0
"42"	"sub_08"	"female"	338.122268342254	"disf"	"csse_24"	"g"	"gato"	"stop"	34.988627987957	"cs"	"one"	"spanish"	"lenition"	NA	0
"43"	"sub_08"	"female"	347.180957015742	NA	"csse_22"	"g"	"guita"	"stop"	29.8120721344048	"cs"	"one"	"spanish"	"lenition"	NA	0
"44"	"sub_08"	"female"	350.262505068893	"disf"	"csse_31"	"b"	"beetle"	"stop"	86.4593053752287	"cs"	"two"	"english"	"lenition"	NA	0
"45"	"sub_08"	"female"	353.822224371671	NA	"csse_29"	"b"	"boxes"	"stop"	55.5435537562516	"cs"	"two"	"english"	"lenition"	NA	0
"46"	"sub_08"	"female"	357.169423119059	NA	"csse_13"	"b"	"bicho"	"stop"	49.4344421465485	"cs"	"one"	"spanish"	"lenition"	NA	0
"47"	"sub_08"	"female"	363.312957614107	"disf"	"csse_14"	"b"	"vino"	"fric"	42.7072373565807	"cs"	"one"	"spanish"	"lenition"	NA	1
"48"	"sub_08"	"female"	374.204636077831	NA	"csse_21"	"g"	"guiso"	"fric"	63.7877257717037	"cs"	"one"	"spanish"	"lenition"	NA	1
"49"	"sub_08"	"female"	597.516445141072	NA	"cses_32"	"b"	"vino"	"fric"	37.2622275884851	"cs"	"two"	"spanish"	"lenition"	NA	1
"50"	"sub_08"	"female"	600.730818454088	NA	"cses_30"	"b"	"vaso"	"fric"	61.6882300628276	"cs"	"two"	"spanish"	"lenition"	NA	1
"51"	"sub_08"	"female"	607.982339775947	NA	"cses_18"	"d"	"decoy"	"stop"	31.0110227391078	"cs"	"one"	"english"	"lenition"	NA	0
"52"	"sub_08"	"female"	610.904497333233	NA	"cses_09"	"d"	"dados"	"stop"	44.5872769334983	"cs"	"two"	"spanish"	"lenition"	NA	0
"53"	"sub_08"	"female"	614.092305577546	NA	"cses_05"	"g"	"gafas"	"stop"	34.2637741701992	"cs"	"two"	"spanish"	"lenition"	NA	0
"54"	"sub_08"	"female"	624.496581176379	NA	"cses_19"	"d"	"donkey"	"stop"	62.3554973354885	"cs"	"one"	"english"	"lenition"	NA	0
"55"	"sub_08"	"female"	628.853252443606	NA	"cses_23"	"g"	"godson"	"stop"	36.5802194863818	"cs"	"one"	"english"	"lenition"	NA	0
"56"	"sub_08"	"female"	632.412971649755	NA	"cses_17"	"d"	"dealer"	"stop"	24.6752964528696	"cs"	"one"	"english"	"lenition"	NA	0
"57"	"sub_08"	"female"	640.458638828051	NA	"cses_20"	"d"	"dollhouse"	"stop"	29.8043040273797	"cs"	"one"	"english"	"lenition"	NA	0
"58"	"sub_08"	"female"	645.084824255347	NA	"cses_10"	"d"	"damas"	"stop"	41.7346703344492	"cs"	"two"	"spanish"	"lenition"	NA	0
"59"	"sub_08"	"female"	647.902246695768	"disf"	"cses_15"	"b"	"bonnet"	"stop"	53.8524749716771	"cs"	"one"	"english"	"lenition"	NA	0
"60"	"sub_08"	"female"	652.019832344671	"disf"	"cses_07"	"g"	"guiso"	"stop"	49.3508748965041	"cs"	"two"	"spanish"	"lenition"	NA	0
"61"	"sub_08"	"female"	656.80154471114	"disf"	"cses_08"	"g"	"guita"	"stop"	42.1578419725392	"cs"	"two"	"spanish"	"lenition"	NA	0
"62"	"sub_08"	"female"	660.919130360044	"disf"	"cses_24"	"g"	"garment"	"stop"	129.264203076673	"cs"	"one"	"english"	"lenition"	NA	0
"63"	"sub_08"	"female"	679.789915595971	"disf"	"cses_29"	"b"	"vaca"	"stop"	42.3956242589156	"cs"	"two"	"spanish"	"lenition"	NA	0
"64"	"sub_08"	"female"	685.023234130385	"disf"	"cses_11"	"d"	"dedo"	"stop"	28.1146336550364	"cs"	"two"	"spanish"	"lenition"	NA	0
"65"	"sub_08"	"female"	705.163978625699	NA	"cses_21"	"g"	"garbage"	"stop"	40.7525805734394	"cs"	"one"	"english"	"lenition"	NA	0
"66"	"sub_08"	"female"	707.745211894238	NA	"cses_22"	"g"	"garlic"	"stop"	23.7040331476237	"cs"	"one"	"english"	"lenition"	NA	0
"67"	"sub_08"	"female"	711.304931100387	NA	"cses_31"	"b"	"bicho"	"stop"	13.37676248977	"cs"	"two"	"spanish"	"lenition"	NA	0
"68"	"sub_08"	"female"	715.342821543183	"disf"	"cses_06"	"g"	"gato"	"stop"	14.6701057902874	"cs"	"two"	"spanish"	"lenition"	NA	0
"69"	"sub_08"	"female"	719.593232535599	NA	"cses_16"	"b"	"boxes"	"stop"	95.3672312190292	"cs"	"one"	"english"	"lenition"	NA	0
"70"	"sub_08"	"female"	729.245939746076	NA	"cses_13"	"b"	"beaver"	"stop"	51.5183119696303	"cs"	"one"	"english"	"lenition"	NA	0
"71"	"sub_08"	"female"	733.629176082005	"disf"	"cses_12"	"d"	"deuda"	"fric"	41.2783277378139	"cs"	"two"	"spanish"	"lenition"	NA	1
"72"	"sub_08"	"female"	739.473491196578	NA	"cses_14"	"b"	"beetle"	"stop"	60.0213343336691	"cs"	"one"	"english"	"lenition"	NA	0
"73"	"sub_08"	"female"	743.166035746241	NA	"cses_19"	"d"	"donkey"	"stop"	53.4475691447369	"cs"	"one"	"english"	"lenition"	NA	0
"74"	"sub_08"	"female"	746.327278921851	NA	"cses_10"	"d"	"damas"	"stop"	18.6819386581192	"cs"	"two"	"spanish"	"lenition"	NA	0
"75"	"sub_08"	"female"	748.913677043081	NA	"cses_30"	"b"	"vaso"	"fric"	33.2272886271312	"cs"	"two"	"spanish"	"lenition"	NA	1
"76"	"sub_08"	"female"	752.765612004959	NA	"cses_09"	"d"	"dados"	"stop"	17.056963499499	"cs"	"two"	"spanish"	"lenition"	NA	0
"77"	"sub_08"	"female"	759.194358630989	"disf"	"cses_32"	"b"	"vino"	"stop"	36.5652008840698	"cs"	"two"	"spanish"	"lenition"	NA	0
"78"	"sub_08"	"female"	766.632577867719	NA	"cses_05"	"g"	"gafas"	"fric"	58.9415405207774	"cs"	"two"	"spanish"	"lenition"	NA	1
"79"	"sub_08"	"female"	778.360684482943	NA	"cses_22"	"g"	"garlic"	"stop"	55.5833805161683	"cs"	"one"	"english"	"lenition"	NA	0
"80"	"sub_08"	"female"	781.584644253036	NA	"cses_07"	"g"	"guiso"	"stop"	82.4818853739089	"cs"	"two"	"spanish"	"lenition"	NA	0
"81"	"sub_08"	"female"	785.330318940103	"disf"	"cses_24"	"g"	"garment"	"stop"	26.6518192961485	"cs"	"one"	"english"	"lenition"	NA	0
"82"	"sub_08"	"female"	788.783777871442	NA	"cses_21"	"g"	"garbage"	"stop"	32.5830100669009	"cs"	"one"	"english"	"lenition"	NA	0
"83"	"sub_08"	"female"	797.736206024219	NA	"cses_13"	"b"	"beaver"	"stop"	38.0135117446798	"cs"	"one"	"english"	"lenition"	NA	0
"84"	"sub_08"	"female"	804.097426327565	NA	"cses_18"	"d"	"decoy"	"stop"	48.2076113854646	"cs"	"one"	"english"	"lenition"	NA	0
"85"	"sub_08"	"female"	810.605868159704	NA	"cses_23"	"g"	"godson"	"stop"	98.3206619561088	"cs"	"one"	"english"	"lenition"	NA	0
"86"	"sub_08"	"female"	813.634285991801	NA	"cses_16"	"b"	"boxes"	"stop"	61.2836877938889	"cs"	"one"	"english"	"lenition"	NA	0
"87"	"sub_08"	"female"	816.343922999466	NA	"cses_15"	"b"	"bonnet"	"stop"	60.0213343336691	"cs"	"one"	"english"	"lenition"	NA	0
"88"	"sub_08"	"female"	819.7442517934	NA	"cses_11"	"d"	"dedo"	"fric"	62.9050370977211	"cs"	"two"	"spanish"	"lenition"	NA	1
"89"	"sub_08"	"female"	824.711919640787	NA	"cses_29"	"b"	"vaca"	"fric"	42.84664153829	"cs"	"two"	"spanish"	"lenition"	NA	1
"90"	"sub_08"	"female"	828.443198142575	NA	"cses_06"	"g"	"gato"	"stop"	45.7305404446515	"cs"	"two"	"spanish"	"lenition"	NA	0
"91"	"sub_08"	"female"	835.42981121136	NA	"cses_17"	"d"	"dealer"	"stop"	49.3773216160207	"cs"	"one"	"english"	"lenition"	NA	0
"92"	"sub_08"	"female"	838.004332172232	"disf"	"cses_20"	"d"	"dollhouse"	"stop"	57.5137012817777	"cs"	"one"	"english"	"lenition"	NA	0
"93"	"sub_08"	"female"	842.310164005335	"disf"	"cses_08"	"g"	"guita"	"stop"	83.3629643523182	"cs"	"two"	"spanish"	"lenition"	NA	0
"94"	"sub_08"	"female"	845.976143486294	NA	"cses_12"	"d"	"deuda"	"fric"	27.1693278889416	"cs"	"two"	"spanish"	"lenition"	NA	1
"95"	"sub_08"	"female"	849.756483270412	"disf"	"cses_31"	"b"	"bicho"	"stop"	87.9283639561663	"cs"	"two"	"spanish"	"lenition"	NA	0
"96"	"sub_08"	"female"	853.902120416748	"disf"	"cses_14"	"b"	"beetle"	"stop"	50.8275902650439	"cs"	"one"	"english"	"lenition"	NA	0
"97"	"sub_08"	"female"	991.212505385676	NA	"s_20"	"d"	"damas"	"stop"	47.168360746582	"ml"	"one"	"spanish"	"lenition"	NA	0
