"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_19"	"female"	53.564	"disf"	"s_09"	"d"	"dados"	"stop"	86.9405933871974	"ml"	"two"	"spanish"	"lenition"	NA	0
"2"	"sub_19"	"female"	59.836	"disf"	"s_31"	"b"	"vino"	"fric"	87.3637841313482	"ml"	"two"	"spanish"	"lenition"	NA	1
"3"	"sub_19"	"female"	64.716	NA	"s_29"	"b"	"vaso"	"fric"	84.6429825335804	"ml"	"two"	"spanish"	"lenition"	NA	1
"4"	"sub_19"	"female"	72.812	NA	"s_23"	"g"	"gafas"	"stop"	61.6567396053398	"ml"	"one"	"spanish"	"lenition"	NA	0
"5"	"sub_19"	"female"	76.42	"disf"	"s_20"	"d"	"damas"	"fric"	78.885623799394	"ml"	"one"	"spanish"	"lenition"	NA	1
"6"	"sub_19"	"female"	81.5	"disf"	"s_07"	"g"	"guiso"	"stop"	120.229207685526	"ml"	"two"	"spanish"	"lenition"	NA	0
"7"	"sub_19"	"female"	88.26	"disf"	"s_10"	"d"	"damas"	"fric"	52.8189621004742	"ml"	"two"	"spanish"	"lenition"	NA	1
"8"	"sub_19"	"female"	93.732	"disf"	"s_11"	"d"	"dedo"	"stop"	54.047835603356	"ml"	"two"	"spanish"	"lenition"	NA	0
"9"	"sub_19"	"female"	98.132	NA	"s_05"	"g"	"gafas"	"stop"	78.6274057182084	"ml"	"two"	"spanish"	"lenition"	NA	0
"10"	"sub_19"	"female"	102.02	"disf"	"s_13"	"b"	"bicho"	"fric"	47.7507190469169	"ml"	"one"	"spanish"	"lenition"	NA	1
"11"	"sub_19"	"female"	106.972	"disf"	"s_22"	"g"	"guita"	"fric"	102.417117316008	"ml"	"one"	"spanish"	"lenition"	NA	1
"12"	"sub_19"	"female"	112.916	NA	"s_06"	"g"	"gato"	"stop"	24.4442197987809	"ml"	"two"	"spanish"	"lenition"	NA	0
"13"	"sub_19"	"female"	122.324	"disf"	"s_08"	"g"	"guita"	"stop"	56.6932142671703	"ml"	"two"	"spanish"	"lenition"	NA	0
"14"	"sub_19"	"female"	126.708	NA	"s_21"	"g"	"guiso"	"fric"	42.2406536338258	"ml"	"one"	"spanish"	"lenition"	NA	1
"15"	"sub_19"	"female"	129.7	NA	"s_24"	"g"	"gato"	"fric"	31.5176477334944	"ml"	"one"	"spanish"	"lenition"	NA	1
"16"	"sub_19"	"female"	141.356	NA	"s_12"	"d"	"deuda"	"fric"	45.0252110478289	"ml"	"two"	"spanish"	"lenition"	NA	1
"17"	"sub_19"	"female"	147.738100250406	"disf"	"s_18"	"d"	"deuda"	"stop"	111.068465551597	"ml"	"one"	"spanish"	"lenition"	NA	0
"18"	"sub_19"	"female"	152.212	NA	"s_30"	"b"	"vaca"	"fric"	43.8827283510363	"ml"	"two"	"spanish"	"lenition"	NA	1
"19"	"sub_19"	"female"	156.116	"disf"	"s_17"	"d"	"dedo"	"fric"	55.2218784253569	"ml"	"one"	"spanish"	"lenition"	NA	1
"20"	"sub_19"	"female"	161.970233894654	NA	"s_19"	"d"	"dados"	"stop"	107.92844728411	"ml"	"one"	"spanish"	"lenition"	NA	0
"21"	"sub_19"	"female"	166.372	NA	"s_16"	"b"	"vaso"	"fric"	47.4977814874933	"ml"	"one"	"spanish"	"lenition"	NA	1
"22"	"sub_19"	"female"	179.292	"disf"	"s_14"	"b"	"vino"	"fric"	74.4815709704199	"ml"	"one"	"spanish"	"lenition"	NA	1
"23"	"sub_19"	"female"	183.684	NA	"s_32"	"b"	"bicho"	"stop"	42.6561924654436	"ml"	"two"	"spanish"	"lenition"	NA	0
"24"	"sub_19"	"female"	186.932	NA	"s_15"	"b"	"vaca"	"fric"	48.7601809954867	"ml"	"one"	"spanish"	"lenition"	NA	1
"25"	"sub_19"	"female"	196.131942105346	NA	"s_18"	"d"	"deuda"	"fric"	64.9144542129534	"ml"	"one"	"spanish"	"lenition"	NA	1
"26"	"sub_19"	"female"	200.284	NA	"s_15"	"b"	"vaca"	"fric"	39.9162117151945	"ml"	"one"	"spanish"	"lenition"	NA	1
"27"	"sub_19"	"female"	203.94	NA	"s_14"	"b"	"vino"	"fric"	63.779866050595	"ml"	"one"	"spanish"	"lenition"	NA	1
"28"	"sub_19"	"female"	206.86	"disf"	"s_10"	"d"	"damas"	"stop"	58.63801034576	"ml"	"two"	"spanish"	"lenition"	NA	0
"29"	"sub_19"	"female"	211.652	NA	"s_23"	"g"	"gafas"	"stop"	75.8443886210785	"ml"	"one"	"spanish"	"lenition"	NA	0
"30"	"sub_19"	"female"	215.348	"disf"	"s_09"	"d"	"dados"	"stop"	134.273402211733	"ml"	"two"	"spanish"	"lenition"	NA	0
"31"	"sub_19"	"female"	219.668	"disf"	"s_06"	"g"	"gato"	"stop"	42.4629088919914	"ml"	"two"	"spanish"	"lenition"	NA	0
"32"	"sub_19"	"female"	224.228	NA	"s_30"	"b"	"vaca"	"fric"	62.1946939411373	"ml"	"two"	"spanish"	"lenition"	NA	1
"33"	"sub_19"	"female"	232.14	NA	"s_07"	"g"	"guiso"	"fric"	53.5184981295913	"ml"	"two"	"spanish"	"lenition"	NA	1
"34"	"sub_19"	"female"	238.785175661325	NA	"s_29"	"b"	"vaso"	"fric"	46.3049469440193	"ml"	"two"	"spanish"	"lenition"	NA	1
