"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_03"	"male"	40.4158937361491	NA	"s_14"	"b"	"vino"	"fric"	84.4987540649811	"ml"	"one"	"spanish"	"lenition"	NA	1
"2"	"sub_03"	"male"	44.8256970349254	"disf"	"s_09"	"d"	"dados"	"fric"	56.6607784546065	"ml"	"two"	"spanish"	"lenition"	NA	1
"3"	"sub_03"	"male"	48.9167193723445	NA	"s_29"	"b"	"vaso"	"fric"	55.0195801051103	"ml"	"two"	"spanish"	"lenition"	NA	1
"4"	"sub_03"	"male"	52.7420909086324	NA	"s_20"	"d"	"damas"	"fric"	91.4134841746375	"ml"	"one"	"spanish"	"lenition"	NA	1
"5"	"sub_03"	"male"	56.6737227653727	NA	"s_11"	"d"	"dedo"	"stop"	43.3249420827622	"ml"	"two"	"spanish"	"lenition"	NA	0
"6"	"sub_03"	"male"	60.5256593817738	NA	"s_06"	"g"	"gato"	"stop"	31.9748325016889	"ml"	"two"	"spanish"	"lenition"	NA	0
"7"	"sub_03"	"male"	64.7357916452227	NA	"s_08"	"g"	"guita"	"fric"	103.344847924063	"ml"	"two"	"spanish"	"lenition"	NA	1
"8"	"sub_03"	"male"	68.109556590004	NA	"s_32"	"b"	"bicho"	"stop"	54.7178973778273	"ml"	"two"	"spanish"	"lenition"	NA	0
"9"	"sub_03"	"male"	75.1493023409257	NA	"s_22"	"g"	"guita"	"stop"	84.0298984423242	"ml"	"one"	"spanish"	"lenition"	NA	0
"10"	"sub_03"	"male"	79.9310164358913	"disf"	"s_21"	"g"	"guiso"	"stop"	102.893753194678	"ml"	"one"	"spanish"	"lenition"	NA	0
"11"	"sub_03"	"male"	84.2466039024259	NA	"s_05"	"g"	"gafas"	"stop"	36.1656699302273	"ml"	"two"	"spanish"	"lenition"	NA	0
"12"	"sub_03"	"male"	95.7492822868127	NA	"s_13"	"b"	"bicho"	"stop"	99.6068648932464	"ml"	"one"	"spanish"	"lenition"	NA	0
"13"	"sub_03"	"male"	103.028113412268	NA	"s_10"	"d"	"damas"	"fric"	29.4827013591998	"ml"	"two"	"spanish"	"lenition"	NA	1
"14"	"sub_03"	"male"	106.667528974995	NA	"s_23"	"g"	"gafas"	"stop"	48.7316225661374	"ml"	"one"	"spanish"	"lenition"	NA	0
"15"	"sub_03"	"male"	110.107276140408	NA	"s_15"	"b"	"vaca"	"fric"	56.7864196463432	"ml"	"one"	"spanish"	"lenition"	NA	1
"16"	"sub_03"	"male"	113.746691372921	NA	"s_12"	"d"	"deuda"	"stop"	72.2030991804985	"ml"	"two"	"spanish"	"lenition"	NA	0
"17"	"sub_03"	"male"	117.890843024541	NA	"s_17"	"d"	"dedo"	"stop"	57.6395483430616	"ml"	"one"	"spanish"	"lenition"	NA	0
"18"	"sub_03"	"male"	124.31959109949	NA	"s_18"	"d"	"deuda"	"fric"	59.7815850719883	"ml"	"one"	"spanish"	"lenition"	NA	1
"19"	"sub_03"	"male"	128.384047527041	NA	"s_19"	"d"	"dados"	"fric"	45.2087337322951	"ml"	"one"	"spanish"	"lenition"	NA	1
"20"	"sub_03"	"male"	143.032644510071	NA	"s_07"	"g"	"guiso"	"stop"	72.5972410843383	"ml"	"two"	"spanish"	"lenition"	NA	0
"21"	"sub_03"	"male"	147.229925835031	NA	"s_31"	"b"	"vino"	"fric"	77.7419274603517	"ml"	"two"	"spanish"	"lenition"	NA	1
"22"	"sub_03"	"male"	154.05714925601	NA	"s_30"	"b"	"vaca"	"fric"	55.5197404749208	"ml"	"two"	"spanish"	"lenition"	NA	1
"23"	"sub_03"	"male"	157.682049999753	NA	"s_24"	"g"	"gato"	"stop"	15.6249316209198	"ml"	"one"	"spanish"	"lenition"	NA	0
"24"	"sub_03"	"male"	160.922988744342	NA	"s_16"	"b"	"vaso"	"fric"	70.8585276331348	"ml"	"one"	"spanish"	"lenition"	NA	1
"25"	"sub_03"	"male"	168.972205462462	NA	"s_19"	"d"	"dados"	"fric"	98.7017608443068	"ml"	"one"	"spanish"	"lenition"	NA	1
"26"	"sub_03"	"male"	172.66475042556	NA	"s_08"	"g"	"guita"	"stop"	89.5556517313025	"ml"	"two"	"spanish"	"lenition"	NA	0
"27"	"sub_03"	"male"	175.640038453379	NA	"s_29"	"b"	"vaso"	"fric"	68.3814564150396	"ml"	"two"	"spanish"	"lenition"	NA	1
"28"	"sub_03"	"male"	179.066932699708	NA	"s_12"	"d"	"deuda"	"fric"	48.506913825122	"ml"	"two"	"spanish"	"lenition"	NA	1
"29"	"sub_03"	"male"	183.435233092983	NA	"s_18"	"d"	"deuda"	"stop"	69.0062170375541	"ml"	"one"	"spanish"	"lenition"	NA	0
"30"	"sub_03"	"male"	187.525870037686	NA	"s_31"	"b"	"vino"	"fric"	66.6903789488629	"ml"	"two"	"spanish"	"lenition"	NA	1
"31"	"sub_03"	"male"	190.793373853952	NA	"s_21"	"g"	"guiso"	"stop"	53.1855772117069	"ml"	"one"	"spanish"	"lenition"	NA	0
"32"	"sub_03"	"male"	193.529576236679	NA	"s_07"	"g"	"guiso"	"stop"	51.5897717154132	"ml"	"two"	"spanish"	"lenition"	NA	0
"33"	"sub_03"	"male"	197.168991056423	NA	"s_10"	"d"	"damas"	"fric"	84.8873252049032	"ml"	"two"	"spanish"	"lenition"	NA	1
"34"	"sub_03"	"male"	200.914666162875	NA	"s_30"	"b"	"vaca"	"fric"	68.8101802797121	"ml"	"two"	"spanish"	"lenition"	NA	1
"35"	"sub_03"	"male"	209.483089591448	"disf"	"s_14"	"b"	"vino"	"fric"	76.6893467043133	"ml"	"one"	"spanish"	"lenition"	NA	1
"36"	"sub_03"	"male"	212.484942690945	NA	"s_32"	"b"	"bicho"	"stop"	62.8613091270722	"ml"	"two"	"spanish"	"lenition"	NA	0
