"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_29"	"female"	38.444	NA	"cses_24"	"g"	"garment"	"stop"	50.956995409102	"cs"	"one"	"english"	"lenition"	NA	0
"2"	"sub_29"	"female"	41.9909602744486	NA	"cses_16"	"b"	"boxes"	"stop"	58.4577632125729	"cs"	"one"	"english"	"lenition"	NA	0
"3"	"sub_29"	"female"	47.244	"disf"	"cses_21"	"g"	"garbage"	"stop"	46.5575338823569	"cs"	"one"	"english"	"lenition"	NA	0
"4"	"sub_29"	"female"	51.82	"disf"	"cses_29"	"b"	"vaca"	"fric"	33.6401632631578	"cs"	"two"	"spanish"	"lenition"	NA	1
"5"	"sub_29"	"female"	66.713560251285	NA	"cses_17"	"d"	"dealer"	"stop"	56.022023078711	"cs"	"one"	"english"	"lenition"	NA	0
"6"	"sub_29"	"female"	70.892	NA	"cses_08"	"g"	"guita"	"stop"	22.1212150753729	"cs"	"two"	"spanish"	"lenition"	NA	0
"7"	"sub_29"	"female"	75.38	NA	"cses_06"	"g"	"gato"	"stop"	58.9354651969529	"cs"	"two"	"spanish"	"lenition"	NA	0
"8"	"sub_29"	"female"	79.676	NA	"cses_15"	"b"	"bonnet"	"stop"	40.6476873520205	"cs"	"one"	"english"	"lenition"	NA	0
"9"	"sub_29"	"female"	83.8818888435969	"disf"	"cses_12"	"d"	"deuda"	"fric"	20.265801282207	"cs"	"two"	"spanish"	"lenition"	NA	1
"10"	"sub_29"	"female"	88.2662162457259	NA	"cses_07"	"g"	"guiso"	"fric"	46.5925690320432	"cs"	"two"	"spanish"	"lenition"	NA	1
"11"	"sub_29"	"female"	91.844	NA	"cses_13"	"b"	"beaver"	"stop"	57.2939198932403	"cs"	"one"	"english"	"lenition"	NA	0
"12"	"sub_29"	"female"	96.484	NA	"cses_31"	"b"	"bicho"	"stop"	55.2629645981142	"cs"	"two"	"spanish"	"lenition"	NA	0
"13"	"sub_29"	"female"	101.383965780575	NA	"cses_10"	"d"	"damas"	"stop"	40.5515694111074	"cs"	"two"	"spanish"	"lenition"	NA	0
"14"	"sub_29"	"female"	105.756	NA	"cses_18"	"d"	"decoy"	"stop"	41.3339144811715	"cs"	"one"	"english"	"lenition"	NA	0
"15"	"sub_29"	"female"	117.246909415492	NA	"cses_14"	"b"	"beetle"	"stop"	29.2288787095316	"cs"	"one"	"english"	"lenition"	NA	0
"16"	"sub_29"	"female"	138.307885794205	NA	"cses_19"	"d"	"donkey"	"stop"	50.9334916126534	"cs"	"one"	"english"	"lenition"	NA	0
"17"	"sub_29"	"female"	143.472246905915	NA	"cses_32"	"b"	"vino"	"fric"	55.4673440857698	"cs"	"two"	"spanish"	"lenition"	NA	1
"18"	"sub_29"	"female"	147.46	NA	"cses_30"	"b"	"vaso"	"fric"	31.4698922080368	"cs"	"two"	"spanish"	"lenition"	NA	1
"19"	"sub_29"	"female"	151.956269107505	NA	"cses_11"	"d"	"dedo"	"stop"	64.342119139468	"cs"	"two"	"spanish"	"lenition"	NA	0
"20"	"sub_29"	"female"	156.313698795511	NA	"cses_05"	"g"	"gafas"	"fric"	52.5733956986585	"cs"	"two"	"spanish"	"lenition"	NA	1
"21"	"sub_29"	"female"	160.484	"disf"	"cses_20"	"d"	"dollhouse"	"stop"	40.502845129339	"cs"	"one"	"english"	"lenition"	NA	0
"22"	"sub_29"	"female"	165.532	"disf"	"cses_22"	"g"	"garlic"	"stop"	28.4944886380174	"cs"	"one"	"english"	"lenition"	NA	0
"23"	"sub_29"	"female"	170.304076543701	NA	"cses_09"	"d"	"dados"	"stop"	67.5254623652677	"cs"	"two"	"spanish"	"lenition"	NA	0
"24"	"sub_29"	"female"	174.60771080346	NA	"cses_23"	"g"	"godson"	"stop"	52.0669547309183	"cs"	"one"	"english"	"lenition"	NA	0
"25"	"sub_29"	"female"	178.803754206724	NA	"cses_17"	"d"	"dealer"	"stop"	52.1634196771572	"cs"	"one"	"english"	"lenition"	NA	0
"26"	"sub_29"	"female"	182.784615897001	"disf"	"cses_29"	"b"	"vaca"	"fric"	50.6440967739366	"cs"	"two"	"spanish"	"lenition"	NA	1
"27"	"sub_29"	"female"	193.132	NA	"cses_24"	"g"	"garment"	"stop"	56.0689311974727	"cs"	"one"	"english"	"lenition"	NA	0
