"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_17"	"female"	32.668	NA	"e_23"	"g"	"godson"	"stop"	90.8210373293201	"ml"	"one"	"english"	"lenition"	NA	0
"2"	"sub_17"	"female"	38.228	"disf"	"e_21"	"g"	"garbage"	"stop"	80.7107519050518	"ml"	"one"	"english"	"lenition"	NA	0
"3"	"sub_17"	"female"	43.492	"disf"	"e_08"	"g"	"garment"	"stop"	37.2493736850643	"ml"	"two"	"english"	"lenition"	NA	0
"4"	"sub_17"	"female"	48.116	NA	"e_13"	"b"	"beaver"	"stop"	66.0573140864642	"ml"	"one"	"english"	"lenition"	NA	0
"5"	"sub_17"	"female"	51.964	"disf"	"e_10"	"d"	"dollhouse"	"stop"	31.8778092924532	"ml"	"two"	"english"	"lenition"	NA	0
"6"	"sub_17"	"female"	56.868	NA	"e_12"	"d"	"decoy"	"stop"	81.5538773048772	"ml"	"two"	"english"	"lenition"	NA	0
"7"	"sub_17"	"female"	61.108	NA	"e_09"	"d"	"donkey"	"stop"	64.0093932338388	"ml"	"two"	"english"	"lenition"	NA	0
"8"	"sub_17"	"female"	65.204	"disf"	"e_15"	"b"	"bonnet"	"stop"	53.5587336706698	"ml"	"one"	"english"	"lenition"	NA	0
"9"	"sub_17"	"female"	73.836	NA	"e_19"	"d"	"donkey"	"stop"	58.0129955709623	"ml"	"one"	"english"	"lenition"	NA	0
"10"	"sub_17"	"female"	82.532	NA	"e_18"	"d"	"decoy"	"stop"	67.1367011058521	"ml"	"one"	"english"	"lenition"	NA	0
"11"	"sub_17"	"female"	86.804	"disf"	"e_22"	"g"	"garlic"	"stop"	36.7673856697337	"ml"	"one"	"english"	"lenition"	NA	0
"12"	"sub_17"	"female"	91.844	"disf"	"e_24"	"g"	"garment"	"stop"	101.56743931968	"ml"	"one"	"english"	"lenition"	NA	0
"13"	"sub_17"	"female"	96.42	NA	"e_16"	"b"	"boxes"	"stop"	123.643424536624	"ml"	"one"	"english"	"lenition"	NA	0
"14"	"sub_17"	"female"	104.732	"disf"	"e_31"	"b"	"beetle"	"stop"	76.0595703553975	"ml"	"two"	"english"	"lenition"	NA	0
"15"	"sub_17"	"female"	109.484	NA	"e_20"	"d"	"dollhouse"	"stop"	98.1228708470212	"ml"	"one"	"english"	"lenition"	NA	0
