"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_48"	"female"	813.9	NA	"csse_19"	"d"	"dados"	"fric"	42.4766352723509	"cs"	"one"	"spanish"	"lenition"	NA	1
"2"	"sub_48"	"female"	822.46	NA	"csse_30"	"b"	"bonnet"	"stop"	45.6006463085714	"cs"	"two"	"english"	"lenition"	NA	0
"3"	"sub_48"	"female"	831.348	NA	"csse_11"	"d"	"decoy"	"stop"	49.9114384756467	"cs"	"two"	"english"	"lenition"	NA	0
"4"	"sub_48"	"female"	835.508	NA	"csse_10"	"d"	"donkey"	"stop"	42.3962355894218	"cs"	"two"	"english"	"lenition"	NA	0
"5"	"sub_48"	"female"	839.364	NA	"csse_16"	"b"	"vaso"	"fric"	82.9382131289549	"cs"	"one"	"spanish"	"lenition"	NA	1
"6"	"sub_48"	"female"	851.444	"disf"	"csse_06"	"g"	"godson"	"stop"	69.8578760625423	"cs"	"two"	"english"	"lenition"	NA	0
"7"	"sub_48"	"female"	857.644	NA	"csse_07"	"g"	"garlic"	"stop"	59.2587010266925	"cs"	"two"	"english"	"lenition"	NA	0
"8"	"sub_48"	"female"	862.5	"disf"	"csse_09"	"d"	"dollhouse"	"stop"	37.5503032145161	"cs"	"two"	"english"	"lenition"	NA	0
"9"	"sub_48"	"female"	871.956	NA	"csse_13"	"b"	"bicho"	"fric"	18.9943394304919	"cs"	"one"	"spanish"	"lenition"	NA	1
"10"	"sub_48"	"female"	875.94	NA	"csse_29"	"b"	"boxes"	"stop"	69.5885543713075	"cs"	"two"	"english"	"lenition"	NA	0
"11"	"sub_48"	"female"	880.524	NA	"csse_15"	"b"	"vaca"	"fric"	24.9982854148811	"cs"	"one"	"spanish"	"lenition"	NA	1
"12"	"sub_48"	"female"	889.1	"disf"	"csse_22"	"g"	"guita"	"stop"	94.74451761821	"cs"	"one"	"spanish"	"lenition"	NA	0
"13"	"sub_48"	"female"	895.46	NA	"csse_20"	"d"	"damas"	"fric"	27.2561876914779	"cs"	"one"	"spanish"	"lenition"	NA	1
"14"	"sub_48"	"female"	899.796	NA	"csse_31"	"b"	"beetle"	"stop"	50.8844241737734	"cs"	"two"	"english"	"lenition"	NA	0
"15"	"sub_48"	"female"	903.54	NA	"csse_23"	"g"	"gafas"	"fric"	20.7232555020482	"cs"	"one"	"spanish"	"lenition"	NA	1
"16"	"sub_48"	"female"	907.284	"disf"	"csse_21"	"g"	"guiso"	"stop"	77.5612890970478	"cs"	"one"	"spanish"	"lenition"	NA	0
"17"	"sub_48"	"female"	911.796	NA	"csse_32"	"b"	"beaver"	"stop"	85.4804957893975	"cs"	"two"	"english"	"lenition"	NA	0
"18"	"sub_48"	"female"	915.58	NA	"csse_05"	"g"	"garment"	"stop"	35.5801284025574	"cs"	"two"	"english"	"lenition"	NA	0
"19"	"sub_48"	"female"	919.172	NA	"csse_08"	"g"	"garbage"	"stop"	34.7518500916522	"cs"	"two"	"english"	"lenition"	NA	0
"20"	"sub_48"	"female"	925.948	NA	"csse_17"	"d"	"dedo"	"fric"	116.284209223068	"cs"	"one"	"spanish"	"lenition"	NA	1
"21"	"sub_48"	"female"	930.02	"disf"	"csse_14"	"b"	"vino"	"fric"	109.128604354737	"cs"	"one"	"spanish"	"lenition"	NA	1
"22"	"sub_48"	"female"	935.052	NA	"csse_12"	"d"	"dealer"	"stop"	44.5020748695697	"cs"	"two"	"english"	"lenition"	NA	0
"23"	"sub_48"	"female"	938.468	NA	"csse_24"	"g"	"gato"	"fric"	41.9460927422506	"cs"	"one"	"spanish"	"lenition"	NA	1
"24"	"sub_48"	"female"	942.148	NA	"csse_18"	"d"	"deuda"	"fric"	55.8611782278149	"cs"	"one"	"spanish"	"lenition"	NA	1
"25"	"sub_48"	"female"	945.94	NA	"csse_22"	"g"	"guita"	"fric"	80.9496102505136	"cs"	"one"	"spanish"	"lenition"	NA	1
"26"	"sub_48"	"female"	949.148	NA	"csse_14"	"b"	"vino"	"fric"	42.2597707118939	"cs"	"one"	"spanish"	"lenition"	NA	1
"27"	"sub_48"	"female"	952.796	NA	"csse_31"	"b"	"beetle"	"stop"	60.5883372757035	"cs"	"two"	"english"	"lenition"	NA	0
"28"	"sub_48"	"female"	960.692	NA	"csse_11"	"d"	"decoy"	"stop"	47.7081018381114	"cs"	"two"	"english"	"lenition"	NA	0
"29"	"sub_48"	"female"	964.676	NA	"csse_13"	"b"	"bicho"	"fric"	104.637386709669	"cs"	"one"	"spanish"	"lenition"	NA	1
"30"	"sub_48"	"female"	968.484	NA	"csse_06"	"g"	"godson"	"stop"	54.7422332094811	"cs"	"two"	"english"	"lenition"	NA	0
"31"	"sub_48"	"female"	977.02	NA	"csse_18"	"d"	"deuda"	"fric"	48.4158902205536	"cs"	"one"	"spanish"	"lenition"	NA	1
"32"	"sub_48"	"female"	980.652	NA	"csse_08"	"g"	"garbage"	"stop"	37.0686400978002	"cs"	"two"	"english"	"lenition"	NA	0
"33"	"sub_48"	"female"	987.804	NA	"csse_09"	"d"	"dollhouse"	"stop"	74.7541345004947	"cs"	"two"	"english"	"lenition"	NA	0
"34"	"sub_48"	"female"	995.044	NA	"csse_16"	"b"	"vaso"	"fric"	58.431239475226	"cs"	"one"	"spanish"	"lenition"	NA	1
"35"	"sub_48"	"female"	1005.268	NA	"csse_24"	"g"	"gato"	"fric"	57.8121592856178	"cs"	"one"	"spanish"	"lenition"	NA	1
"36"	"sub_48"	"female"	1008.548	NA	"csse_10"	"d"	"donkey"	"stop"	47.6097481021043	"cs"	"two"	"english"	"lenition"	NA	0
"37"	"sub_48"	"female"	1011.7	NA	"csse_32"	"b"	"beaver"	"stop"	66.2537120356319	"cs"	"two"	"english"	"lenition"	NA	0
"38"	"sub_48"	"female"	1015.324	NA	"csse_29"	"b"	"boxes"	"stop"	72.016125806158	"cs"	"two"	"english"	"lenition"	NA	0
