"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_52"	"female"	167.234300910968	NA	"s_32"	"b"	"bicho"	"stop"	40.1143376571156	"ml"	"two"	"spanish"	"lenition"	NA	0
"2"	"sub_52"	"female"	179.452417839157	NA	"s_17"	"d"	"dedo"	"fric"	75.9661526896025	"ml"	"one"	"spanish"	"lenition"	NA	1
"3"	"sub_52"	"female"	185.628	NA	"s_21"	"g"	"guiso"	"fric"	35.9995777440076	"ml"	"one"	"spanish"	"lenition"	NA	1
"4"	"sub_52"	"female"	195.212	NA	"s_09"	"d"	"dados"	"fric"	16.2524667997275	"ml"	"two"	"spanish"	"lenition"	NA	1
"5"	"sub_52"	"female"	200.004	NA	"s_22"	"g"	"guita"	"fric"	51.1624905902863	"ml"	"one"	"spanish"	"lenition"	NA	1
"6"	"sub_52"	"female"	210.756	NA	"s_24"	"g"	"gato"	"fric"	46.2799311003721	"ml"	"one"	"spanish"	"lenition"	NA	1
"7"	"sub_52"	"female"	219.188	NA	"s_31"	"b"	"vino"	"fric"	42.3459381039777	"ml"	"two"	"spanish"	"lenition"	NA	1
"8"	"sub_52"	"female"	223.196	NA	"s_06"	"g"	"gato"	"fric"	41.837498545334	"ml"	"two"	"spanish"	"lenition"	NA	1
"9"	"sub_52"	"female"	229.732	NA	"s_14"	"b"	"vino"	"fric"	87.6717437546972	"ml"	"one"	"spanish"	"lenition"	NA	1
"10"	"sub_52"	"female"	242.324	NA	"s_11"	"d"	"dedo"	"fric"	53.6656244901508	"ml"	"two"	"spanish"	"lenition"	NA	1
"11"	"sub_52"	"female"	251.612	"disf"	"s_13"	"b"	"bicho"	"fric"	39.5942860533296	"ml"	"one"	"spanish"	"lenition"	NA	1
"12"	"sub_52"	"female"	256.244	NA	"s_19"	"d"	"dados"	"stop"	65.5876444430419	"ml"	"one"	"spanish"	"lenition"	NA	0
"13"	"sub_52"	"female"	260.396	NA	"s_15"	"b"	"vaca"	"fric"	76.3059712145377	"ml"	"one"	"spanish"	"lenition"	NA	1
"14"	"sub_52"	"female"	263.916	NA	"s_30"	"b"	"vaca"	"fric"	52.6705029488994	"ml"	"two"	"spanish"	"lenition"	NA	1
"15"	"sub_52"	"female"	268.428	NA	"s_18"	"d"	"deuda"	"stop"	53.6678987331811	"ml"	"one"	"spanish"	"lenition"	NA	0
