"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_13"	"female"	31.7004083066543	"disf"	"cses_29"	"b"	"vaca"	"fric"	40.6972542226214	"cs"	"two"	"spanish"	"lenition"	NA	1
"2"	"sub_13"	"female"	36.2587639590564	NA	"cses_20"	"d"	"dollhouse"	"stop"	70.0685739171547	"cs"	"one"	"english"	"lenition"	NA	0
"3"	"sub_13"	"female"	47.14	NA	"cses_07"	"g"	"guiso"	"stop"	47.1599463523518	"cs"	"two"	"spanish"	"lenition"	NA	0
"4"	"sub_13"	"female"	54.596	NA	"cses_16"	"b"	"boxes"	"stop"	82.7226985130025	"cs"	"one"	"english"	"lenition"	NA	0
"5"	"sub_13"	"female"	58.22	NA	"cses_24"	"g"	"garment"	"stop"	48.3252017698064	"cs"	"one"	"english"	"lenition"	NA	0
"6"	"sub_13"	"female"	61.388	NA	"cses_05"	"g"	"gafas"	"fric"	32.1447346591981	"cs"	"two"	"spanish"	"lenition"	NA	1
"7"	"sub_13"	"female"	65.38	NA	"cses_31"	"b"	"bicho"	"stop"	30.732108967058	"cs"	"two"	"spanish"	"lenition"	NA	0
"8"	"sub_13"	"female"	70.0895835746207	NA	"cses_18"	"d"	"decoy"	"stop"	41.1608331206423	"cs"	"one"	"english"	"lenition"	NA	0
"9"	"sub_13"	"female"	73.876	"disf"	"cses_12"	"d"	"deuda"	"stop"	45.7499109584631	"cs"	"two"	"spanish"	"lenition"	NA	0
"10"	"sub_13"	"female"	77.9	"disf"	"cses_32"	"b"	"vino"	"fric"	64.2852115592802	"cs"	"two"	"spanish"	"lenition"	NA	1
"11"	"sub_13"	"female"	82.788	"disf"	"cses_11"	"d"	"dedo"	"stop"	67.8780029522983	"cs"	"two"	"spanish"	"lenition"	NA	0
"12"	"sub_13"	"female"	87.308	NA	"cses_09"	"d"	"dados"	"stop"	52.0211852745547	"cs"	"two"	"spanish"	"lenition"	NA	0
"13"	"sub_13"	"female"	101.324	NA	"cses_23"	"g"	"godson"	"stop"	61.2139762681352	"cs"	"one"	"english"	"lenition"	NA	0
"14"	"sub_13"	"female"	105.3	NA	"cses_30"	"b"	"vaso"	"fric"	54.5627683388545	"cs"	"two"	"spanish"	"lenition"	NA	1
"15"	"sub_13"	"female"	109.292	NA	"cses_15"	"b"	"bonnet"	"stop"	92.2256001287991	"cs"	"one"	"english"	"lenition"	NA	0
"16"	"sub_13"	"female"	113.636	NA	"cses_10"	"d"	"damas"	"stop"	52.86888980784	"cs"	"two"	"spanish"	"lenition"	NA	0
"17"	"sub_13"	"female"	116.908	NA	"cses_21"	"g"	"garbage"	"stop"	70.2061081654222	"cs"	"one"	"english"	"lenition"	NA	0
"18"	"sub_13"	"female"	120.02	NA	"cses_06"	"g"	"gato"	"stop"	67.8911513193299	"cs"	"two"	"spanish"	"lenition"	NA	0
"19"	"sub_13"	"female"	127.852	NA	"cses_08"	"g"	"guita"	"stop"	69.4164941668305	"cs"	"two"	"spanish"	"lenition"	NA	0
"20"	"sub_13"	"female"	136.548	NA	"cses_22"	"g"	"garlic"	"stop"	83.7428030603746	"cs"	"one"	"english"	"lenition"	NA	0
"21"	"sub_13"	"female"	144.86	NA	"cses_17"	"d"	"dealer"	"stop"	54.6168214942497	"cs"	"one"	"english"	"lenition"	NA	0
"22"	"sub_13"	"female"	148.46	"disf"	"cses_14"	"b"	"beetle"	"stop"	98.7662738194217	"cs"	"one"	"english"	"lenition"	NA	0
"23"	"sub_13"	"female"	153.164	NA	"cses_19"	"d"	"donkey"	"stop"	26.7889062569679	"cs"	"one"	"english"	"lenition"	NA	0
"24"	"sub_13"	"female"	156.844	NA	"cses_13"	"b"	"beaver"	"stop"	79.8129838042598	"cs"	"one"	"english"	"lenition"	NA	0
"25"	"sub_13"	"female"	165.116	NA	"cses_18"	"d"	"decoy"	"stop"	50.7324014048152	"cs"	"one"	"english"	"lenition"	NA	0
"26"	"sub_13"	"female"	169.124	NA	"cses_19"	"d"	"donkey"	"stop"	92.8145821602868	"cs"	"one"	"english"	"lenition"	NA	0
"27"	"sub_13"	"female"	172.828	NA	"cses_16"	"b"	"boxes"	"stop"	75.3373378259425	"cs"	"one"	"english"	"lenition"	NA	0
"28"	"sub_13"	"female"	183.884	NA	"cses_22"	"g"	"garlic"	"stop"	109.680566487015	"cs"	"one"	"english"	"lenition"	NA	0
