"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"realization"
"1"	"sub_22"	"female"	46.628	NA	"cses_10"	"d"	"damas"	"fric"	35.007420817017	"cs"	"two"	"spanish"	"lenition"	NA	1
"2"	"sub_22"	"female"	50.8620068612142	NA	"cses_29"	"b"	"vaca"	"fric"	80.2290212725225	"cs"	"two"	"spanish"	"lenition"	NA	1
"3"	"sub_22"	"female"	56.092	NA	"cses_06"	"g"	"gato"	"stop"	24.6939499455863	"cs"	"two"	"spanish"	"lenition"	NA	0
"4"	"sub_22"	"female"	65.2791830602293	NA	"cses_16"	"b"	"boxes"	"stop"	63.9562656929655	"cs"	"one"	"english"	"lenition"	NA	0
"5"	"sub_22"	"female"	73.8027100438111	NA	"cses_30"	"b"	"vaso"	"fric"	63.1363135686911	"cs"	"two"	"spanish"	"lenition"	NA	1
"6"	"sub_22"	"female"	79.1284579680742	NA	"cses_20"	"d"	"dollhouse"	"stop"	61.544641798065	"cs"	"one"	"english"	"lenition"	NA	0
"7"	"sub_22"	"female"	83.8355584061855	NA	"cses_17"	"d"	"dealer"	"stop"	46.2790625432916	"cs"	"one"	"english"	"lenition"	NA	0
"8"	"sub_22"	"female"	87.6258717136661	NA	"cses_11"	"d"	"dedo"	"stop"	68.3454211816894	"cs"	"two"	"spanish"	"lenition"	NA	0
"9"	"sub_22"	"female"	91.7681200992041	NA	"cses_19"	"d"	"donkey"	"stop"	59.2535990979002	"cs"	"one"	"english"	"lenition"	NA	0
"10"	"sub_22"	"female"	96.436	NA	"cses_15"	"b"	"bonnet"	"stop"	58.4948331267157	"cs"	"one"	"english"	"lenition"	NA	0
"11"	"sub_22"	"female"	100.828	NA	"cses_13"	"b"	"beaver"	"stop"	58.8912944700297	"cs"	"one"	"english"	"lenition"	NA	0
"12"	"sub_22"	"female"	104.868	NA	"cses_24"	"g"	"garment"	"stop"	60.0802995294742	"cs"	"one"	"english"	"lenition"	NA	0
"13"	"sub_22"	"female"	109.012	NA	"cses_23"	"g"	"godson"	"stop"	87.2612412387923	"cs"	"one"	"english"	"lenition"	NA	0
"14"	"sub_22"	"female"	118.324	"disf"	"cses_22"	"g"	"garlic"	"stop"	90.6088547026656	"cs"	"one"	"english"	"lenition"	NA	0
"15"	"sub_22"	"female"	123.364944706921	NA	"cses_12"	"d"	"deuda"	"fric"	54.1891889185848	"cs"	"two"	"spanish"	"lenition"	NA	1
"16"	"sub_22"	"female"	131.7	NA	"cses_21"	"g"	"garbage"	"stop"	64.9582785846974	"cs"	"one"	"english"	"lenition"	NA	0
"17"	"sub_22"	"female"	139.201468922853	"disf"	"cses_09"	"d"	"dados"	"stop"	18.2925437806887	"cs"	"two"	"spanish"	"lenition"	NA	0
"18"	"sub_22"	"female"	143.556	"disf"	"cses_05"	"g"	"gafas"	"fric"	37.6589767642486	"cs"	"two"	"spanish"	"lenition"	NA	1
"19"	"sub_22"	"female"	148.892	"disf"	"cses_08"	"g"	"guita"	"fric"	81.7900724151457	"cs"	"two"	"spanish"	"lenition"	NA	1
"20"	"sub_22"	"female"	152.884	NA	"cses_31"	"b"	"bicho"	"stop"	26.6537907545228	"cs"	"two"	"spanish"	"lenition"	NA	0
"21"	"sub_22"	"female"	157.116583083393	NA	"cses_14"	"b"	"beetle"	"stop"	60.2664811337377	"cs"	"one"	"english"	"lenition"	NA	0
"22"	"sub_22"	"female"	170.916	"disf"	"cses_07"	"g"	"guiso"	"stop"	170.86082658389	"cs"	"two"	"spanish"	"lenition"	NA	0
"23"	"sub_22"	"female"	177.084	NA	"cses_18"	"d"	"decoy"	"stop"	50.3472767607889	"cs"	"one"	"english"	"lenition"	NA	0
"24"	"sub_22"	"female"	185.252	NA	"cses_32"	"b"	"vino"	"fric"	70.591106503656	"cs"	"two"	"spanish"	"lenition"	NA	1
"25"	"sub_22"	"female"	193.772	NA	"cses_31"	"b"	"bicho"	"stop"	28.3734395524959	"cs"	"two"	"spanish"	"lenition"	NA	0
"26"	"sub_22"	"female"	197.421151118442	NA	"cses_17"	"d"	"dealer"	"stop"	56.0220230787252	"cs"	"one"	"english"	"lenition"	NA	0
"27"	"sub_22"	"female"	201.186831468931	NA	"cses_19"	"d"	"donkey"	"stop"	60.4594110453434	"cs"	"one"	"english"	"lenition"	NA	0
"28"	"sub_22"	"female"	205.404	NA	"cses_30"	"b"	"vaso"	"fric"	39.4776341875342	"cs"	"two"	"spanish"	"lenition"	NA	1
