"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_23"	"female"	31.436	NA	"csse_02"	"l"	"locker"	NA	44.2425700883078	"cs"	"two"	"english"	"l_clarity"	"onset"	501.009044159844	1200.42095096003	2798.16077469092	1597.73982373089
"2"	"sub_23"	"female"	43.684	NA	"csse_30"	"l"	"marfil"	NA	57.2222069194197	"cs"	"one"	"spanish"	"l_clarity"	"coda"	409.589073643525	2071.26116440588	2842.19861514838	770.937450742498
"3"	"sub_23"	"female"	56.356	NA	"csse_29"	"l"	"carril"	NA	156.459935785271	"cs"	"one"	"spanish"	"l_clarity"	"coda"	325.495309881197	1725.64691897232	3018.53527660038	1292.88835762806
"4"	"sub_23"	"female"	62.868	NA	"csse_13"	"l"	"ball"	NA	73.4285513992603	"cs"	"two"	"english"	"l_clarity"	"coda"	601.313036871856	1090.3561960131	3013.73153929202	1923.37534327892
"5"	"sub_23"	"female"	76.8012239289118	NA	"csse_25"	"l"	"libro"	NA	134.060625906855	"cs"	"one"	"spanish"	"l_clarity"	"onset"	400.80680589084	2747.0284619991	3011.24314769384	264.214685694732
"6"	"sub_23"	"female"	82.292	"disf"	"csse_31"	"l"	"panal"	NA	125.154874114472	"cs"	"one"	"spanish"	"l_clarity"	"coda"	412.953234486075	1639.45610060942	2965.00448943358	1325.54838882416
"7"	"sub_23"	"female"	124.164	NA	"csse_01"	"l"	"locket"	NA	92.0645292869438	"cs"	"two"	"english"	"l_clarity"	"onset"	441.767402128897	1438.40458198545	2934.12422741148	1495.71964542603
"8"	"sub_23"	"female"	139.82	NA	"csse_32"	"l"	"pangal"	NA	111.16201764338	"cs"	"one"	"spanish"	"l_clarity"	"coda"	418.850029986636	1536.00851374638	3031.50746929084	1495.49895554447
"9"	"sub_23"	"female"	145.428	NA	"csse_04"	"l"	"leases"	NA	138.099147587013	"cs"	"two"	"english"	"l_clarity"	"onset"	344.583782234381	1837.27541984592	2863.10438977196	1025.82896992604
"10"	"sub_23"	"female"	150.412	"disf"	"csse_15"	"l"	"wheel"	NA	192.564499157015	"cs"	"two"	"english"	"l_clarity"	"coda"	513.92240342201	989.842828212864	2811.9549611328	1822.11213291994
"11"	"sub_23"	"female"	160.796	NA	"csse_03"	"l"	"leeches"	NA	77.9106568722341	"cs"	"two"	"english"	"l_clarity"	"onset"	316.157182202718	1929.40177646499	2946.11102824966	1016.70925178467
"12"	"sub_23"	"female"	182.868	"disf"	"csse_26"	"l"	"lima"	NA	101.159151945069	"cs"	"one"	"spanish"	"l_clarity"	"onset"	452.594466944035	2001.4064634481	3244.64083018549	1243.23436673739
"13"	"sub_23"	"female"	197.108	NA	"csse_27"	"l"	"lapiz"	NA	101.622887887913	"cs"	"one"	"spanish"	"l_clarity"	"onset"	422.973514286895	1535.87938194226	2983.17981307512	1447.30043113285
"14"	"sub_23"	"female"	202.892	"disf"	"csse_28"	"l"	"latas"	NA	63.6310182277384	"cs"	"one"	"spanish"	"l_clarity"	"onset"	481.547314159854	1300.72613016157	2870.4160994105	1569.68996924893
"15"	"sub_23"	"female"	215.132	NA	"csse_14"	"l"	"doll"	NA	115.665474743054	"cs"	"two"	"english"	"l_clarity"	"coda"	456.323006752623	1067.32961143331	3091.18435050235	2023.85473906904
"16"	"sub_23"	"female"	223.236	NA	"csse_16"	"l"	"meal"	NA	60.2246469175611	"cs"	"two"	"english"	"l_clarity"	"coda"	544.289198214853	1399.01511102881	3034.51025073576	1635.49513970695
"17"	"sub_23"	"female"	243.436	NA	"csse_26"	"l"	"lima"	NA	74.7117236615225	"cs"	"one"	"spanish"	"l_clarity"	"onset"	420.854346000342	1986.24597890217	3106.22418865332	1119.97820975115
"18"	"sub_23"	"female"	254.364	NA	"csse_03"	"l"	"leeches"	NA	88.6240972164671	"cs"	"two"	"english"	"l_clarity"	"onset"	344.550155265177	2508.05979411265	3063.60923516828	555.549441055633
"19"	"sub_23"	"female"	258.5	NA	"csse_32"	"l"	"pangal"	NA	44.9367270405787	"cs"	"one"	"spanish"	"l_clarity"	"coda"	505.344487667544	1497.96562697013	3238.96823084896	1741.00260387883
"20"	"sub_23"	"female"	287.916	NA	"csse_15"	"l"	"wheel"	NA	107.74797548072	"cs"	"two"	"english"	"l_clarity"	"coda"	513.553510868866	1090.80049982107	2703.27220113014	1612.47170130907
"21"	"sub_23"	"female"	297.012	NA	"csse_04"	"l"	"leases"	NA	104.727098348178	"cs"	"two"	"english"	"l_clarity"	"onset"	328.707452647936	1996.79804178192	2785.22111406909	788.423072287177
"22"	"sub_23"	"female"	301.492	NA	"csse_16"	"l"	"meal"	NA	63.7523656639019	"cs"	"two"	"english"	"l_clarity"	"coda"	525.101060847582	1421.85139137014	3121.18192472571	1699.33053335556
"23"	"sub_23"	"female"	305.772	NA	"csse_25"	"l"	"libro"	NA	74.0791516407739	"cs"	"one"	"spanish"	"l_clarity"	"onset"	369.068533145504	2410.51360011871	2962.13434578792	551.620745669216
"24"	"sub_23"	"female"	309.684	NA	"csse_02"	"l"	"locker"	NA	73.2385990468742	"cs"	"two"	"english"	"l_clarity"	"onset"	481.705969553941	1200.687266248	2852.65886299813	1651.97159675013
"25"	"sub_23"	"female"	329.444	NA	"csse_28"	"l"	"latas"	NA	46.0403421694764	"cs"	"one"	"spanish"	"l_clarity"	"onset"	415.09400295734	2001.34073428303	2939.25073994227	937.910005659234
"26"	"sub_23"	"female"	334.3	NA	"csse_01"	"l"	"locket"	NA	85.6147772746567	"cs"	"two"	"english"	"l_clarity"	"onset"	459.01470642236	1357.28165670401	2766.50938312169	1409.22772641768
"27"	"sub_23"	"female"	342.66	NA	"csse_31"	"l"	"panal"	NA	61.339834125647	"cs"	"one"	"spanish"	"l_clarity"	"coda"	496.794276059117	1467.33194738332	3105.04647796963	1637.71453058631
"28"	"sub_23"	"female"	346.532	NA	"csse_27"	"l"	"lapiz"	NA	120.290799740133	"cs"	"one"	"spanish"	"l_clarity"	"onset"	413.063489461963	1634.92950556896	2896.75846936993	1261.82896380096
"29"	"sub_23"	"female"	356.436	NA	"csse_14"	"l"	"doll"	NA	132.879523947167	"cs"	"two"	"english"	"l_clarity"	"coda"	501.217513356917	1120.63453992265	2951.27633457967	1830.64179465702
"30"	"sub_23"	"female"	367.488806313403	NA	"csse_29"	"l"	"carril"	NA	155.472267651987	"cs"	"one"	"spanish"	"l_clarity"	"coda"	308.937573098893	1753.55673294296	2985.00018623389	1231.44345329093
"31"	"sub_23"	"female"	379.308	NA	"csse_30"	"l"	"marfil"	NA	65.6160316156615	"cs"	"one"	"spanish"	"l_clarity"	"coda"	401.291977882335	2302.06903235374	2927.85701472639	625.787982372653
"32"	"sub_23"	"female"	393.628	NA	"csse_13"	"l"	"ball"	NA	47.8434112303603	"cs"	"two"	"english"	"l_clarity"	"coda"	701.733142087837	1224.74641279658	2923.10885400026	1698.36244120367
"33"	"sub_23"	"female"	469.348	NA	"cses_26"	"l"	"leeches"	NA	89.3290907569622	"cs"	"one"	"english"	"l_clarity"	"onset"	330.970721245417	1990.48046797202	2913.85697190833	923.376503936301
"34"	"sub_23"	"female"	473.484	"disf"	"cses_27"	"l"	"locker"	NA	68.1596465074108	"cs"	"one"	"english"	"l_clarity"	"onset"	450.072865978919	1543.15635458644	2689.43636676996	1146.28001218352
"35"	"sub_23"	"female"	477.94	NA	"cses_13"	"l"	"panal"	NA	78.7772908677766	"cs"	"two"	"spanish"	"l_clarity"	"coda"	405.647798290769	1618.31294460677	2380.38758235491	762.074637748141
"36"	"sub_23"	"female"	509.324	NA	"cses_31"	"l"	"doll"	"MISSING"	38.6817233419947	"cs"	"one"	"english"	"l_clarity"	"coda"	695.66992221875	1139.97422058196	2938.75948094896	1798.78526036699
"37"	"sub_23"	"female"	518.524	NA	"cses_32"	"l"	"ball"	NA	45.732133227375	"cs"	"one"	"english"	"l_clarity"	"coda"	629.068802492049	1394.12148045153	2807.66322487614	1413.54174442461
"38"	"sub_23"	"female"	532.396	NA	"cses_03"	"l"	"libro"	NA	84.7456024704343	"cs"	"two"	"spanish"	"l_clarity"	"onset"	442.42802232095	2858.98711852417	3285.55723906766	426.570120543486
