"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_03"	"male"	40.4158937361491	NA	"s_14"	"l"	"pangal"	NA	64.7185322851129	"ml"	"two"	"spanish"	"l_clarity"	"coda"	479.015076483376	1568.34991881588	2540.4322151176	972.082296301718
"2"	"sub_03"	"male"	48.9167193723445	NA	"s_29"	"l"	"carril"	NA	151.030553469418	"ml"	"one"	"spanish"	"l_clarity"	"coda"	334.9736818129	1941.90073311604	2839.42476027714	897.524027161096
"3"	"sub_03"	"male"	68.109556590004	NA	"s_32"	"l"	"pangal"	NA	92.3554037606209	"ml"	"one"	"spanish"	"l_clarity"	"coda"	506.687302397539	1629.7146187953	2572.71360350417	942.998984708864
"4"	"sub_03"	"male"	71.6427120046176	NA	"s_26"	"l"	"lima"	NA	98.8811386315831	"ml"	"one"	"spanish"	"l_clarity"	"onset"	329.400954035816	1771.40143699814	2878.48300957026	1107.08157257212
"5"	"sub_03"	"male"	88.2844956216564	NA	"s_03"	"l"	"libro"	NA	61.638771256753	"ml"	"two"	"spanish"	"l_clarity"	"onset"	338.801239898641	2225.13794686173	2637.3182783617	412.180331499976
"6"	"sub_03"	"male"	91.4723048736804	NA	"s_28"	"l"	"latas"	NA	49.989889121747	"ml"	"one"	"spanish"	"l_clarity"	"onset"	404.632613038916	1376.46799358058	2970.06015053525	1593.59215695467
"7"	"sub_03"	"male"	95.7492822868127	NA	"s_13"	"l"	"panal"	NA	81.8100588090118	"ml"	"two"	"spanish"	"l_clarity"	"coda"	502.651940096841	1432.32736180035	2603.11414620715	1170.7867844068
"8"	"sub_03"	"male"	99.6809136976424	NA	"s_27"	"l"	"lapiz"	NA	132.32659081072	"ml"	"one"	"spanish"	"l_clarity"	"onset"	365.206655766321	1659.0490460861	2866.47813881102	1207.42909272492
"9"	"sub_03"	"male"	110.107276140408	NA	"s_15"	"l"	"carril"	NA	83.6304399056047	"ml"	"two"	"spanish"	"l_clarity"	"coda"	351.386628663928	1976.94578818522	2636.67027826915	659.724490083934
"10"	"sub_03"	"male"	132.034704835808	NA	"s_02"	"l"	"latas"	NA	81.7060434278858	"ml"	"two"	"spanish"	"l_clarity"	"onset"	395.743591366182	1435.76324248081	3223.12630233232	1787.36305985151
"11"	"sub_03"	"male"	135.461599082136	NA	"s_01"	"l"	"lapiz"	NA	97.5131635874789	"ml"	"two"	"spanish"	"l_clarity"	"onset"	397.326988556563	1529.25455436925	2928.90729204619	1399.65273767693
"12"	"sub_03"	"male"	139.10101390188	NA	"s_04"	"l"	"lima"	NA	73.4362031294609	"ml"	"two"	"spanish"	"l_clarity"	"onset"	300.559753298016	1622.41547322601	2659.5709518743	1037.15547864828
"13"	"sub_03"	"male"	147.229925835031	NA	"s_31"	"l"	"panal"	NA	58.4391160032567	"ml"	"one"	"spanish"	"l_clarity"	"coda"	428.388504703733	1550.53132086483	2634.58171417582	1084.05039331099
"14"	"sub_03"	"male"	150.497429651297	NA	"s_25"	"l"	"libro"	NA	83.4268215728855	"ml"	"one"	"spanish"	"l_clarity"	"onset"	359.332370756146	1962.36073200349	2890.41822675713	928.057494753638
"15"	"sub_03"	"male"	154.05714925601	NA	"s_30"	"l"	"marfil"	NA	66.8095736880332	"ml"	"one"	"spanish"	"l_clarity"	"coda"	374.955708236104	1761.80729468436	2690.72557823306	928.918283548707
"16"	"sub_03"	"male"	160.922988744342	NA	"s_16"	"l"	"marfil"	NA	50.1035218344725	"ml"	"two"	"spanish"	"l_clarity"	"coda"	2078.33335469509	2716.4741865939	3956.31582153479	1239.84163494089
"17"	"sub_03"	"male"	164.987444710917	NA	"s_28"	"l"	"latas"	NA	61.0242761500785	"ml"	"one"	"spanish"	"l_clarity"	"onset"	441.747944351451	1447.82773817899	2772.5055373847	1324.67779920571
"18"	"sub_03"	"male"	175.640038453379	NA	"s_29"	"l"	"carril"	NA	168.235875689618	"ml"	"one"	"spanish"	"l_clarity"	"coda"	374.781030940236	1814.48074546567	2543.18489753987	728.704152074195
