"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_09"	"female"	156.852852245973	NA	"e_16"	"l"	"wheel"	NA	98.4051049276502	"ml"	"two"	"english"	"l_clarity"	"coda"	355.292029150461	1110.46098716616	3295.07942533272	2184.61843816656
"2"	"sub_09"	"female"	164.596	NA	"e_26"	"l"	"leeches"	NA	74.4921853964229	"ml"	"one"	"english"	"l_clarity"	"onset"	458.476865831472	1386.10083856281	3145.18221367212	1759.0813751093
"3"	"sub_09"	"female"	174.676	NA	"e_02"	"l"	"locket"	NA	57.8166245750822	"ml"	"two"	"english"	"l_clarity"	"onset"	636.135778704744	1132.76903377925	2894.43956877164	1761.67053499239
"4"	"sub_09"	"female"	178.1	NA	"e_15"	"l"	"meal"	NA	71.1680026998636	"ml"	"two"	"english"	"l_clarity"	"coda"	607.187649870997	1178.39982648202	3430.49602962941	2252.09620314739
"5"	"sub_09"	"female"	184.772	"disf"	"e_28"	"l"	"locket"	NA	79.0029882224133	"ml"	"one"	"english"	"l_clarity"	"onset"	484.701411008831	961.161271694431	3380.59959236867	2419.43832067424
"6"	"sub_09"	"female"	188.78	NA	"e_13"	"l"	"doll"	NA	81.5385403682569	"ml"	"two"	"english"	"l_clarity"	"coda"	561.503051205375	1060.71108988737	2727.86980645883	1667.15871657147
"7"	"sub_09"	"female"	191.876	NA	"e_30"	"l"	"wheel"	NA	99.2084440795793	"ml"	"one"	"english"	"l_clarity"	"coda"	514.132493951996	1331.51898875344	3223.2098153014	1891.69082654795
"8"	"sub_09"	"female"	200.442422128414	"disf"	"e_31"	"l"	"doll"	NA	115.585247217069	"ml"	"one"	"english"	"l_clarity"	"coda"	631.781184524803	1104.31325230095	2983.14091631241	1878.82766401146
"9"	"sub_09"	"female"	211.508	"disf"	"e_01"	"l"	"locker"	NA	44.0628917018842	"ml"	"two"	"english"	"l_clarity"	"onset"	597.983659220517	1061.64269347648	3124.835536317	2063.19284284052
"10"	"sub_09"	"female"	218.012	NA	"e_25"	"l"	"leases"	NA	76.3061082651291	"ml"	"one"	"english"	"l_clarity"	"onset"	375.776684830282	1319.68156120656	2721.72324485347	1402.04168364692
"11"	"sub_09"	"female"	220.556	NA	"e_32"	"l"	"ball"	NA	77.6969390333875	"ml"	"one"	"english"	"l_clarity"	"coda"	520.642150518038	918.758026954114	3169.85370224847	2251.09567529436
"12"	"sub_09"	"female"	223.33393477631	NA	"e_14"	"l"	"ball"	NA	125.130539579317	"ml"	"two"	"english"	"l_clarity"	"coda"	593.489746225268	1086.9458079495	2927.80332872	1840.85752077051
"13"	"sub_09"	"female"	233.948	NA	"e_27"	"l"	"locker"	NA	45.9448103395061	"ml"	"one"	"english"	"l_clarity"	"onset"	452.713366676279	1133.11124634328	3127.07663434702	1993.96538800375
"14"	"sub_09"	"female"	237.356	NA	"e_04"	"l"	"leeches"	NA	77.7954398502061	"ml"	"two"	"english"	"l_clarity"	"onset"	360.314987142897	1454.12166827502	3097.97942885926	1643.85776058424
"15"	"sub_09"	"female"	243.155178366867	NA	"e_03"	"l"	"leases"	NA	107.518665665481	"ml"	"two"	"english"	"l_clarity"	"onset"	412.42763196532	1570.13803508361	3439.69143842275	1869.55340333913
"16"	"sub_09"	"female"	252.11854003768	"disf"	"e_29"	"l"	"meal"	NA	82.4433128240116	"ml"	"one"	"english"	"l_clarity"	"coda"	502.119341775332	1205.24550635684	3333.27414374091	2128.02863738407
"17"	"sub_09"	"female"	258.024277113782	NA	"e_04"	"l"	"leeches"	NA	80.3968020591128	"ml"	"two"	"english"	"l_clarity"	"onset"	347.700759197042	1417.8780737675	2812.5960417366	1394.7179679691
"18"	"sub_09"	"female"	263.387225136456	"disf"	"e_26"	"l"	"leeches"	NA	93.3320649182292	"ml"	"one"	"english"	"l_clarity"	"onset"	383.192221039231	1398.82411318497	3015.18122143979	1616.35710825482
"19"	"sub_09"	"female"	269.073434064712	NA	"e_16"	"l"	"wheel"	NA	48.5368524691125	"ml"	"two"	"english"	"l_clarity"	"coda"	394.042493918443	1173.61910578885	2962.26423012583	1788.64512433699
"20"	"sub_09"	"female"	274.22	NA	"e_29"	"l"	"meal"	NA	85.0152788472087	"ml"	"one"	"english"	"l_clarity"	"coda"	526.35566845309	1208.02037395934	3200.77963681267	1992.75926285333
"21"	"sub_09"	"female"	278.535214360139	NA	"e_27"	"l"	"locker"	NA	53.3595232133734	"ml"	"one"	"english"	"l_clarity"	"onset"	585.652682883714	1153.71760212474	2771.60422570292	1617.88662357818
"22"	"sub_09"	"female"	281.74437695942	NA	"e_30"	"l"	"wheel"	NA	93.0071073657928	"ml"	"one"	"english"	"l_clarity"	"coda"	502.431297624756	1257.35552424766	3042.39549026724	1785.03996601958
"23"	"sub_09"	"female"	290.5	NA	"e_02"	"l"	"locket"	NA	48.4425081556878	"ml"	"two"	"english"	"l_clarity"	"onset"	606.65574396917	1108.56091114735	2871.21988374076	1762.65897259341
"24"	"sub_09"	"female"	295.147791049921	"disf"	"e_25"	"l"	"leases"	NA	77.076794401421	"ml"	"one"	"english"	"l_clarity"	"onset"	349.862708115735	1418.20879061905	2888.02625772412	1469.81746710506
"25"	"sub_09"	"female"	298.01782272974	NA	"e_03"	"l"	"leases"	NA	58.4391973798688	"ml"	"two"	"english"	"l_clarity"	"onset"	327.726656416758	1393.74179979235	2885.47516184458	1491.73336205223
"26"	"sub_09"	"female"	307.867859973022	NA	"e_15"	"l"	"meal"	NA	63.2583674754983	"ml"	"two"	"english"	"l_clarity"	"coda"	488.249600058349	1247.23419341106	3406.69534800414	2159.46115459308
"27"	"sub_09"	"female"	309.885182823763	NA	"e_32"	"l"	"ball"	NA	44.3976635347667	"ml"	"one"	"english"	"l_clarity"	"coda"	483.918543295607	902.517706179405	3095.35140297112	2192.83369679172
"28"	"sub_09"	"female"	314.409516520188	NA	"e_31"	"l"	"doll"	NA	49.6964638266491	"ml"	"one"	"english"	"l_clarity"	"coda"	621.400759121743	1098.92521201627	3070.8490217771	1971.92380976083
"29"	"sub_09"	"female"	317.310801670675	NA	"e_28"	"l"	"locket"	NA	55.4175621950321	"ml"	"one"	"english"	"l_clarity"	"onset"	472.002553954129	1142.07668978673	3118.11796545865	1976.04127567192
