"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_11"	"female"	41.2368469938079	"disf"	"s_01"	"l"	"lapiz"	"disf"	58.6312016632391	"ml"	"two"	"spanish"	"l_clarity"	"onset"	861.433613686347	2049.130451924	3133.91789836205	1084.78744643806
"2"	"sub_11"	"female"	44.2034996306312	"disf"	"s_31"	"l"	"panal"	"disf"	48.338463368502	"ml"	"one"	"spanish"	"l_clarity"	"coda"	714.163619395962	1664.29222835758	3137.0807674163	1472.78853905871
"3"	"sub_11"	"female"	49.0230610756946	"disf"	"s_02"	"l"	"latas"	"disf"	50.8629155325337	"ml"	"two"	"spanish"	"l_clarity"	"onset"	942.461753860275	1694.58054374836	2791.21611199913	1096.63556825078
"4"	"sub_11"	"female"	56.3446105473655	"disf"	"s_14"	"l"	"pangal"	"disf"	126.185339092054	"ml"	"two"	"spanish"	"l_clarity"	"coda"	1177.30207387751	2027.71361550721	3146.89895084435	1119.18533533714
"5"	"sub_11"	"female"	70.50889632951	NA	"s_27"	"l"	"lapiz"	NA	71.3437726577553	"ml"	"one"	"spanish"	"l_clarity"	"onset"	592.996862224998	1818.97669432532	2962.94793587817	1143.97124155286
"6"	"sub_11"	"female"	72.865037435772	NA	"s_15"	"l"	"carril"	"disf"	49.2090690041351	"ml"	"two"	"spanish"	"l_clarity"	"coda"	1273.73796938011	2101.66961230457	2814.79117536414	713.121563059571
"7"	"sub_11"	"female"	75.7553571285926	NA	"s_28"	"l"	"latas"	NA	66.9876222183206	"ml"	"one"	"spanish"	"l_clarity"	"onset"	1176.35054836028	2442.26984455114	3118.22646703017	675.956622479037
"8"	"sub_11"	"female"	79.4483838992003	NA	"s_29"	"l"	"carril"	"disf"	118.270413625595	"ml"	"one"	"spanish"	"l_clarity"	"coda"	884.979923206947	2235.88003721597	2812.14526397067	576.2652267547
"9"	"sub_11"	"female"	82.2696122846228	NA	"s_26"	"l"	"lima"	"disf"	27.6845456707093	"ml"	"one"	"spanish"	"l_clarity"	"onset"	588.439390622111	2183.96187326363	2975.18176701032	791.219893746696
"10"	"sub_11"	"female"	91.6887357956319	NA	"s_25"	"l"	"libro"	NA	42.9343720993955	"ml"	"one"	"spanish"	"l_clarity"	"onset"	1040.04537392763	2486.91840944184	3199.6338313137	712.715421871862
"11"	"sub_11"	"female"	99.9553427828475	NA	"s_16"	"l"	"marfil"	NA	51.3815228016625	"ml"	"two"	"spanish"	"l_clarity"	"coda"	1963.09576289764	2638.40008179539	3791.65093767559	1153.2508558802
