"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_06"	"female"	40.82447354	"disf"	"cses_26"	"l"	"leeches"	NA	84.33171416	"cs"	"one"	"english"	"l_clarity"	"onset"	368.5150938	1563.659424	2898.81157	1335.152146
"2"	"sub_06"	"female"	50.41446808	NA	"cses_16"	"l"	"marfil"	NA	98.61322052	"cs"	"two"	"spanish"	"l_clarity"	"coda"	381.3297909	1910	2904.59975	994.59975
"3"	"sub_06"	"female"	54.98366215	NA	"cses_01"	"l"	"lapiz"	NA	117.0448575	"cs"	"two"	"spanish"	"l_clarity"	"onset"	359.0659695	1821.015335	2921.648206	1100.632871
"4"	"sub_06"	"female"	60.45606901	"disf"	"cses_29"	"l"	"meal"	NA	88.3123103	"cs"	"one"	"english"	"l_clarity"	"coda"	668.0157902	1282.004712	3038.603831	1756.599119
"5"	"sub_06"	"female"	72.72536601	NA	"cses_31"	"l"	"doll"	NA	76.44538946	"cs"	"one"	"english"	"l_clarity"	"coda"	556.3313294	1023.705318	3002.977823	1979.272505
"6"	"sub_06"	"female"	86.4993599	NA	"cses_14"	"l"	"pangal"	NA	108.2892164	"cs"	"two"	"spanish"	"l_clarity"	"coda"	426.0640654	1568.545209	2900.688002	1332.142793
"7"	"sub_06"	"female"	91.70611555	NA	"cses_03"	"l"	"libro"	NA	47.0978056	"cs"	"two"	"spanish"	"l_clarity"	"onset"	329.3851026	2238.02761	2869.287323	631.259713
"8"	"sub_06"	"female"	106.9397378	"disf"	"cses_25"	"l"	"leases"	NA	101.7454659	"cs"	"one"	"english"	"l_clarity"	"onset"	369.1254934	1384.162589	2836.362725	1452.200136
"9"	"sub_06"	"female"	127.9261496	"disf"	"cses_02"	"l"	"latas"	NA	51.86473858	"cs"	"two"	"spanish"	"l_clarity"	"onset"	472.9528334	1389.962983	2750.031525	1360.068542
"10"	"sub_06"	"female"	143.1213743	"disf"	"cses_28"	"l"	"locket"	NA	109.5691987	"cs"	"one"	"english"	"l_clarity"	"onset"	416.5791906	1374.568551	2900.977487	1526.408936
"11"	"sub_06"	"female"	152.9184984	NA	"cses_13"	"l"	"panal"	NA	67.03701086	"cs"	"two"	"spanish"	"l_clarity"	"coda"	508.1217208	1602.837036	2814.003979	1211.166943
"12"	"sub_06"	"female"	181.1837406	NA	"cses_15"	"l"	"carril"	NA	79.93505884	"cs"	"two"	"spanish"	"l_clarity"	"coda"	389.1157241	2016.527381	2892.489066	875.961685
"13"	"sub_06"	"female"	185.6998037	"disf"	"cses_32"	"l"	"ball"	NA	47.57092166	"cs"	"one"	"english"	"l_clarity"	"coda"	483.8271135	1458.378099	2949.763547	1491.385448
"14"	"sub_06"	"female"	190.6409081	NA	"cses_27"	"l"	"locker"	NA	87.44397649	"cs"	"one"	"english"	"l_clarity"	"onset"	414.2513458	1608.982741	3030.65388	1421.671139
"15"	"sub_06"	"female"	195.2673907	NA	"cses_04"	"l"	"lima"	NA	66.0387599	"cs"	"two"	"spanish"	"l_clarity"	"onset"	401.3965326	1987.655573	2917.847013	930.19144
"16"	"sub_06"	"female"	200.4741458	NA	"cses_30"	"l"	"wheel"	NA	83.66540386	"cs"	"one"	"english"	"l_clarity"	"coda"	573.8929174	1278.311932	2867.621133	1589.309201
"17"	"sub_06"	"female"	208.8687102	NA	"cses_14"	"l"	"pangal"	NA	69.52066668	"cs"	"two"	"spanish"	"l_clarity"	"coda"	445.3585688	1455.307496	2911.603643	1456.296147
