"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_08"	"female"	117.813060145889	NA	"csse_32"	"l"	"pangal"	NA	57.3668838096637	"cs"	"one"	"spanish"	"l_clarity"	"coda"	355.023089060656	1344.14836108921	2689.1221672756	1344.97380618639
"2"	"sub_08"	"female"	121.532170975721	NA	"csse_29"	"l"	"carril"	NA	122.492620589711	"cs"	"one"	"spanish"	"l_clarity"	"coda"	366.262895636635	2281.58723768179	2665.56958348104	383.982345799244
"3"	"sub_08"	"female"	125.693999989219	NA	"csse_03"	"l"	"leeches"	NA	52.6494013532357	"cs"	"two"	"english"	"l_clarity"	"onset"	281.039011946689	1874.06306332495	2635.90736054732	761.84429722237
"4"	"sub_08"	"female"	136.080592006807	NA	"csse_15"	"l"	"wheel"	NA	96.2204046826685	"cs"	"two"	"english"	"l_clarity"	"coda"	505.774352069876	1207.75308772851	3117.38931807579	1909.63623034728
"5"	"sub_08"	"female"	140.065353285698	"disf"	"csse_30"	"l"	"marfil"	NA	99.6031054577315	"cs"	"one"	"spanish"	"l_clarity"	"coda"	341.474267906481	2479.31584589956	3061.01883658884	581.70299068928
"6"	"sub_08"	"female"	145.136101953236	"disf"	"csse_28"	"l"	"latas"	NA	68.4713456305417	"cs"	"one"	"spanish"	"l_clarity"	"onset"	445.219721976715	1342.08225337401	3015.65568467384	1673.57343129983
"7"	"sub_08"	"female"	149.283434377534	"disf"	"csse_04"	"l"	"leases"	NA	87.9080530510805	"cs"	"two"	"english"	"l_clarity"	"onset"	279.081746765219	1756.41598406317	2711.96363896565	955.547654902475
"8"	"sub_08"	"female"	160.346668252881	"disf"	"csse_26"	"l"	"lima"	NA	64.2980482819553	"cs"	"one"	"spanish"	"l_clarity"	"onset"	412.458915525096	2301.14264065865	2913.27970123705	612.1370605784
"9"	"sub_08"	"female"	165.12838165775	NA	"csse_25"	"l"	"libro"	NA	47.6303307906392	"cs"	"one"	"spanish"	"l_clarity"	"onset"	278.797790792354	2035.06503298448	2752.6557603403	717.59072735582
"10"	"sub_08"	"female"	172.593167584241	"disf"	"csse_31"	"l"	"panal"	NA	156.983035778893	"cs"	"one"	"spanish"	"l_clarity"	"coda"	429.483528347396	1587.92459457523	3097.59647516824	1509.67188059301
"11"	"sub_08"	"female"	176.800776834158	"disf"	"csse_14"	"l"	"doll"	NA	28.486769497249	"cs"	"two"	"english"	"l_clarity"	"coda"	436.771622352526	1131.15719504745	3023.56012034746	1892.40292530001
"12"	"sub_08"	"female"	204.864913116431	NA	"csse_01"	"l"	"locket"	NA	56.8212797743683	"cs"	"two"	"english"	"l_clarity"	"onset"	489.108594042197	1257.96705520563	3066.96835308247	1809.00129787684
"13"	"sub_08"	"female"	213.950168585684	NA	"csse_16"	"l"	"meal"	NA	97.2536971101192	"cs"	"two"	"english"	"l_clarity"	"coda"	438.702679907645	1302.6619241494	3126.45554671397	1823.79362256457
"14"	"sub_08"	"female"	222.691912841331	NA	"csse_13"	"l"	"ball"	NA	81.5808781523515	"cs"	"two"	"english"	"l_clarity"	"coda"	555.69919000974	1177.25479453164	3383.95415932196	2206.69936479032
"15"	"sub_08"	"female"	241.770054261047	"disf"	"csse_27"	"l"	"lapiz"	NA	82.0253917675871	"cs"	"one"	"spanish"	"l_clarity"	"onset"	461.839039229735	1337.53188098668	2974.24079553002	1636.70891454334
"16"	"sub_08"	"female"	248.437887410396	"disf"	"csse_02"	"l"	"locker"	NA	75.5088528517263	"cs"	"two"	"english"	"l_clarity"	"onset"	417.335593770689	1329.97043171633	3014.01682010873	1684.0463883924
"17"	"sub_08"	"female"	264.091714984764	NA	"csse_32"	"l"	"pangal"	NA	33.0220381464414	"cs"	"one"	"spanish"	"l_clarity"	"coda"	362.884356278526	1501.68135504368	2307.7357018715	806.054346827819
"18"	"sub_08"	"female"	271.795585117642	"disf"	"csse_26"	"l"	"lima"	NA	61.3514861257158	"cs"	"one"	"spanish"	"l_clarity"	"onset"	377.349283227162	2595.03044866305	3174.45393085463	579.42348219158
"19"	"sub_08"	"female"	285.321628158831	"disf"	"csse_16"	"l"	"meal"	NA	95.5549156408892	"cs"	"two"	"english"	"l_clarity"	"coda"	500.965287527932	1526.45019237078	3163.45147513303	1637.00128276225
"20"	"sub_08"	"female"	311.070183888582	"disf"	"csse_30"	"l"	"marfil"	NA	114.296147425307	"cs"	"one"	"spanish"	"l_clarity"	"coda"	424.417541631562	2640.88307557168	3149.09215308405	508.20907751237
"21"	"sub_08"	"female"	318.13649235529	NA	"csse_15"	"l"	"wheel"	NA	104.535260109515	"cs"	"two"	"english"	"l_clarity"	"coda"	482.014074255176	1172.58809576762	3291.2952210511	2118.70712528348
"22"	"sub_08"	"female"	324.274862899976	NA	"csse_27"	"l"	"lapiz"	NA	69.6321474351294	"cs"	"one"	"spanish"	"l_clarity"	"onset"	429.351622131693	1736.58876174052	2905.96802705463	1169.37926531411
"23"	"sub_08"	"female"	327.781452063906	NA	"csse_04"	"l"	"leases"	NA	100.866359716747	"cs"	"two"	"english"	"l_clarity"	"onset"	286.536489413529	1771.41044647192	2691.42185566881	920.01140919689
"24"	"sub_08"	"female"	330.730174769939	NA	"csse_02"	"l"	"locker"	NA	66.5378717546901	"cs"	"two"	"english"	"l_clarity"	"onset"	520.896686320977	1304.2079082967	2963.17532033726	1658.96741204056
"25"	"sub_08"	"female"	343.941960417784	NA	"csse_03"	"l"	"leeches"	NA	61.5533701838444	"cs"	"two"	"english"	"l_clarity"	"onset"	305.22413817428	2576.69903460129	3479.43445081339	902.7354162121
"26"	"sub_08"	"female"	350.262505068893	"disf"	"csse_31"	"l"	"panal"	NA	126.921633179961	"cs"	"one"	"spanish"	"l_clarity"	"coda"	436.751199278092	1629.45927715926	3106.82258877184	1477.36331161258
"27"	"sub_08"	"female"	353.822224371671	NA	"csse_29"	"l"	"carril"	NA	60.3063435220292	"cs"	"one"	"spanish"	"l_clarity"	"coda"	381.241136416377	1949.34348894167	2720.40753616952	771.06404722785
"28"	"sub_08"	"female"	357.169423119059	NA	"csse_13"	"l"	"ball"	NA	65.3586044671215	"cs"	"two"	"english"	"l_clarity"	"coda"	569.943118335252	1319.11826002177	2985.53088535042	1666.41262532865
"29"	"sub_08"	"female"	360.04545407499	NA	"csse_28"	"l"	"latas"	NA	100.402877920033	"cs"	"one"	"spanish"	"l_clarity"	"onset"	367.876159496627	1543.17458387047	3163.53113728568	1620.35655341521
"30"	"sub_08"	"female"	363.312957614107	"disf"	"csse_14"	"l"	"doll"	NA	42.3379807940591	"cs"	"two"	"english"	"l_clarity"	"coda"	477.039402603091	1059.5745748393	2893.0536555139	1833.4790806746
"31"	"sub_08"	"female"	367.350848166512	NA	"csse_25"	"l"	"libro"	NA	112.452197017717	"cs"	"one"	"spanish"	"l_clarity"	"onset"	295.570216130754	2418.43565138163	3058.52599367621	640.09034229458
"32"	"sub_08"	"female"	370.884002399866	NA	"csse_01"	"l"	"locket"	NA	110.315408351255	"cs"	"two"	"english"	"l_clarity"	"onset"	547.500452199839	1261.23664786876	3125.05771848922	1863.82107062046
"33"	"sub_08"	"female"	594.10129069895	NA	"cses_28"	"l"	"locket"	NA	67.1869924290149	"cs"	"one"	"english"	"l_clarity"	"onset"	451.696987114897	1182.61709830928	3338.42593440985	2155.80883610057
"34"	"sub_08"	"female"	597.516445141072	NA	"cses_32"	"l"	"ball"	NA	51.3951646223632	"cs"	"one"	"english"	"l_clarity"	"coda"	694.353463079128	1498.75816844279	2884.57249449551	1385.81432605272
"35"	"sub_08"	"female"	600.730818454088	NA	"cses_30"	"l"	"wheel"	NA	94.3347717810639	"cs"	"one"	"english"	"l_clarity"	"coda"	561.26253908331	1231.22681734299	3050.25056403089	1819.0237466879
"36"	"sub_08"	"female"	604.369490432393	NA	"cses_01"	"l"	"lapiz"	NA	78.1110436940935	"cs"	"two"	"spanish"	"l_clarity"	"onset"	457.775488640779	1657.96076375721	3040.95694576448	1382.99618200727
"37"	"sub_08"	"female"	617.253548753156	NA	"cses_25"	"l"	"leases"	NA	52.7251245479192	"cs"	"one"	"english"	"l_clarity"	"onset"	295.349135238316	1897.61453751362	2922.34488298669	1024.73034547307
"38"	"sub_08"	"female"	621.016557176338	"disf"	"cses_02"	"l"	"latas"	NA	36.5119807644305	"cs"	"two"	"spanish"	"l_clarity"	"onset"	385.289788448092	1458.4376994406	3092.886042617	1634.4483431764
"39"	"sub_08"	"female"	647.902246695768	"disf"	"cses_15"	"l"	"carril"	NA	76.1668959092958	"cs"	"two"	"spanish"	"l_clarity"	"coda"	397.631128915876	1778.53003344393	2787.00087561122	1008.47084216729
"40"	"sub_08"	"female"	666.241730557643	"disf"	"cses_26"	"l"	"leeches"	NA	89.2283764173953	"cs"	"one"	"english"	"l_clarity"	"onset"	373.65327396246	1708.31521525083	2945.79648883477	1237.48127358394
"41"	"sub_08"	"female"	679.789915595971	"disf"	"cses_29"	"l"	"meal"	NA	93.5005938182485	"cs"	"one"	"english"	"l_clarity"	"coda"	637.058417685473	1387.68625901695	3347.13381897637	1959.44755995942
"42"	"sub_08"	"female"	689.835933984295	NA	"cses_03"	"l"	"libro"	NA	36.9635453656656	"cs"	"two"	"spanish"	"l_clarity"	"onset"	293.424730711293	2539.84882515361	3281.58177450137	741.73294934776
"43"	"sub_08"	"female"	692.731526472879	NA	"cses_04"	"l"	"lima"	NA	72.1533190508126	"cs"	"two"	"spanish"	"l_clarity"	"onset"	299.891341076957	1707.10355884022	2848.61379950079	1141.51024066057
"44"	"sub_08"	"female"	711.304931100387	NA	"cses_31"	"l"	"doll"	NA	58.6190713669339	"cs"	"one"	"english"	"l_clarity"	"coda"	544.226979508102	987.165000655619	2772.62754130126	1785.46254064564
"45"	"sub_08"	"female"	719.593232535599	NA	"cses_16"	"l"	"marfil"	NA	105.223830814566	"cs"	"two"	"spanish"	"l_clarity"	"coda"	383.487670747251	1780.88246194945	3011.89157407414	1231.00911212469
"46"	"sub_08"	"female"	722.409129818076	NA	"cses_27"	"l"	"locker"	NA	99.2336307834876	"cs"	"one"	"english"	"l_clarity"	"onset"	404.637443516579	1645.09418130719	2905.38907510502	1260.29489379783
"47"	"sub_08"	"female"	729.245939746076	NA	"cses_13"	"l"	"panal"	NA	79.1354746739898	"cs"	"two"	"spanish"	"l_clarity"	"coda"	404.562494423725	1704.61111060764	3094.41399908905	1389.80288848141
"48"	"sub_08"	"female"	739.473491196578	NA	"cses_14"	"l"	"pangal"	NA	68.2477462922861	"cs"	"two"	"spanish"	"l_clarity"	"coda"	377.617187038731	1489.76660982244	2903.99936176085	1414.23275193841
"49"	"sub_08"	"female"	748.913677043081	NA	"cses_30"	"l"	"wheel"	NA	141.087644819208	"cs"	"one"	"english"	"l_clarity"	"coda"	577.970601931103	1276.18082091264	3230.89372179561	1954.71290088297
"50"	"sub_08"	"female"	756.298766142405	NA	"cses_03"	"l"	"libro"	NA	41.6122918486508	"cs"	"two"	"spanish"	"l_clarity"	"onset"	290.609968994268	2211.56726919997	2919.80653900829	708.23926980832
"51"	"sub_08"	"female"	759.194358630989	"disf"	"cses_32"	"l"	"ball"	NA	54.1354541927603	"cs"	"one"	"english"	"l_clarity"	"coda"	630.48979897987	1493.34559134512	2829.87566511606	1336.53007377094
"52"	"sub_08"	"female"	762.196211394383	NA	"cses_01"	"l"	"lapiz"	NA	101.111071810578	"cs"	"two"	"spanish"	"l_clarity"	"onset"	390.553242326355	1674.8947562294	3047.31865668912	1372.42390045972
"53"	"sub_08"	"female"	769.60786556241	NA	"cses_25"	"l"	"leases"	NA	67.2013458186029	"cs"	"one"	"english"	"l_clarity"	"onset"	288.579810443404	1564.4214030825	2860.31417946227	1295.89277637978
"54"	"sub_08"	"female"	791.148068985973	NA	"cses_28"	"l"	"locket"	NA	59.1416416684751	"cs"	"one"	"english"	"l_clarity"	"onset"	542.94025733985	1282.06707632292	3154.67303063415	1872.60595431123
"55"	"sub_08"	"female"	794.309312161583	NA	"cses_26"	"l"	"leeches"	NA	65.7535718951294	"cs"	"one"	"english"	"l_clarity"	"onset"	271.407955959675	2153.49435906179	3011.8297109769	858.33535191511
