"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_20"	"female"	48.06	NA	"s_15"	"l"	"carril"	NA	143.921893968411	"ml"	"two"	"spanish"	"l_clarity"	"coda"	392.917407731629	1800.97987123421	2767.95268251841	966.9728112842
"2"	"sub_20"	"female"	55.108	NA	"s_14"	"l"	"pangal"	NA	59.9148814522934	"ml"	"two"	"spanish"	"l_clarity"	"coda"	507.805532262497	1967.67683062734	2384.83659181025	417.159761182905
"3"	"sub_20"	"female"	57.98	NA	"s_01"	"l"	"lapiz"	NA	97.1299874310247	"ml"	"two"	"spanish"	"l_clarity"	"onset"	462.654729697692	1913.00733297039	2921.02168136256	1008.01434839217
"4"	"sub_20"	"female"	78.14	NA	"s_29"	"l"	"carril"	NA	131.65186306054	"ml"	"one"	"spanish"	"l_clarity"	"coda"	502.703945070213	1986.72157463117	2672.49325664231	685.77168201114
"5"	"sub_20"	"female"	81.78	NA	"s_27"	"l"	"lapiz"	NA	109.22561504006	"ml"	"one"	"spanish"	"l_clarity"	"onset"	458.503091923484	2029.76497763601	3147.52227020103	1117.75729256502
"6"	"sub_20"	"female"	84.78	NA	"s_32"	"l"	"pangal"	NA	82.2865386809042	"ml"	"one"	"spanish"	"l_clarity"	"coda"	460.938834889342	2023.90661220458	3336.17072361628	1312.2641114117
"7"	"sub_20"	"female"	88.364	NA	"s_04"	"l"	"lima"	NA	77.6107903426606	"ml"	"two"	"spanish"	"l_clarity"	"onset"	435.993344423524	2060.54771944091	2784.3133770716	723.76565763069
"8"	"sub_20"	"female"	95.668	"disf"	"s_13"	"l"	"panal"	NA	160.771410848795	"ml"	"two"	"spanish"	"l_clarity"	"coda"	536.262617093083	1735.7936852626	2744.37369624516	1008.58001098256
"9"	"sub_20"	"female"	112.78	NA	"s_25"	"l"	"libro"	NA	146.689293144348	"ml"	"one"	"spanish"	"l_clarity"	"onset"	407.760188985887	2160.88953034998	2835.45088279485	674.56135244487
"10"	"sub_20"	"female"	116.676	NA	"s_26"	"l"	"lima"	NA	95.6331613198671	"ml"	"one"	"spanish"	"l_clarity"	"onset"	448.023075163419	2036.25565875987	2933.50765825868	897.25199949881
"11"	"sub_20"	"female"	119.98	NA	"s_30"	"l"	"marfil"	NA	83.6962244526944	"ml"	"one"	"spanish"	"l_clarity"	"coda"	467.469816396005	1914.01877950357	2636.77786770647	722.7590882029
"12"	"sub_20"	"female"	127.244	NA	"s_31"	"l"	"panal"	NA	106.037939517833	"ml"	"one"	"spanish"	"l_clarity"	"coda"	576.780575757887	1876.861895899	2971.31324953515	1094.45135363615
"13"	"sub_20"	"female"	130.66	NA	"s_03"	"l"	"libro"	NA	123.772148505822	"ml"	"two"	"spanish"	"l_clarity"	"onset"	335.307339001207	1865.39825903155	2890.69823173047	1025.29997269892
"14"	"sub_20"	"female"	133.812	NA	"s_02"	"l"	"latas"	NA	76.1021498624075	"ml"	"two"	"spanish"	"l_clarity"	"onset"	393.048456956361	1704.76164937209	3283.47446643693	1578.71281706484
"15"	"sub_20"	"female"	146.172	NA	"s_16"	"l"	"marfil"	"disf"	64.2516085463853	"ml"	"two"	"spanish"	"l_clarity"	"coda"	263.395930141389	1982.74696069322	2981.7540495079	999.00708881468
"16"	"sub_20"	"female"	154.5	NA	"s_28"	"l"	"latas"	NA	42.426283983275	"ml"	"one"	"spanish"	"l_clarity"	"onset"	426.374304339976	1793.45825347315	3291.61482860609	1498.15657513295
"17"	"sub_20"	"female"	161.82	NA	"s_03"	"l"	"libro"	NA	95.956112696058	"ml"	"two"	"spanish"	"l_clarity"	"onset"	360.815025329037	1958.99164426754	2788.36516036201	829.37351609447
