"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"	"f1"	"f2"	"f3"	"f3_f2"
"1"	"sub_56"	"male"	38.8465273869477	NA	"csse_26"	"l"	"lima"	NA	99.443907547851	"cs"	"one"	"spanish"	"l_clarity"	"onset"	391.811405767659	1445.67052640202	2673.79046281783	1228.11993641582
"2"	"sub_56"	"male"	46.7275584061855	NA	"csse_01"	"l"	"locket"	NA	75.2099346338113	"cs"	"two"	"english"	"l_clarity"	"onset"	351.317939016133	966.770985099702	2282.0445913014	1315.2736062017
"3"	"sub_56"	"male"	60.276	NA	"csse_25"	"l"	"libro"	NA	122.662573461383	"cs"	"one"	"spanish"	"l_clarity"	"onset"	321.67784145945	1633.76097293753	2592.02174712667	958.260774189138
"4"	"sub_56"	"male"	82.212	NA	"csse_30"	"l"	"marfil"	NA	98.899734816797	"cs"	"one"	"spanish"	"l_clarity"	"coda"	388.994346062883	1496.47471694604	2738.77409767093	1242.29938072489
"5"	"sub_56"	"male"	94.972	"disf"	"csse_28"	"l"	"latas"	NA	59.1003157538239	"cs"	"one"	"spanish"	"l_clarity"	"onset"	352.42940019737	1288.46679534924	2477.65207581805	1189.1852804688
"6"	"sub_56"	"male"	102.250195860108	"disf"	"csse_13"	"l"	"ball"	NA	92.8982370227942	"cs"	"two"	"english"	"l_clarity"	"coda"	871.664437025756	2357.0998971922	3566.77912273779	1209.67922554558
"7"	"sub_56"	"male"	109.02	NA	"csse_32"	"l"	"pangal"	NA	87.3050041458328	"cs"	"one"	"spanish"	"l_clarity"	"coda"	376.8966713865	1282.10417377943	2523.13570067058	1241.03152689114
"8"	"sub_56"	"male"	123.292	"disf"	"csse_04"	"l"	"leases"	NA	63.5887411462477	"cs"	"two"	"english"	"l_clarity"	"onset"	335.806375566942	1179.75981452131	2516.20423258564	1336.44441806433
"9"	"sub_56"	"male"	136.108	NA	"csse_29"	"l"	"carril"	NA	188.983642258961	"cs"	"one"	"spanish"	"l_clarity"	"coda"	394.673564596288	1580.51997888306	2630.40110710984	1049.88112822678
"10"	"sub_56"	"male"	157.644	NA	"csse_31"	"l"	"panal"	NA	151.206497314661	"cs"	"one"	"spanish"	"l_clarity"	"coda"	422.173433302015	1443.18995692702	2422.92399603491	979.734039107888
"11"	"sub_56"	"male"	163.9	"disf"	"csse_16"	"l"	"meal"	NA	63.7123971053484	"cs"	"two"	"english"	"l_clarity"	"coda"	466.868453124078	1136.148280394	2411.1163082144	1274.9680278204
"12"	"sub_56"	"male"	170.62	NA	"csse_03"	"l"	"leeches"	NA	78.9188194822543	"cs"	"two"	"english"	"l_clarity"	"onset"	313.672010071961	1032.40534001288	2565.02266612364	1532.61732611076
"13"	"sub_56"	"male"	187.804	NA	"csse_02"	"l"	"locker"	NA	80.8007214084228	"cs"	"two"	"english"	"l_clarity"	"onset"	399.696896526304	935.702570942641	2399.89578080488	1464.19320986224
"14"	"sub_56"	"male"	193.028	NA	"csse_15"	"l"	"wheel"	NA	141.808367204277	"cs"	"two"	"english"	"l_clarity"	"coda"	458.030833181378	1061.80496556576	2551.99636336551	1490.19139779975
"15"	"sub_56"	"male"	230.62	NA	"csse_27"	"l"	"lapiz"	NA	127.775028855837	"cs"	"one"	"spanish"	"l_clarity"	"onset"	331.103578021801	1454.94815703642	2582.84370062218	1127.89554358576
"16"	"sub_56"	"male"	237.059288111089	NA	"csse_14"	"l"	"doll"	NA	75.2614681034061	"cs"	"two"	"english"	"l_clarity"	"coda"	457.013614786683	986.71385276339	2524.30291280869	1537.5890600453
"17"	"sub_56"	"male"	243.06	NA	"csse_16"	"l"	"meal"	NA	62.6358192556609	"cs"	"two"	"english"	"l_clarity"	"coda"	435.314234549395	1154.71905984369	2487.59840436354	1332.87934451985
"18"	"sub_56"	"male"	248.979450703494	NA	"csse_30"	"l"	"marfil"	NA	110.261659268076	"cs"	"one"	"spanish"	"l_clarity"	"coda"	383.447642961984	1550.90298795506	2575.00590508789	1024.10291713284
"19"	"sub_56"	"male"	254.358994061336	NA	"csse_29"	"l"	"carril"	NA	186.461343302966	"cs"	"one"	"spanish"	"l_clarity"	"coda"	1065.43305161323	2140.55419107228	3215.15251444315	1074.59832337086
"20"	"sub_56"	"male"	265.124	"disf"	"csse_28"	"l"	"latas"	NA	74.9432455860415	"cs"	"one"	"spanish"	"l_clarity"	"onset"	369.06677560487	1336.90198484996	2509.4669665857	1172.56498173574
"21"	"sub_56"	"male"	270.74	NA	"csse_13"	"l"	"ball"	NA	77.6393107283297	"cs"	"two"	"english"	"l_clarity"	"coda"	451.672662136109	946.32864868004	2414.72357585987	1468.39492717983
"22"	"sub_56"	"male"	276.704072589889	"disf"	"csse_31"	"l"	"panal"	NA	145.581739338638	"cs"	"one"	"spanish"	"l_clarity"	"coda"	337.60234725127	1391.54812025551	2408.48371534084	1016.93559508533
"23"	"sub_56"	"male"	282.972	NA	"csse_26"	"l"	"lima"	NA	93.9058793572372	"cs"	"one"	"spanish"	"l_clarity"	"onset"	412.211128123322	1439.94360179381	2759.52781265657	1319.58421086276
"24"	"sub_56"	"male"	288.915984951656	"disf"	"csse_25"	"l"	"libro"	NA	102.831287295373	"cs"	"one"	"spanish"	"l_clarity"	"onset"	310.815893315686	1678.66049079656	2683.24733223896	1004.5868414424
"25"	"sub_56"	"male"	295.936289033639	NA	"csse_04"	"l"	"leases"	NA	63.3490265710748	"cs"	"two"	"english"	"l_clarity"	"onset"	343.365203309887	1415.52974591477	2606.52727376226	1190.9975278475
"26"	"sub_56"	"male"	330.028	NA	"csse_14"	"l"	"doll"	NA	55.9382709519696	"cs"	"two"	"english"	"l_clarity"	"coda"	411.27562133306	1059.42394586524	2483.62953808375	1424.20559221851
"27"	"sub_56"	"male"	341.548	NA	"csse_27"	"l"	"lapiz"	NA	135.231883550716	"cs"	"one"	"spanish"	"l_clarity"	"onset"	355.727006873814	1458.75432780117	2517.82901593772	1059.07468813655
"28"	"sub_56"	"male"	359.86	NA	"csse_15"	"l"	"wheel"	NA	98.4999563868314	"cs"	"two"	"english"	"l_clarity"	"coda"	422.678820412612	1062.11931843054	2483.90263906236	1421.78332063182
"29"	"sub_56"	"male"	365.836	NA	"csse_01"	"l"	"locket"	NA	82.2792498552758	"cs"	"two"	"english"	"l_clarity"	"onset"	418.021972608494	956.394924146448	2384.46951642885	1428.07459228241
"30"	"sub_56"	"male"	377.676	NA	"csse_03"	"l"	"leeches"	NA	105.314857983387	"cs"	"two"	"english"	"l_clarity"	"onset"	339.986246865562	1202.0434461911	2522.93926223108	1320.89581603997
"31"	"sub_56"	"male"	390.445121021754	NA	"csse_02"	"l"	"locker"	NA	78.3435954265315	"cs"	"two"	"english"	"l_clarity"	"onset"	972.515099852315	2433.42854281683	3415.71808748821	982.289544671382
"32"	"sub_56"	"male"	420.26	NA	"csse_32"	"l"	"pangal"	NA	90.8267842278292	"cs"	"one"	"spanish"	"l_clarity"	"coda"	413.565611024018	1426.71480874366	2441.79265012021	1015.07784137655
"33"	"sub_56"	"male"	493.212	NA	"cses_16"	"l"	"marfil"	NA	125.703211839777	"cs"	"two"	"spanish"	"l_clarity"	"coda"	326.570544825602	1631.52781238468	2751.50837178108	1119.9805593964
"34"	"sub_56"	"male"	507.892	NA	"cses_15"	"l"	"carril"	NA	139.968689754255	"cs"	"two"	"spanish"	"l_clarity"	"coda"	336.470990411486	1606.51584176766	2678.89910358003	1072.38326181237
"35"	"sub_56"	"male"	525.228	"disf"	"cses_13"	"l"	"panal"	NA	73.413707341615	"cs"	"two"	"spanish"	"l_clarity"	"coda"	419.084249790275	1367.60178940173	2617.67986750739	1250.07807810566
"36"	"sub_56"	"male"	555.82	NA	"cses_32"	"l"	"ball"	NA	45.976681620914	"cs"	"one"	"english"	"l_clarity"	"coda"	538.072472876971	1135.76805675734	2432.11293118964	1296.3448744323
"37"	"sub_56"	"male"	567.188	NA	"cses_31"	"l"	"doll"	NA	60.4873363367915	"cs"	"one"	"english"	"l_clarity"	"coda"	516.407960798122	910.363692288568	2386.19979491656	1475.83610262799
"38"	"sub_56"	"male"	586.54	NA	"cses_14"	"l"	"pangal"	NA	93.7043527702599	"cs"	"two"	"spanish"	"l_clarity"	"coda"	361.260921810795	1436.0998624105	2700.44526715177	1264.34540474127
"39"	"sub_56"	"male"	593.188	NA	"cses_28"	"l"	"locket"	NA	51.2777965244595	"cs"	"one"	"english"	"l_clarity"	"onset"	394.892484948985	1041.8573345769	2642.94903208939	1601.0916975125
"40"	"sub_56"	"male"	598.62	NA	"cses_30"	"l"	"wheel"	NA	97.4683704088193	"cs"	"one"	"english"	"l_clarity"	"coda"	453.794000853632	1187.95985056696	2577.10672245707	1389.14687189011
"41"	"sub_56"	"male"	617.26	NA	"cses_04"	"l"	"lima"	NA	96.9891592121712	"cs"	"two"	"spanish"	"l_clarity"	"onset"	397.134116291151	1576.94869658413	2453.26046169475	876.311765110622
"42"	"sub_56"	"male"	623.38	"disf"	"cses_25"	"l"	"leases"	NA	82.9087355750744	"cs"	"one"	"english"	"l_clarity"	"onset"	316.101094417672	1209.37731195953	2585.42139674968	1376.04408479016
"43"	"sub_56"	"male"	630.036	NA	"cses_01"	"l"	"lapiz"	NA	168.186418185996	"cs"	"two"	"spanish"	"l_clarity"	"onset"	387.698208135111	1541.80696153791	2557.27028289196	1015.46332135405
"44"	"sub_56"	"male"	643.364	"disf"	"cses_26"	"l"	"leeches"	NA	90.3551250328292	"cs"	"one"	"english"	"l_clarity"	"onset"	373.168801522871	1183.10624889977	2532.46756736498	1349.36131846521
"45"	"sub_56"	"male"	649.844	"disf"	"cses_29"	"l"	"meal"	NA	168.685555991715	"cs"	"one"	"english"	"l_clarity"	"coda"	490.575861896921	1112.14243566797	2376.73183006885	1264.58939440088
"46"	"sub_56"	"male"	656.7	"disf"	"cses_02"	"l"	"latas"	NA	49.4144151408591	"cs"	"two"	"spanish"	"l_clarity"	"onset"	353.176464073542	1441.51279302654	2405.41827058015	963.905477553611
"47"	"sub_56"	"male"	675.204	NA	"cses_27"	"l"	"locker"	NA	71.9985520262298	"cs"	"one"	"english"	"l_clarity"	"onset"	330.691734313927	1084.59307658125	2546.44763678476	1461.85456020351
"48"	"sub_56"	"male"	680.548	NA	"cses_03"	"l"	"libro"	NA	72.0267960189176	"cs"	"two"	"spanish"	"l_clarity"	"onset"	325.009509614052	1647.66938833494	2463.79387433646	816.124486001519
"49"	"sub_56"	"male"	705.052	NA	"cses_30"	"l"	"wheel"	NA	141.039009655856	"cs"	"one"	"english"	"l_clarity"	"coda"	461.238703223458	1114.54308827318	2650.44889835277	1535.90581007959
"50"	"sub_56"	"male"	711.22	NA	"cses_01"	"l"	"lapiz"	NA	141.251701422107	"cs"	"two"	"spanish"	"l_clarity"	"onset"	370.507593397692	1544.01325587002	2706.65443052982	1162.6411746598
"51"	"sub_56"	"male"	730.748	"disf"	"cses_13"	"l"	"panal"	NA	99.4073398003366	"cs"	"two"	"spanish"	"l_clarity"	"coda"	392.330741088383	1436.87836057282	2540.96606293006	1104.08770235724
"52"	"sub_56"	"male"	738.26	NA	"cses_03"	"l"	"libro"	NA	55.8622955607007	"cs"	"two"	"spanish"	"l_clarity"	"onset"	361.258958973252	1578.08081994816	2392.31497104478	814.234151096622
"53"	"sub_56"	"male"	750.804	NA	"cses_32"	"l"	"ball"	NA	88.788129077443	"cs"	"one"	"english"	"l_clarity"	"coda"	521.835399358288	930.61853318337	2472.60230501845	1541.98377183508
"54"	"sub_56"	"male"	756.02	NA	"cses_02"	"l"	"latas"	NA	79.911111111187	"cs"	"two"	"spanish"	"l_clarity"	"onset"	330.257590914276	1388.87245668152	2561.41542451956	1172.54296783804
"55"	"sub_56"	"male"	766.724	NA	"cses_26"	"l"	"leeches"	NA	81.3809687358571	"cs"	"one"	"english"	"l_clarity"	"onset"	313.521518536896	1112.31296236703	2594.10904140018	1481.79607903315
"56"	"sub_56"	"male"	780.676	NA	"cses_16"	"l"	"marfil"	NA	142.581655885465	"cs"	"two"	"spanish"	"l_clarity"	"coda"	345.559468587868	1618.79746832582	2569.2825436078	950.485075281973
"57"	"sub_56"	"male"	791.788	NA	"cses_15"	"l"	"carril"	NA	85.1640918657495	"cs"	"two"	"spanish"	"l_clarity"	"coda"	367.260415654798	1585.98082359497	2481.32531253923	895.344488944259
