word	f1	f2	f3
l_pangal	355.0230890606561	1344.1483610892142	2689.122167275602
l_carril	362.2844752009537	2183.9391146257585	2941.648574125915
l_leeches	281.0390119466889	1874.0630633249525	2635.90736054732
l_wheel	505.7743520698759	1207.7530877285114	3117.389318075794
l_marfil	341.4742679064808	2479.315845899564	3061.018836588845
l_latas	445.21972197671505	1342.0822533740086	3015.6556846738417
l_leases	279.2021666005781	2536.618525661897	3002.3902970308577
l_lima	412.4589155250956	2301.142640658652	2913.27970123705
l_libro	278.79779079235374	2035.065032984476	2752.6557603402953
l_panal	429.483528347396	1587.9245945752343	3097.596475168239
l_doll	436.7716223525264	1131.1571950474488	3023.5601203474635
l_locket	489.108594042197	1257.96705520563	3066.9683530824705
l_meal	438.7026799076449	1302.6619241493975	3126.4555467139694
l_ball	555.6991900097403	1177.2547945316444	3383.9541593219597
l_lapiz	461.8390392297345	1337.5318809866822	2974.240795530021
l_locker	417.3355937706894	1329.9704317163278	3014.0168201087304
l_pangal	360.93602819844153	1514.3923174263828	3408.9880321031296
l_lima	377.34928322716183	2595.0304486630453	3174.4539308546287
l_meal	500.965287527932	1526.450192370779	3163.451475133035
l_marfil	424.4175416315621	2640.8830755716826	3149.092153084049
l_wheel	482.01407425517584	1172.5880957676159	3291.2952210511016
l_lapiz	429.35162213169286	1736.58876174052	2905.9680270546332
l_leases	286.5364894135291	1771.4104464719157	2691.421855668809
l_locker	520.8966863209765	1304.2079082966975	2963.1753203372605
l_leeches	305.22413817428003	2576.699034601291	3479.434450813389
l_panal	436.7511992780924	1629.459277159261	3106.82258877184
l_carril	381.24113641637683	1949.3434889416671	2720.4075361695172
l_ball	569.9431183352516	1319.11826002177	2985.530885350417
l_latas	367.87615949662666	1543.174583870472	3163.5311372856804
l_doll	477.0394026030912	1059.5745748393028	2893.0536555138956
l_libro	295.57021613075364	2418.4356513816338	3058.52599367621
l_locket	547.5004521998392	1261.2366478687625	3125.0577184892195
l_locket	451.69698711489696	1182.6170983092823	3338.4259344098487
l_ball	694.3534630791285	1498.7581684427887	2884.5724944955055
l_wheel	561.2625390833103	1231.2268173429868	3050.250564030888
l_lapiz	457.7754886407792	1657.960763757205	3040.956945764479
l_leases	295.3491352383162	1897.614537513615	2922.3448829866948
l_latas	385.2897884480924	1458.4376994406039	3092.8860426169986
l_carril	397.63112891587616	1778.530033443927	2787.0008756112243
l_leeches	373.65327396246005	1708.3152152508349	2945.7964888347724
l_meal	637.0584176854734	1387.686259016954	3347.1338189763687
l_libro	293.42473071129325	2539.848825153612	3281.5817745013674
l_lima	299.8913410769568	1707.103558840217	2848.6137995007894
l_doll	544.2269795081017	987.1650006556192	2772.627541301261
l_marfil	383.48767074725146	1780.8824619494467	3011.8915740741386
l_locker	404.63744351657857	1645.0941813071943	2905.3890751050176
l_panal	404.5624944237248	1704.6111106076435	3094.413999089054
l_pangal	377.6171870387307	1489.7666098224392	2903.9993617608466
l_wheel	577.970601931103	1276.1808209126395	3230.8937217956104
l_libro	290.6099689942682	2211.5672691999694	2919.8065390082884
l_ball	630.4897989798699	1493.3455913451191	2829.8756651160566
l_lapiz	390.5532423263548	1674.8947562293972	3047.3186566891245
l_leases	286.2335351681099	2246.5011817098944	2825.714430411075
l_locket	542.9402573398504	1282.0670763229211	3154.6730306341515
l_leeches	271.40795595967546	2153.4943590617927	3011.829710976897
l_panal	458.7758781462906	1652.449492762754	3003.510325461418
l_locker	408.2584649784238	1542.5690561045687	2537.114021561565
l_latas	463.50802754981544	1392.2273321135046	3022.8870636464226
l_marfil	315.34076756497586	1914.49335444569	2520.2456987856995
l_carril	363.4825558666743	1761.6307830205335	2577.7971612796805
l_meal	699.1132719755145	1454.039502773263	3260.866870256367
l_lima	340.6661016375728	1978.38886261626	2918.066986150707
l_doll	612.0716900788733	982.035307463437	3114.0189969375883
l_pangal	389.12635131065946	1645.5067577120365	3210.2603432203887
l_pangal	425.74362687610005	1919.2700128397757	2887.2903215193714
l_latas	332.74919417094617	1583.250826330085	2846.4189396164024
l_lapiz	453.9913112551614	1735.8411220802734	3167.682394380501
l_carril	418.9664742051239	2223.2630342570033	2776.411206228151
l_marfil	297.0921412619334	1848.1768948269855	3204.2219341749224
l_pangal	387.2739510316452	2073.6724716847707	3052.2963698040244
l_lima	393.0966827635469	2422.670753442819	2916.2531662343044
l_lima	324.5290086534758	2618.41267517204	3193.244784709039
l_panal	464.136331949475	1717.5842087783012	3177.993262218577
l_panal	576.8283330641901	1500.1056662065268	3473.038245022313
l_libro	294.87488893933744	2261.6493764878796	3183.489167712701
l_libro	267.0388507919069	2551.0477424843702	2913.998167057725
l_carril	364.86735145586346	1895.176424791662	2925.5411951312335
l_marfil	293.41315811131	1780.9124977958759	2485.418746573435
l_latas	473.99208108313815	2218.5266096386504	3092.112085881301
