word	f1	f2	f3
l_leeches	350.13523459482775	1136.3550099446923	3266.919518278811
l_ball	470.1021543558212	922.1335976901071	3238.143524535252
l_doll	637.2388434165168	1101.0811353748984	3034.141316303556
l_wheel	437.26705909987106	1698.5358879705173	3222.348002099625
l_locker	374.7431448467537	1065.119311991255	3224.8410356376694
l_leeches	379.447916265694	1077.0735829037208	2992.8753108502588
l_meal	468.942436289007	1478.007808982655	3288.3663921493403
l_locker	470.389404482054	1103.0824833485103	3294.9360514375257
l_meal	570.5459578153135	1318.3665066662397	3150.8514642731247
l_doll	555.8905525019627	1074.0430155041854	3038.7508318578
l_wheel	408.4045581196359	1140.0175125644553	3340.224759982759
l_ball	549.0237371503396	1000.7094894316803	3326.631457263584
l_leases	425.62375211041297	1011.6867964341179	3549.7797677555363
l_leases	386.78580367281404	1178.6550303708718	3410.2256297987547
l_locket	396.4120962769316	1167.6982009714575	2985.066107722897
l_locket	422.6520737546127	1136.2056335112638	3094.7572269767243
l_leases	388.41835982327194	1116.1643713268825	3419.4070856858934
l_doll	684.9126549702448	1475.3727409378557	3196.7285230501802
l_leeches	936.7961151414862	2874.920547330616	4137.264559402937
l_meal	455.33356505234826	1411.9012228278068	3098.7208110049087
l_wheel	467.1066542560394	1277.7008528559106	3200.2999113124006
l_leases	412.62805061141376	1160.1897269105218	3388.2948956450336
l_wheel	427.4057420838455	1539.124789861356	3141.392640798972
l_meal	540.9795561866554	1375.7421254508972	3397.6247905801165
l_locker	361.58285768805246	1118.3107027482522	3335.5831206242133
l_locker	428.6930841526176	1044.7726843865787	3455.7415892152503
l_ball	586.5094864808095	1032.3309291896767	3214.254572476965
l_leeches	330.72654792974566	1264.95762087891	3148.497649323129
l_ball	554.2143608853619	1021.3091985487756	3378.617668726511
l_locket	423.173739180352	1016.2216992623491	3269.8898336659972
l_doll	550.9129276348536	1025.747810042876	3099.4839115712507
l_locket	968.5658244402566	1858.6507111689355	2879.232249426159
l_lapiz	399.9168840989085	1887.406907534317	3148.7157590463344
l_marfil	361.22268810588054	2210.6923525814436	2935.4607001882523
l_marfil	321.1150286191442	2319.5346313550426	2973.415837770006
l_panal	446.503354837424	1705.615261948372	3050.7740941778043
l_carril_disf	355.3574710375471	2354.23934204828	2893.330337857925
l_libro	344.84181281663194	2112.806023060361	3035.650812796047
l_pangal	368.68747335525603	2147.816894027204	3174.0972509212843
l_latas	431.9742511538232	1840.339633206984	2964.675804821115
l_lima	331.2658697563136	1877.42448318407	3102.6592547538426
l_latas	409.0671264181223	1623.8556476433284	3621.8377932468475
l_pangal	361.2473508362568	1805.8012548779302	2855.9459485648567
l_carril	437.5480183704374	1848.5597516892883	2787.3236399816215
l_lapiz	405.70667211426274	2055.7499476701387	3192.869328103438
l_libro	333.4968943697635	2039.9418409680634	2831.3991115964586
l_panal	420.42605441123305	1614.5498702466866	3019.3898188779845
l_lima	372.3349524380771	1840.8505587931886	3070.659001748316
l_carril	386.3138388518199	2277.735651705095	2847.338759098599
l_carril	365.96735691336596	1943.001974353116	2748.279938880162
l_marfil	381.4623259296461	2072.5923245648414	2896.8918274593657
l_latas	408.42756898804026	1738.883657637937	2938.718271015369
l_lapiz	394.5951023506266	1986.2820675817497	3058.1494474416804
l_lapiz	392.06215491601216	1941.4324858392774	3173.6109647945595
l_pangal	400.87572265380845	1982.6691702247645	3163.314664697565
l_libro	351.86185854521807	2281.8735925512665	2980.1804636841534
l_latas	394.64299250444765	1710.0635300583135	3281.3920516430708
l_pangal	359.47953844838474	2000.2960464822136	3007.1537389219907
l_marfil	310.6513447597788	2026.4521076252238	2947.7702509204273
l_lima	363.9222644422667	2151.0653819056056	3098.3646309280603
l_libro	328.23017450949084	2375.891499099568	2984.273398905484
l_panal	452.3500515850102	1971.174257896916	3132.0466336971913
l_lima	394.5917722117975	2129.708392061996	3032.7093784074927
l_panal	455.79883429539666	1723.1485987283497	3067.8975826898713
l_pangal	378.62912769966937	1851.4387742293004	3075.067926720707
l_doll	509.20304887656397	1019.8108523917459	3298.8877594493283
l_locker	417.03392185928146	1052.185663082454	3449.377604349548
l_ball	422.7373816950657	1143.476389102695	3270.3074208656913
l_lima	391.11203287308683	2008.1825296542313	2991.1790816692906
l_carril	327.98932995082305	2155.909981867766	2975.590022580508
l_wheel	453.9163798821791	1770.6042159197755	3186.072637186237
l_libro	375.41829171447966	2114.361147370932	2954.829060836501
l_meal	525.0942567753813	1534.8884465178182	3265.870943939263
l_panal	453.03498602754775	1725.284860791894	3054.7695951317774
l_lapiz	406.2562824751852	2001.787423024326	3282.3782836490595
l_latas	404.6074210212722	1552.316148670445	3233.775731682335
l_marfil	364.7553103409956	1946.5775184645045	3002.1933570108627
l_leeches	357.31931292795895	1135.5883470266588	3291.1626365568104
l_leases	361.68923661434894	1127.7569454305676	3203.6705900159322
l_locket	377.8428315342912	1043.264184211348	3324.1072447930037
l_panal	499.68183474116177	1833.8903729899048	2898.5309716278966
l_lima	348.7428300047115	1848.3958871206084	2988.897313286935
