word	duration_ms
t_toddler_MISSING	57.9129825263367
g_guiso_MISSING	56.754722875810515
l_locket_MISSING	21.58563966757754
p_piso_MISSING	27.181916618429725
g_garbage_MISSING	28.780891805732622
t_talla_MISSING	25.583014938428406
d_dollhouse_MISSING	8.794167330528069
k_quiste_MISSING	35.976139079435754
p_peaches_MISSING	65.32813366365531
l_lapiz_MISSING	65.32813366365176
t_teapot_MISSING	30.322743710758715
g_gato_MISSING	46.045647857077654
d_dealer_MISSING	21.92832348368512
k_caja_MISSING	23.75568377399162
k_keyboard_MISSING	35.40499111435125
d_damas_MISSING	47.96805247750768
l_ball_MISSING	40.77281979716574
b_vino_MISSING	29.5802810293182
d_decoy_MISSING	33.57774533439084
k_cama_MISSING	21.585693429255315
b_beetle_MISSING	33.12076679052822
l_pangal_MISSING	49.110102482508466
t_teacher_MISSING	79.73758531347386
g_gafas_MISSING	46.045647857077654
g_garlic_MISSING	39.97340679180894
t_taza_MISSING	23.98404407507826
b_boxes_MISSING	19.41568623058032
l_marfil_MISSING	28.552479750857174
b_beaver_MISSING	75.37829683361963
l_panal_MISSING	62.815247361342585
l_wheel_MISSING	34.37712984095498
b_vaso_MISSING	31.978725433440047
p_pocket_MISSING	46.9022279248037
l_libro_MISSING	50.25238706228663
g_godson_MISSING	35.976066112624494
t_tinta_MISSING	34.37712984095498
l_leases_MISSING	76.74894104027175
p_pato_MISSING	49.56702442184735
k_cockroach_MISSING	91.36763252559632
d_deuda_MISSING	55.96267492192908
t_toffee_MISSING	55.96290889065614
g_guita_MISSING	62.81550997930907
p_peacock_MISSING	88.77921714336878
l_latas_MISSING	38.52683008108215
g_garment_MISSING	24.78351221091657
t_tina_MISSING	18.387767124231402
l_locker_MISSING	70.35319595357947
p_pinzas_MISSING	47.96808815017073
k_keepsake_MISSING	77.66270816866694
d_dados_MISSING	67.3838203228172
d_donkey_MISSING	37.57507859407383
k_quicio_MISSING	23.184622962304502
l_leeches_MISSING	40.77287492764725
p_pavo_MISSING	24.783512210923675
b_bonnet_MISSING	52.53660306247809
l_carril_MISSING	53.67870312905154
p_polish_MISSING	33.50159137485775
l_lima_MISSING	26.80127309988478
k_carpet_MISSING	53.678534915306386
d_dedo_MISSING	42.25757003970898
l_meal_MISSING	25.58298034675488
b_vaca_MISSING	59.96011018770275
l_doll_MISSING	40.77284736240472
b_bicho_MISSING	24.783495455579896
d_dealer_MISSING	55.73448885435539
k_caja_MISSING	44.770327112530595
l_leases_MISSING	15.989362716723576
p_pato_MISSING	18.387767124224297
d_dollhouse_MISSING	38.374548351399085
k_quiste_MISSING	78.34803621744868
t_toffee_MISSING	51.394508164875674
g_guita_MISSING	50.25240798343589
l_doll_MISSING	34.37710659967763
b_bicho_MISSING	27.981365836950545
b_beetle_MISSING	10.088549573424643
l_pangal_MISSING	72.63755692871143
b_beaver_MISSING	29.69448057081081
l_panal_MISSING	77.6624876467622
g_garlic_MISSING	23.98404407509247
t_taza_MISSING	69.55372781774827
g_garment_MISSING	27.1819166184315
t_tina_MISSING	26.38244848259319
t_teapot_MISSING	59.522422839648925
g_gato_MISSING	51.66097076647702
d_decoy_MISSING	14.390462286172578
k_cama_MISSING	19.187283048225368
l_locker_MISSING	32.77819356928546
p_pinzas_MISSING	11.992022037546235
l_leeches_MISSING	12.791490173370335
p_pavo_MISSING	27.98138475426981
p_polish_MISSING	37.06114343296463
l_lima_MISSING	49.4148579106195
b_boxes_MISSING	70.81014978210476
l_marfil_MISSING	19.415686230573215
k_keepsake_MISSING	41.11555138341316
d_dados_MISSING	53.678636528331936
d_donkey_MISSING	23.984092719629757
k_quicio_MISSING	31.978790292839676
l_ball_MISSING	31.978682193866348
b_vino_MISSING	23.984011645396208
k_cockroach_MISSING	57.10477032850747
d_deuda_MISSING	62.815247361342585
l_wheel_MISSING	56.76223764437793
b_vaso_MISSING	51.16596069350976
b_bonnet_MISSING	50.2524029293312
l_carril_MISSING	71.95230419426935
l_locket_MISSING	50.36649255767145
p_piso_MISSING	39.173938655963525
p_peacock_MISSING	80.40381929966145
l_latas_MISSING	33.50159137485775
t_toddler_MISSING	27.798231612649715
g_guiso_MISSING	17.373894757895414
p_peaches_MISSING	48.57733016015686
l_lapiz_MISSING	46.902249809804175
p_pocket_MISSING	23.451113962408954
l_libro_MISSING	21.776034393667487
k_carpet_MISSING	42.25757003970898
d_dedo_MISSING	49.110148965056055
l_meal_MISSING	40.772874927640146
b_vaca_MISSING	7.994681358368894
g_garbage_MISSING	37.575053190806784
t_talla_MISSING	25.583014938419524
k_keyboard_MISSING	31.978701651681263
d_damas_MISSING	43.39966652726446
g_godson_MISSING	27.98138475426981
t_tinta_MISSING	21.58563966757754
t_teacher_MISSING	48.29177702083598
g_gafas_MISSING	39.30726036580268
d_deuda_fric	71.98360284780847
k_carpet	83.19867235502443
g_guita_stop	26.14904585993827
t_toddler	55.395183080577226
k_quicio	26.273684469742875
d_dollhouse_stop	52.40920996857312
l_pangal	41.94648772454457
b_beaver_stop	81.29560853546991
p_piso	18.770813697074118
l_locker	67.48281369675624
t_tinta	16.023938902435475
g_garment_stop	73.094231259347
g_gato_stop	32.49050663418984
t_teacher_disf	50.568942284826335
p_pato	15.211592681112052
l_leeches	70.32721132645747
t_tina	13.43560388397691
g_godson_stop	35.8773887977577
l_libro	59.31326903180434
p_polish	51.88865446575619
b_bicho_stop	41.31289631186519
l_ball	67.94616993454383
k_caja	42.05547774279239
d_decoy_stop	37.536998592713644
p_pinzas	22.087408699348998
l_locket	60.27451134934836
b_vaca_fric	39.75216863204878
l_wheel	65.8661612327478
d_damas_fric	70.34553478990802
k_keepsake	81.63356003933586
p_pavo	15.109324113154798
l_leases	87.89004686991575
g_gafas_stop	26.808202037614137
t_teapot	103.63398830281767
t_talla	19.4751433990632
g_garlic_stop	77.0917060345937
d_dedo_stop	33.513051468048616
k_cockroach	58.414461815232244
l_marfil	67.0636901539865
b_bonnet_stop	63.02202663664502
l_lima	91.69595062371627
p_pocket	51.91293874452185
b_vino_fric	52.362127018795945
l_doll	53.79528525338628
l_latas	38.82163041862441
p_peaches	76.43365635851751
b_vaso_fric	43.58907899586484
l_meal	73.87086400342469
l_carril_MISSING	104.91824977486885
b_boxes_stop	80.06919061767803
k_quiste	77.16226757690947
d_donkey_stop	56.43593433205751
k_cama	39.63851772050475
d_dealer_MISSING	104.46402042418867
t_taza_disf	40.20980282439268
g_garbage_stop	57.692325791435906
