speaker	gender	time_stamp	sentence
sub_05	female	7.26721875994637	cses_07_MISSING
sub_05	female	7.26721875994637	cses_07_MISSING
sub_05	female	9.174750186009456	cses_28_MISSING
sub_05	female	9.174750186009456	cses_28_MISSING
sub_05	female	11.361486190320218	cses_21_MISSING
sub_05	female	11.361486190320218	cses_21_MISSING
sub_05	female	13.909137906245801	cses_20_MISSING
sub_05	female	13.909137906245801	cses_20_MISSING
sub_05	female	17.34846772274534	cses_01_MISSING
sub_05	female	17.34846772274534	cses_01_MISSING
sub_05	female	20.872719263109065	cses_06_MISSING
sub_05	female	20.872719263109065	cses_06_MISSING
sub_05	female	23.805198077359442	cses_17_MISSING
sub_05	female	23.805198077359442	cses_17_MISSING
sub_05	female	25.631015048623993	cses_10_MISSING
sub_05	female	25.631015048623993	cses_10_MISSING
sub_05	female	27.13837557141217	cses_32_MISSING
sub_05	female	27.13837557141217	cses_32_MISSING
sub_05	female	28.92173168287987	cses_18_MISSING
sub_05	female	28.92173168287987	cses_18_MISSING
sub_05	female	30.45032263556647	cses_14_MISSING
sub_05	female	30.45032263556647	cses_14_MISSING
sub_05	female	31.93645272845622	cses_05_MISSING
sub_05	female	31.93645272845622	cses_05_MISSING
sub_05	female	33.528734970838094	cses_22_MISSING
sub_05	female	33.528734970838094	cses_22_MISSING
sub_05	female	34.99363463382942	cses_16_MISSING
sub_05	female	34.99363463382942	cses_16_MISSING
sub_05	female	36.81945160509397	cses_13_MISSING
sub_05	female	36.81945160509397	cses_13_MISSING
sub_05	female	38.66649900625695	cses_30_MISSING
sub_05	female	38.66649900625695	cses_30_MISSING
sub_05	female	40.173859529045124	cses_03_MISSING
sub_05	female	40.173859529045124	cses_03_MISSING
sub_05	female	41.86352244235001	cses_23_MISSING
sub_05	female	41.86352244235001	cses_23_MISSING
sub_05	female	43.49826554452873	cses_25_MISSING
sub_05	female	43.49826554452873	cses_25_MISSING
sub_05	female	44.963165207520056	cses_12_MISSING
sub_05	female	44.963165207520056	cses_12_MISSING
sub_05	female	47.61696894482318	cses_08_MISSING
sub_05	female	47.61696894482318	cses_08_MISSING
sub_05	female	49.78247279446253	cses_02_MISSING
sub_05	female	49.78247279446253	cses_02_MISSING
sub_05	female	51.33229417704756	cses_24_MISSING
sub_05	female	51.33229417704756	cses_24_MISSING
sub_05	female	52.7335025503436	cses_27_MISSING
sub_05	female	52.7335025503436	cses_27_MISSING
sub_05	female	54.158286550294676	cses_09_MISSING
sub_05	female	54.158286550294676	cses_09_MISSING
sub_05	female	55.68687734924377	cses_19_MISSING
sub_05	female	55.68687734924377	cses_19_MISSING
sub_05	female	57.27915943148242	cses_26_MISSING
sub_05	female	57.27915943148242	cses_26_MISSING
sub_05	female	58.74405894714197	cses_15_MISSING
sub_05	female	58.74405894714197	cses_15_MISSING
sub_05	female	60.973253862276074	cses_04_MISSING
sub_05	female	60.973253862276074	cses_04_MISSING
sub_05	female	62.629227227804265	cses_11_MISSING
sub_05	female	62.629227227804265	cses_11_MISSING
sub_05	female	63.887291930158405	cses_29
sub_05	female	63.887291930158405	cses_29
sub_05	female	64.97004371885633	cses_31
sub_05	female	64.97004371885633	cses_31
sub_05	female	66.5693162203429	cses_17_MISSING
sub_05	female	66.5693162203429	cses_17_MISSING
sub_05	female	67.52468537360015	cses_25_MISSING
sub_05	female	67.52468537360015	cses_25_MISSING
sub_05	female	69.35050197760289	cses_20_MISSING
sub_05	female	69.35050197760289	cses_20_MISSING
sub_05	female	71.02770560221006	cses_08_MISSING
sub_05	female	71.02770560221006	cses_08_MISSING
sub_05	female	72.36522241677021	cses_31_MISSING
sub_05	female	72.36522241677021	cses_31_MISSING
sub_05	female	73.57535667756272	cses_14_MISSING
sub_05	female	73.57535667756272	cses_14_MISSING
sub_05	female	75.2525603021699	cses_13_MISSING
sub_05	female	75.2525603021699	cses_13_MISSING
sub_05	female	76.54761626547416	cses_22_MISSING
sub_05	female	76.54761626547416	cses_22_MISSING
sub_05	female	78.05497648505782	cses_24_MISSING
sub_05	female	78.05497648505782	cses_24_MISSING
sub_05	female	79.2438803202224	cses_06_MISSING
sub_05	female	79.2438803202224	cses_06_MISSING
sub_05	female	80.60262756041048	cses_18_MISSING
sub_05	female	80.60262756041048	cses_18_MISSING
sub_05	female	81.7066096930633	cses_27_MISSING
sub_05	female	81.7066096930633	cses_27_MISSING
sub_05	female	83.46873502018222	cses_26_MISSING
sub_05	female	83.46873502018222	cses_26_MISSING
sub_05	female	84.8699431116262	cses_04_MISSING
sub_05	female	84.8699431116262	cses_04_MISSING
sub_05	female	87.10182280381369	cses_16_MISSING
sub_05	female	87.10182280381369	cses_16_MISSING
sub_05	female	88.60918302339735	cses_09_MISSING
sub_05	female	88.60918302339735	cses_09_MISSING
sub_05	female	90.32884749926039	cses_19_MISSING
sub_05	female	90.32884749926039	cses_19_MISSING
sub_05	female	92.17589452889108	cses_32_MISSING
sub_05	female	92.17589452889108	cses_32_MISSING
sub_05	female	94.12909368666145	cses_12_MISSING
sub_05	female	94.12909368666145	cses_12_MISSING
sub_05	female	96.4007492288509	cses_30_MISSING
sub_05	female	96.4007492288509	cses_30_MISSING
sub_05	female	98.56625264290066	cses_15_MISSING
sub_05	female	98.56625264290066	cses_15_MISSING
sub_05	female	99.79761732932113	cses_28_MISSING
sub_05	female	99.79761732932113	cses_28_MISSING
sub_05	female	101.38989925141654	cses_02_MISSING
sub_05	female	101.38989925141654	cses_02_MISSING
sub_05	female	103.02464202476783	cses_07_MISSING
sub_05	female	103.02464202476783	cses_07_MISSING
sub_05	female	104.27723713681623	cses_01_MISSING
sub_05	female	104.27723713681623	cses_01_MISSING
sub_05	female	105.43714769524604	cses_03_MISSING
sub_05	female	105.43714769524604	cses_03_MISSING
sub_05	female	106.85958621231795	cses_11_MISSING
sub_05	female	106.85958621231795	cses_11_MISSING
sub_05	female	109.38600686204266	cses_29_MISSING
sub_05	female	109.38600686204266	cses_29_MISSING
sub_05	female	111.63643197860418	cses_21_MISSING
sub_05	female	111.63643197860418	cses_21_MISSING
sub_05	female	114.1628526283289	cses_10_MISSING
sub_05	female	114.1628526283289	cses_10_MISSING
sub_05	female	116.77419498056538	cses_23_MISSING
sub_05	female	116.77419498056538	cses_23_MISSING
sub_05	female	118.98215924587103	cses_05_MISSING
