word	f1	f2	f3
l_wheel	538.0320720471113	1259.5217600102633	3360.5059109530735
l_leases	284.7216581040672	1154.9458191490714	2718.042226710247
l_ball	636.9212174945039	1088.3039735706739	3350.457985892856
l_leases	351.43234843967355	1600.9063668955664	2628.686902960521
l_leeches	452.58607101538064	1191.324630206157	3443.488022206172
l_meal	574.9623431845489	1900.8631281321398	3647.4355676223126
l_wheel	551.267315174589	1732.6770037354709	3306.0283067409614
l_doll	567.2125941899519	1059.0637874306342	3395.8009622829636
l_locker	421.49311510593174	1065.555078963347	2706.2217811599176
l_locket	674.0847046159865	1202.289223235432	3070.9800576530615
l_meal	939.2992500976394	2881.3897050445194	3671.4582710254194
l_doll	603.229723370988	1173.248321873046	3063.2039678044844
l_leeches	408.9409434978919	1264.277633490205	3388.7059778204557
l_ball	687.8383103270609	1005.1661519058772	3290.411106264937
l_locker	495.0427369507309	1161.3844706508207	3173.960862947522
l_locket	482.17864997593836	1154.702862760529	3224.69300366017
l_meal	526.0408432372265	1578.6108902513472	3535.5240337396976
l_locket	607.7028998707815	1150.3596847656775	3236.070535463837
l_locker	400.92920376304966	1009.7950702848432	3377.6222102781257
l_leases	425.76878300894424	1214.7108690744901	3237.7011783745484
l_meal	413.2650410572186	1125.9530815899193	3507.1216136234634
l_wheel	526.7293661107658	1617.5778476248015	3371.461123282615
l_ball	639.1850287203795	1148.4727147974747	3107.083404919796
l_leeches	305.5163928654167	1202.9306427847214	3148.7037060762286
l_ball	634.9628742241991	967.1124253647473	3453.5112536464558
l_locker	543.7938462621013	1142.247557643053	3244.681381856549
l_doll	605.4167742949322	1133.5861098619273	3270.639952295801
l_wheel	498.39628928477447	1289.019702272537	3304.9689854937255
l_leeches	448.6806874031937	1706.6389370546572	3130.657895999122
l_leases	320.9607456285272	1205.3439996082707	2668.2048669586957
l_locket	674.5947999844666	1174.8455437942453	3419.5957685590743
l_doll	485.2788164573307	1148.885151081854	3215.2435092628652
l_latas	410.8900769883215	1793.1767894104648	3081.126859476133
l_lapiz	460.54236689054017	1964.3416620840158	3266.257878743493
l_carril	373.405010094224	2683.650182546472	3119.7964658772576
l_panal	513.1123558214397	1766.6627349142425	3358.2867023447216
l_lima	317.5642933911394	1954.421441934827	3137.944518425831
l_latas	395.02454003197136	1749.2617199679357	3177.7330962594533
l_panal	519.8989778183962	1831.1346918213972	3298.417915865176
l_lima	424.2053140354335	2345.1123018276744	3146.7907535570644
l_pangal	426.1508195899913	1823.9264124601532	3164.2122241719085
l_libro	378.057267813579	2770.659923862897	3168.424407802895
l_pangal	421.949290180517	1690.0643988950314	3157.4227738476225
l_carril_MISSING	541.216331917115	2126.0525814151956	2923.0738648234365
l_marfil_MISSING	309.693657378259	2072.044624118522	2750.80048595732
l_libro	371.6021436197426	2232.780219952035	3036.5117866447217
l_lapiz	381.33293718088987	1837.2550325002537	3118.080894975809
l_marfil	423.30880889755184	1920.9790825759248	3102.3090016976093
l_carril	400.05833088662007	2753.5745561711774	3332.3280918423206
l_latas	445.64156826373977	1753.9301003941648	2942.940619808714
l_latas	389.0670020127875	1844.676433584445	2837.909322273008
l_marfil_MISSING	257.49622431563785	1664.481646773814	2721.6341640522805
l_pangal	471.9394107682446	1755.7131767217797	3245.228276442358
l_lapiz	489.68943001859947	1941.8384821593127	3267.1189318225815
l_libro	400.042923007592	2092.7969161593883	3270.1104931764435
