word	f1	f2	f3
l_marfil	1861.301280299871	2815.2762779537143	3344.4980412069535
l_meal	541.6234484942757	1444.2889492943436	3086.7650168868354
l_libro	234.38015030390966	2091.482189403476	2929.7819971223644
l_leeches	414.3753073665855	1833.1447927614906	2863.9866467109064
l_carril	349.2410420928163	2471.2115042339233	3052.5833472140935
l_panal	338.2321534525087	1851.9474432426869	2991.8708221174816
l_doll	622.2210251289763	1063.531743353491	3096.4968431784714
l_latas	1514.4743921605093	2298.3389625980262	3126.648362301115
l_locket_disf	1125.2491147260644	1377.9259652073044	2689.5067675172686
l_pangal	1899.383553528835	2951.984645414316	3370.962671274674
l_leases	1846.273982310538	2907.201950790736	3630.079378153383
l_lapiz	380.1330355804945	1823.1302174602183	3044.195582357959
l_lima	380.49780579235403	2088.4559952511754	2772.2580853805393
l_locker	406.8975707574742	1155.8843925550404	2985.7322001005145
l_ball	630.6342559612087	1256.201746448631	2854.9929711735786
l_wheel	546.8189729084582	1366.1835445510385	2891.8345234468325
l_meal	583.9174937763474	1539.0847017459412	3039.3998290451914
l_libro	323.3072219929751	2267.8518373542834	3040.5888861563976
l_locket	385.3289462660129	1504.0543719069833	3042.2186023471977
l_leases	1589.3549961616857	2624.7793701277405	3681.7016146280716
l_leeches	414.93247983265263	2107.5085858684392	2563.477502851637
l_panal	395.32691115071293	1843.177280004025	2905.3239918121553
l_pangal	1614.5262852518058	2183.2999763988023	3201.645161931709
l_carril	360.5254878089935	1845.90317482016	2793.2743675509623
l_latas	405.5191305021113	1891.6887008698168	3085.3198410158875
l_lapiz	360.27599460195535	1918.6484312783095	3129.2443458434423
l_locker	412.62092610265927	1233.2473440101442	3086.4540300161993
l_lima	371.22349298757103	2098.79086574737	2964.6248241546787
l_wheel	551.5371669657911	1386.937017193632	3020.013047884938
l_ball	612.8179863213143	1311.8472657795846	3184.730159734616
l_doll	607.1919876233205	1047.1513151021234	3156.4292489765153
l_marfil	319.04472582531645	2134.987637386562	2753.6882330884964
l_carril	301.6396552166734	1711.6024185085391	3057.2310967206677
l_wheel	534.7063984682651	1259.07764015382	2978.2973936426397
l_lima	435.13648706585656	2060.017501662322	2958.9452125587595
