word	duration_ms
p_piso	17.322988363929426
l_locker	44.24257008830779
k_caja	30.05873204427445
d_decoy_stop	75.77357997764267
l_marfil	57.222206919419705
b_bonnet_stop	57.883147125551204
t_talla	15.814904335542224
g_garlic_stop	73.50877608817541
l_carril	156.4599357852714
b_boxes_stop	58.52760339552532
b_bicho_stop	73.70750118806768
l_ball	73.4285513992603
t_tina	12.763178827597699
g_godson_stop	61.36068118664184
l_libro	134.06062590685508
p_polish	86.89934350657325
l_panal	125.15487411447168
b_beetle_stop	85.41211917344071
d_dados_stop	48.483810075495626
k_keyboard	113.61860362242737
d_deuda_fric	133.95062961025417
k_carpet	62.018422321983735
k_quiste	61.22847684250132
d_donkey_stop	60.63686890797726
t_tinta	15.161692842511343
g_garment_stop	48.125177922671014
p_pinzas	8.687756699316651
l_locket	92.06452928694375
g_guita_fric	25.826060997559352
t_toddler	119.4100473991
l_pangal	111.1620176433803
b_beaver_stop	71.49665537011174
p_pavo	7.771093212454616
l_leases	138.09914758701325
b_vaca_fric	112.57789483056513
l_wheel	192.56449915701523
k_cama	17.932534214509133
d_dealer_stop	57.20247770503306
p_pato	7.882931318533792
l_leeches	77.91065687223409
g_gafas_stop	68.083500736833
t_teapot	120.64554120149751
g_gato_stop	40.855838621695284
t_teacher	72.6772430049607
t_taza	13.645646071751116
g_garbage_stop	36.08597684439019
l_lima	101.15915194506897
p_pocket	105.36631926211726
g_guiso_stop	40.28462061964433
t_toffee	83.16919604737905
l_lapiz	101.6228878879133
p_peacock	80.96870583736404
l_latas	63.63101822773842
p_peaches	98.72512136681166
d_damas_fric	132.21506079915457
k_keepsake	103.74565607850172
b_vino_fric	69.94840910090261
l_doll	115.66547474305366
b_vaso_fric	61.19051251431529
l_meal	60.22464691756113
d_dedo_fric	57.81215928558936
k_cockroach	64.29018020136823
k_quicio	81.7603476185127
d_dollhouse_stop	96.12725127905719
l_lima	74.71172366152246
p_pocket	67.86031797170722
d_dados_fric	47.8143731355658
k_keyboard	131.12438857444886
p_pato	24.128320182882135
l_leeches	88.62409721646713
l_pangal	44.93672704057872
b_beaver_stop	38.5110206018453
t_taza	16.638382619021286
g_garbage_stop	36.279640405268765
k_caja	25.44829946725713
d_decoy_stop	84.956024338112
g_guiso_fric	33.35762030036449
t_toffee	99.10500191142546
t_tinta	15.114643966398944
g_garment_stop	65.05705355152713
k_quicio	64.53963769092752
d_dollhouse_stop	117.87721587137412
b_vaca_fric	53.19292472233883
l_wheel	107.74797548072002
k_cama	23.355993519146523
d_dealer_stop	62.818720970653885
p_pavo	12.247440670137166
l_leases	104.72709834817806
b_vaso_fric	50.0082350545199
l_meal	63.752365663901855
l_libro	74.07915164077394
p_polish	67.69189389405028
p_piso	9.66589335308754
l_locker	73.23859904687424
t_talla	14.43331958193994
g_garlic_stop	78.7565147588225
g_gato_stop	16.784130588916923
t_teacher	87.40192042074568
k_quiste	95.34648103056043
d_donkey_stop	105.07803906085655
l_latas	46.04034216947639
p_peaches	69.89366698968524
p_pinzas	8.42265063386094
l_locket	85.61477727465672
d_damas_fric	63.37701870967294
k_keepsake	87.49961624852176
l_panal	61.33983412564703
b_beetle_stop	89.41258961561971
l_lapiz	120.29079974013257
p_peacock	66.76286352495708
g_gafas_stop	51.74134701070443
t_teapot	99.83465787240675
b_vino_fric	64.81353111780663
l_doll	132.8795239471674
d_deuda_fric	67.89531740776056
k_carpet	81.77157251003564
l_carril	155.4722676519873
b_boxes_stop	58.66704615357321
l_marfil	65.61603161566154
b_bonnet_stop	78.20023993872383
g_guita_stop	87.67938400836783
t_toddler	84.68306647853296
d_dedo_fric	90.11811033053618
k_cockroach	55.226496600539576
b_bicho_stop	61.42721248249927
l_ball	47.84341123036029
t_tina	17.42644346694533
g_godson_stop	100.18861549644953
t_toffee	103.47248786570162
g_guita_stop	125.70766739725059
k_keyboard	94.04748550934983
d_damas_fric	59.06993266319205
l_leeches	89.32909075696216
p_pavo	8.201542941037587
l_locker	68.1596465074108
p_pinzas	15.231468615809263
b_beaver_stop	56.0437507378424
l_panal	78.77729086777663
g_godson_fric	33.913991579424874
t_tinta	24.219950690508085
k_carpet	67.31474793161851
d_dedo_stop	34.63570379267367
g_garbage_stop	64.48026975584753
t_talla	19.764472543499778
k_keepsake	88.53513601104623
d_dados_fric	50.66563963805493
t_teapot	97.1059554053113
g_gato_stop	40.15834816783581
l_doll_MISSING	38.68172334199471
b_bicho_stop	87.08616313919038
d_decoy_stop	88.44984593326899
k_cama	31.223395518509278
l_ball	45.732133227375016
b_vino_fric	77.47967471607353
d_donkey_stop	68.2951697056069
k_quicio	126.37398775109432
g_garlic_stop	61.382572179581985
t_taza	14.82555274412789
p_pocket	45.041020923008546
l_libro	84.74560247043428
p_peacock	60.31893778879294
l_latas	35.47177152029235
d_dealer_stop	65.46746183278174
k_caja	29.453102985826263
t_toddler	71.4528362306055
g_guiso_stop	27.106170243087035
g_garment_stop	47.50924963923353
t_tina	18.511410624000746
d_dollhouse_stop	109.5043458856253
k_quiste	59.60475016274813
l_wheel	91.50225006851542
b_vaso_fric	68.98612749637323
l_locket	77.77838617948873
p_piso	13.472864874984225
t_teacher	67.633327511885
g_gafas_fric	38.22407771338021
b_beetle_stop	47.79903591554557
l_pangal	96.0717537467417
k_cockroach	86.22991551021641
d_deuda_fric	96.86047133902775
b_boxes_stop	60.08307077320296
l_marfil	73.74958639422857
p_polish	55.26463990145203
l_lima	98.79035207313791
p_peaches	40.643378780714556
l_lapiz	157.89866443776646
l_leases	85.65603544911937
p_pato	11.199003975775668
l_meal	91.8667340599768
b_vaca_fric	77.79559919435997
b_bonnet_stop	52.70858392157152
l_carril	57.337031096381
l_locket	108.70816227441082
p_piso	15.146599321383292
k_cockroach	51.88147619128358
d_deuda_fric	112.30334713820866
t_toddler	62.84069390915192
g_guiso_stop	26.65298877616351
g_garment_stop	38.4149786685839
t_tina	23.979104996328715
b_beetle_stop	57.43083177196695
l_pangal	56.80830886217336
t_teapot	84.58176023566466
g_gato_stop	58.27396812946972
l_ball	58.72533421927528
b_vino_fric	74.29465561597226
b_boxes_stop	62.962175460143044
l_marfil	66.14795949701602
l_meal	82.77338453035554
b_vaca_fric	50.07786765668243
l_leases	82.74651646672737
p_pato	13.239670392181324
p_polish	57.508262768692475
l_lima	158.42001338535283
p_peaches	65.71368754464402
l_lapiz	132.5320743227394
g_garbage_stop	36.39319829574106
t_talla	21.375925036750232
p_peacock	62.04541274951225
l_latas	35.85794013611121
k_carpet	74.78777822495886
d_dedo_stop	104.86523185556962
l_wheel	63.79514146408383
b_vaso_fric	61.22637613668758
d_dealer_stop	50.65378025744849
k_caja	28.970632353548353
b_bonnet_stop	77.04223360883589
l_carril	80.00951361896114
p_pocket	28.525579279857993
l_libro	65.29900271243605
g_godson_stop	62.31888690467713
t_tinta	20.827495598382484
d_dollhouse_stop	87.66756798775077
k_quiste	67.71651955648395
k_keyboard	107.61044872037928
d_damas_fric	56.20181788106038
l_locker	76.12505457291263
p_pinzas	15.758404693542616
g_garlic_stop	46.91687104116227
t_taza	19.162332203791266
d_decoy_stop	91.3169345847109
k_cama	27.69724561107978
k_keepsake	100.98026785703951
d_dados_fric	36.240337254071164
l_doll_MISSING	74.94779806143015
b_bicho_stop	63.84442057083106
l_leeches	88.55235250052829
p_pavo	13.192379843076196
b_beaver_stop	69.47500928538375
l_panal	65.74862950719762
d_donkey_stop	70.91736737118026
k_quicio	123.19978160815026
t_toffee	81.50102711294949
g_guita_stop	74.68328338279662
t_teacher	69.41483376192537
g_gafas_fric	18.53649767645038
p_peaches	71.55766672997288
l_locker	83.04608943262792
l_leeches	89.47185680221992
p_pocket	71.19458448016758
l_ball_MISSING	67.7507378932205
b_beaver_stop	52.11369484163697
p_polish	62.74352576701858
l_leeches	87.98297298119451
l_wheel	43.01635048341268
b_bonnet_stop	84.39970466702107
l_locker	66.53287440690292
p_peacock	71.22608148881682
b_beaver_stop	90.65051800064339
l_doll	61.61332411704734
p_pocket	59.04526639130836
l_leases	99.6893253665121
g_godson_stop	46.76303731025655
t_teacher	79.71984240180063
k_carpet	75.24937410505572
d_dealer_stop	58.64550986825634
t_teacher	57.72441292924668
g_garbage_stop	66.53220213195254
l_leases	72.54509566564593
p_polish	57.80842291767385
p_peacock	74.637326019797
l_locket	66.04156994717414
t_teapot	76.49867913744401
g_garlic_stop	38.81000780768318
l_locket	101.36548947525625
p_peaches	59.82133184431859
l_meal	159.70973605374184
b_boxes_stop	52.070700397621295
d_dollhouse_stop	44.87013244033733
k_keepsake	101.89281148700502
k_cockroach	63.12308462577221
d_decoy_stop	50.9383999497004
t_toddler	61.54187910556175
g_godson_stop	36.75171843974567
d_dealer_stop	61.943838644310745
k_cockroach	54.46794916917952
k_keepsake	86.9218658816635
d_donkey_stop	49.164873506697404
b_bonnet_stop	51.05483391491816
l_meal	79.99369601986928
b_beetle_stop	56.545196065712844
l_ball	59.70311402450079
g_garment_stop	43.59890059402005
t_teapot	81.53423759006273
b_boxes_stop	59.31332544275847
l_wheel	91.50846768238807
t_toffee	72.84666659461436
g_garment_stop	55.554356075504074
g_garbage_stop	55.310482695063
t_toddler	83.44273459113083
d_donkey_stop	46.043294236483234
