speaker	gender	time_stamp	sentence
sub_36	female	40.708	s_05
sub_36	female	45.516	s_19_disf
sub_36	female	53.64427531121078	s_22
sub_36	female	59.436	s_23
sub_36	female	65.268	s_15_disf
sub_36	female	71.22800000000001	s_21_disf
sub_36	female	76.932	s_07
sub_36	female	82.40400000000001	s_24
sub_36	female	87.24400000000001	s_14_disf
sub_36	female	91.98800000000001	s_12_disf
sub_36	female	99.25200000000001	s_29
sub_36	female	104.38800000000002	s_11_disf
sub_36	female	110.38000000000002	s_20_disf
sub_36	female	116.54000000000002	s_30
sub_36	female	121.98000000000002	s_28
sub_36	female	127.60400000000001	s_02
sub_36	female	135.7522589369511	s_04
sub_36	female	141.41199999999998	s_13_disf
sub_36	female	150.00804883523102	s_06
sub_36	female	155.588	s_31
sub_36	female	160.57999999999998	s_03
sub_36	female	166.39468628915344	s_10
sub_36	female	173.9529447069207	s_18
sub_36	female	179.55599999999998	s_25
sub_36	female	185.66799999999998	s_16
sub_36	female	191.33999999999997	s_32
sub_36	female	196.22799999999998	s_17_disf
sub_36	female	204.09199999999998	s_09_disf
sub_36	female	210.1	s_01
sub_36	female	215.564	s_27
sub_36	female	220.13199999999998	s_26
sub_36	female	224.98	s_08
sub_36	female	229.50799999999998	s_04
sub_36	female	233.916	s_10
sub_36	female	239.73532440603378	s_18
sub_36	female	245.012	s_23_disf
sub_36	female	250.01999999999998	s_27
sub_36	female	253.756	s_29
sub_36	female	258.03599999999994	s_08
sub_36	female	261.644	s_22
sub_36	female	266.38	s_26
sub_36	female	271.11600000000004	s_07
sub_36	female	275.636	s_17_disf
sub_36	female	281.53200000000004	s_19_disf
sub_36	female	286.956	s_21
sub_36	female	291.612	s_05_disf
sub_36	female	296.932	s_12_disf
sub_36	female	303.356	s_16
sub_36	female	308.444	s_30
sub_36	female	313.67600000000004	s_15
sub_36	female	319.14000000000004	s_03
sub_36	female	323.43600000000004	s_32
sub_36	female	329.164	s_24
sub_36	female	339.44428903363917	s_11_disf
sub_36	female	345.108	s_13_disf
sub_36	female	350.564	s_01
sub_36	female	355.67600000000004	s_06_disf
sub_36	female	361.716	s_28
sub_36	female	367.02000000000004	s_31
sub_36	female	371.612	s_14
sub_36	female	379.3081301314334	s_09_disf
