word	f1	f2	f3
l_marfil_MISSING	407.774738694432	2062.625689510607	2948.927921366272
l_pangal	488.5171830533048	2055.866647421815	2816.1321877062783
l_libro	413.90512138264904	2588.214251171364	3031.33302063328
l_lapiz	415.34948267114527	1748.9052226666668	3001.163108975558
l_panal_MISSING	544.8251659079402	2106.6185908152806	2866.202897819939
l_lima	359.34457891639823	2426.7481973208855	2839.085570351403
l_libro	452.84959812602057	2380.5552124583005	3037.3419670838903
l_marfil	498.5614241649163	2100.2357370279224	2895.935645192503
l_carril	355.7624808048038	2112.0716177176437	3003.278018837825
l_lima	445.9504645421313	2030.4426731274837	2991.9631194064987
l_latas	431.9078828425278	1734.143154565777	3031.5593987706643
l_panal	521.1606215812136	1969.5164680435264	2899.696274578689
l_lapiz	490.6710984276202	1873.4615581611456	3041.9218490451735
l_carril	306.60846476516747	1929.845761085477	2820.7333924650848
l_pangal	414.9442911692929	1661.219095613327	2912.726481877085
l_latas	458.4908412939753	1691.9831521044114	2923.1332500101876
l_pangal	443.93417235962914	1896.4812350129168	3059.0219244241216
l_lapiz	418.9811081830225	1872.0164923162747	2988.949410559556
l_carril	424.87059902836774	1963.5688248656243	2928.6716886095905
l_lima	416.73081922930766	2280.64693702819	2919.3951370368986
l_libro	507.79433790455516	2562.388306948112	2996.751487195967
l_marfil	404.28892731601644	2073.632897875757	2953.9958780753773
l_carril	403.23377601567825	1752.2577932190002	2815.5021960828362
l_lapiz	461.5826229469045	1851.4628033942881	2860.9057719212256
l_latas	446.2016982640976	1653.2159457282605	2903.6793467714015
l_lima	476.0608920287758	1854.3126652057585	2825.5922768298087
l_panal	472.7654477502829	1852.991260805751	2802.7322810014316
l_pangal	439.86873295717794	1757.6415585141367	2956.2923357882128
l_libro	411.39315336687383	2162.773684152834	2843.534729831729
l_latas_MISSING	1224.298371349999	1850.830815824401	3340.135783841397
l_panal	523.7834076360128	1986.4798409801513	2926.1671777702927
l_marfil	397.2493783948281	2178.1155610369256	2898.60332151478
l_leases	408.8794607223617	1896.4254372215175	2946.031520575098
l_meal	727.0675623254974	1485.569812428075	3174.5870055804503
l_doll	706.6786463594387	1177.9976884527139	3033.03359354284
l_ball	742.7724603379997	1061.2387239843351	3040.360700911476
l_locket	496.3719607860888	989.7100932148821	3250.1507191023857
l_doll	617.5798847847569	1374.0144547367245	2943.8129333667425
l_wheel	668.2803303020411	1336.536884664181	2994.1053411445755
l_ball	725.778459677951	1087.6620833988163	2866.0224833064
l_locker	445.5371527970244	1084.5387091776452	3129.8774924640866
l_leeches	375.21663932492277	1234.8451488908684	3133.193108121485
l_wheel	495.34400227162405	1163.961510169381	2941.3442662961515
l_meal	558.9609418547707	1364.282463748542	3278.8770838091905
l_locket	426.66311785153283	945.6729497995015	3162.007336321571
l_locker	491.4182918474148	1002.771336632846	2978.768144138565
l_leases	484.21377728389524	1242.4905296894642	2908.370312881269
l_leeches	478.3690294769986	1204.3862521804967	3102.07408903117
l_wheel	665.7661207331793	1192.8166139380842	3065.7500503361125
l_locket	448.460249148238	856.406172699209	3157.2584596499787
l_leases	420.0183350735439	1346.9085559172786	2979.7312294060785
l_meal	651.665571343381	1392.0835799928702	2955.3360329217603
l_ball	671.4490380250511	1049.794903208355	3049.571378895597
l_locket	512.4291935361924	1091.5500209551592	3176.5967028992595
l_doll	783.4584265900762	1229.0109706675023	3017.838681332332
l_wheel	502.6130248590034	1220.7734504651119	3122.4221059950537
