speaker	gender	time_stamp	sentence
sub_32	female	33.96719029853604	csse_06_disf
sub_32	female	44.188322153659186	csse_32_disf
sub_32	female	52.132	csse_03_disf
sub_32	female	60.068	csse_20
sub_32	female	66.66	csse_11_disf
sub_32	female	72.212	csse_19_disf
sub_32	female	77.94800000000001	csse_27_disf
sub_32	female	84.48400000000002	csse_18_disf
sub_32	female	90.62800000000001	csse_24
sub_32	female	94.86000000000001	csse_09_disf
sub_32	female	101.85659347235443	csse_30_disf
sub_32	female	108.23600000000002	csse_12_disf
sub_32	female	113.26000000000002	csse_31_disf
sub_32	female	120.79600000000002	csse_10_disf
sub_32	female	126.34000000000002	csse_16_disf
sub_32	female	131.228	csse_14
sub_32	female	136.42000000000002	csse_05_disf
sub_32	female	143.07255407339397	csse_04_disf
sub_32	female	147.212	csse_08
sub_32	female	151.148	csse_17_disf
sub_32	female	157.004	csse_26_disf
sub_32	female	162.26	csse_15
sub_32	female	166.268	csse_25
sub_32	female	170.45999999999998	csse_01
sub_32	female	175.65451688756949	csse_23_disf
sub_32	female	181.844	csse_07_disf
sub_32	female	188.42	csse_28_disf
sub_32	female	195.748	csse_29_disf
sub_32	female	201.88845468482407	csse_02_disf
sub_32	female	208.55908660303092	csse_22_disf
sub_32	female	213.244	csse_13_disf
sub_32	female	219.11182546151534	csse_21_disf
sub_32	female	225.91694592646022	csse_21_MISSING
sub_32	female	228.428	csse_04_disf
sub_32	female	232.69516868205747	csse_13_disf
sub_32	female	237.57199999999997	csse_19_disf
sub_32	female	244.85199999999998	csse_20
sub_32	female	249.57999999999998	csse_22
sub_32	female	253.64399999999998	csse_10_disf
sub_32	female	257.69199999999995	csse_15
sub_32	female	261.02000000000004	csse_01_disf
sub_32	female	264.7	csse_12_disf
sub_32	female	267.4557056153541	csse_02_disf
sub_32	female	271.62800000000004	csse_18_disf
sub_32	female	276.68161784279425	csse_08
sub_32	female	280.3126476204043	csse_31_disf
sub_32	female	284.3742007252257	csse_16
sub_32	female	288.2474699112806	csse_23_disf
sub_32	female	293.284	csse_06
sub_32	female	297.99600000000004	csse_28_disf
sub_32	female	302.23427530536753	csse_14
sub_32	female	305.988	csse_25_disf
sub_32	female	311.932	csse_29
