word	f1	f2	f3
l_leeches	485.50949539020473	1245.45067528037	3216.8794956616075
l_latas	573.3786268100924	1392.6770930829352	3234.3626004794146
l_locker	562.8516612797073	1247.0588141929402	3580.646377400765
l_leases	495.2955888031739	1212.261939214313	3482.3126325858684
l_panal	448.3183283456519	1745.0660160699247	3823.320994629412
l_carril	451.3339771395151	1766.943715466802	3084.006282662535
l_libro	497.77057690306196	1950.4330530707903	3150.942025301487
l_pangal	533.605277371364	1576.7866484335627	3040.6080386581157
l_ball	740.9132082416423	1334.3698395956906	3295.806081845786
l_doll	713.0846417632793	1030.7880956253794	3481.0978554208577
l_wheel	654.5993414480099	1361.5207951010912	3371.946759361967
l_locket	531.2640381924476	1128.8702326171478	3620.6540531854616
l_lapiz	447.8309162829203	1749.8725423302294	3340.3655825703204
l_marfil	489.842924856985	1828.472558114601	3093.8382541281644
l_lima	498.9514314471054	1875.6476947350875	3150.469206373097
l_meal	822.3160911272905	1371.1457386956452	3674.4135490029917
l_lima	489.59324107344787	2106.2082765315195	3300.4279539876925
l_ball	753.1155897607214	1417.3906963845886	3007.547758208139
l_leeches	520.6684276552472	1298.0688836769364	3165.542851154596
l_pangal	544.6385559807535	1662.4847071975325	3247.9933909587035
l_meal	810.2643374136507	1316.462011387006	3579.4821547556908
l_lapiz	546.9570596412472	1685.4013599789216	3298.551261677502
l_locker	503.2710093558853	1174.44327444367	3639.086573597171
l_wheel	659.712613137651	1231.311990849612	3499.216030025041
l_libro	481.9467184921542	1688.6504179959215	3196.262095021489
l_latas	510.72153757171986	1377.3584004223812	3313.7217253748795
l_leases	587.1043536039956	1232.3543513569514	3496.801418612034
l_marfil	474.1996605066878	1805.6234670894573	3094.5800468337966
l_doll	744.1184249443527	1242.4042888682106	3442.733204230103
l_locket	634.706324478476	1141.7697190070805	3515.7453755169686
l_carril	511.52341564130063	1868.6785690655909	3124.6907503246052
l_panal	484.9184099975792	1823.2828243238243	3442.08030840348
l_pangal	602.2535030687907	1711.3061838888837	3240.826036064406
l_ball	740.6916908684574	1309.2754028297104	3454.309870276936
l_meal	701.696253347039	1415.5063979518025	3354.5194167903264
l_leases	527.2774652683722	1277.300484687117	3438.842795108021
l_lima	469.61141213593817	1749.627507535177	3325.614150428188
l_wheel	610.6736146429068	1342.7728611661867	3373.255614502331
l_marfil	463.6176611168509	2293.5006163624707	3125.1762927944515
l_carril	471.33802360224314	2047.5231199633818	3227.6120459774565
l_lapiz	517.5660035915909	1883.3399372068873	3368.2173622037644
l_doll	648.122058302112	1207.349016052524	3505.287018869796
l_panal	652.2064292610488	1925.298062407123	3162.732906311949
l_leeches	534.4977743419939	1221.4989043571468	3407.66702355321
l_libro	941.0456584882272	2196.369075526641	3287.673111486438
l_locket	516.5775915029154	1205.250885655629	3461.7623148897237
l_locker	553.2463709037196	1233.8025468090268	3495.045062304894
l_latas	521.6065263956916	1392.67036669572	3501.6020931780436
l_doll	690.1439626188658	1231.1555182362742	3518.1738684358015
l_leeches	456.04786058963134	1458.42572148045	3314.7926896692716
l_lima	486.82411382492484	1844.7390351143201	3200.4736479670514
l_ball	781.7132960013837	1232.8342577563517	3370.664042764529
l_locker	657.4215008547784	1079.4072593071799	3477.475817760263
l_latas	563.025611120736	1444.5968581362192	3506.462150750878
l_leases	489.4452728076204	1312.4090786138547	3473.720952597371
l_lapiz	532.6812154392336	1881.4909256459898	3593.132133614621
l_carril	392.82316572524707	1935.9475391893059	3229.205964165774
l_meal	551.4144216123154	1490.538185465992	3345.613359290859
l_libro	481.60405389636907	2129.3845871553644	3202.153593832479
l_pangal	615.9058145674146	1660.6634395561448	3303.680064291476
l_marfil	460.10393194613556	1912.9240532570634	3218.0215724004483
l_locket	608.8415088842689	1294.3566033802463	3455.4741334988057
l_panal	632.9111453955649	1760.1681023948495	3253.8060827451623
l_wheel	608.0930374989654	1313.5148176836826	3291.2536389206043
l_locker	524.6217376715462	999.5115267980939	3601.6204132763964
l_leases	573.0010885602709	1182.3686641546542	3106.1542894274116
l_meal	683.1416706683514	1319.2216158445387	3336.477868102077
l_locker	649.4951583525065	1227.128085195702	3382.5526840789203
l_locket	706.0834318290489	1103.8172078836112	3725.585748733671
l_doll	766.620025837753	1138.6550471329476	3519.9594045592626
l_ball	674.4935644709155	1023.5255362258912	3442.8358387736134
l_ball	682.6541616092816	1114.4594082361657	3646.761368792512
l_leeches	560.8359733700614	1096.5538756257915	3503.2458938537566
l_doll	724.3236658610667	1195.1492978405945	3419.5949201112016
l_leeches	956.9122160581925	3036.2829396146794	4052.2486070236687
l_meal	732.8918804540592	1288.1159553463053	3581.142812684404
l_wheel	665.6251811682814	1333.138322390502	3435.4488480963605
l_locket	690.0233751500039	1044.4062928469195	3474.462007751525
l_leases	807.0869693879761	1527.6851915692275	3269.447381419246
l_wheel	610.3288633778295	1359.144946658169	3229.854465306117
l_wheel	602.4762762484556	1334.86638142281	3130.2573669867343
l_locker	606.1811056460144	1118.3462535602596	3480.493364676429
l_leeches	665.4260801505869	970.0996806970164	3406.8127213298167
l_meal	622.3976332023626	1308.6241193866472	3433.8104247003453
l_leases	586.1482134988066	1096.2203504076656	3477.313178732634
l_leases	531.3638536878601	1185.157862540443	3184.6936674135636
l_leeches	829.6352983317893	2110.2530277192845	3717.4828806138885
l_doll	722.9386420745545	1227.3410744883936	3505.254342087722
l_wheel	665.8130300174847	1292.2456360631393	3436.3890295835563
l_locket	655.6372729594706	1108.17602360783	3617.6448448105584
l_locket	502.0245986256316	1015.9933908896254	3527.868493291616
l_locker	614.3540358309552	1082.219087490328	3448.1887908584267
l_doll	749.6783766234709	1141.143807021707	3459.1392577769725
l_meal	674.8324734260781	1180.9632614273628	3590.624763033643
l_ball	675.2705641374032	1043.578956487472	3490.354065411335
l_ball	675.7283192192058	1099.422568035152	3554.255281515196
l_marfil	404.0811905960794	2077.971535571247	3187.9826138349717
l_pangal	465.3520362373613	1851.5788948407417	3196.0509574097764
l_carril	419.5801566383198	2248.614132246451	3204.700392521374
l_libro	437.1749482925237	2146.2767933991663	3220.847556179143
l_latas	525.2192569720204	1739.1215523158687	3328.9281689346585
l_carril	592.5959873480858	1946.3210975525985	3160.83053624513
l_marfil	398.06311934370865	1910.5164843671926	3239.3716598211686
l_latas	609.9489814923618	1430.732438837185	3453.1062231062074
l_lapiz	465.7364746766722	1741.9871636881996	3278.0207698283584
l_lima	728.1356527406834	2097.068889583869	3501.4052304052343
l_pangal	541.6292085020538	1866.7688088226005	3168.062452380224
l_panal	530.0576651042808	1827.1448944375356	3151.4353392942817
l_panal	503.68776201706976	1717.9083768153587	3209.663876032196
l_lima	457.2376209028921	1973.639138677808	3184.467989241428
l_lapiz	514.2425985622416	1737.4014174207653	3254.7049998030266
l_libro	306.89389352997733	2996.19753648892	3006.8525641707756
l_lima	442.8706805837299	1727.340221000142	3125.560406062057
l_libro	1134.2590911613242	2455.716781151492	3511.534877412791
l_lima	371.53974305318974	1870.2833250941437	3137.371573646059
l_carril	422.111535788917	2050.871934261464	3083.3000936739068
l_lapiz	596.4601313879871	1854.8836230346699	3386.0578671744024
l_marfil	421.32796331645983	1975.884438400709	3137.678027653308
l_carril	482.8317642711616	2199.4337146384264	3250.239930098902
l_latas	457.54013529642634	1735.601374475118	3201.3361207238886
l_panal	578.7773948515194	1801.0479590293403	3080.5297632868997
l_pangal	472.37749817642174	1912.6569067013188	3322.286972212772
l_lapiz	453.5668968873808	1757.42809217854	3326.77838720102
l_pangal	594.2542330323287	1869.483331442458	3304.5887864438287
l_marfil	410.63039255693127	1922.913492482703	3120.7586927085326
l_latas	572.2586017267076	1336.5760506887996	3379.090570442794
l_libro	396.4797221528064	2104.7251453848044	3111.7042381013034
l_panal	516.0435004618977	1771.675104680771	2975.8667581090394
