word	f1	f2	f3
l_carril	381.05179195372546	2538.353884200792	3111.4767153333837
l_pangal	424.7022500974233	1874.6073511420104	3217.5222888475496
l_carril	452.0959239214456	2394.7317006242315	3350.771546668654
l_marfil	428.9483436132882	2572.805061654982	3316.084924960711
l_latas	399.98021389941516	1595.6085017492153	2923.8124675205454
l_latas	511.10121946007195	1559.7114215556846	3034.1834699547962
l_lima	403.5922997331069	1677.4936671184037	2740.64199300357
l_panal	476.6000251609026	1774.2917065449574	3134.5150752476434
l_panal	457.02713870894326	1483.3775677736355	2855.52262554895
l_libro	358.97890437933086	2296.985467279007	2912.8340767717914
l_libro	362.4358211827735	1685.2433429385867	2794.113760703957
l_marfil	428.50173977797033	2545.876614213049	3074.883535625397
l_pangal	426.2163613096313	1774.982794136597	2977.857007039205
l_lapiz	435.9823135572391	1755.093002051261	3071.3655491103655
l_lapiz	406.9832971855684	1717.8364583947466	2946.375670557293
l_lima	409.4742635863121	2009.1841135032228	2958.663453374522
l_lima	396.4741783549776	2162.659098313606	2918.8262696745414
l_lapiz	397.2715878484747	1777.5194428515695	2965.968359190406
l_carril	484.64634931106883	2196.850308967902	3080.1819932298367
l_lima	403.17137193069914	1567.5279196925062	2871.4424337296978
l_marfil	425.77480136106004	2505.4189139437963	2996.5597333798687
l_marfil	457.42856097059735	2464.4004054653233	3264.3704847648723
l_carril	365.2285847414771	2767.6891356664837	3137.883154848658
l_libro	364.7186612136844	2216.8859773671807	2848.9844253310835
l_pangal	475.68137310678173	2174.8184551034187	3113.439590027522
l_panal	462.67268842111594	1741.868983433635	3086.7098420152256
l_lapiz	456.59881745927873	1710.4072824791783	2897.0759814698495
l_latas	440.2329075650865	1606.0432915065242	3006.3822019269796
l_panal	428.5147560856707	1624.089133919794	3003.7616876783377
l_pangal	397.12570014920396	1812.997998553163	2931.545711847461
l_latas	440.0079383182865	1617.7851858428512	2866.8547821329457
l_libro	376.341985608762	2486.9182855120525	3131.9637658575266
l_locket	478.5595169469676	1139.096763875194	2972.788070593999
l_leeches	397.85107671340216	1354.1040076596487	2822.6563988163225
l_leeches	391.175999665191	1741.9013246211055	2758.9940288946254
l_locket	409.12100738870225	1477.1294655231122	3109.9958174910957
l_locker	435.95080187667565	1273.7622210704283	3048.8470082793606
l_ball	748.6834483622141	1089.8837831946319	2526.523455840256
l_meal	530.4349069079807	1295.2721351306336	3249.099656859853
l_wheel	466.2233424610305	1405.608655806509	3248.060174840381
l_doll	1067.1187514897927	1306.7306915987444	2829.92800774139
l_meal	596.182409968827	1427.5024940475287	3136.9838245977776
l_wheel	463.5913789743533	1328.0986428129972	3129.2429210277414
l_ball	600.704813233336	886.9294639199143	2801.6727998886786
l_locker	482.2376477582005	1058.737953395897	2978.728189147768
l_leases	377.86404896199485	1511.7382574853639	3447.037762253731
l_leases	400.69901256245004	1419.052655366868	2760.826217587647
l_doll	759.487494747269	1354.414129702047	3190.982379584998
l_leases	473.362857621326	1243.4873037839163	2329.1747579611147
l_locker	478.28474985182396	1305.6040199107658	2876.468579597437
l_wheel	546.2770324246997	1113.4409101685787	3361.6090415949648
l_locker	469.8702718580036	1063.7721347545144	2915.8740620992585
l_locket	481.17197984601904	1079.816404124713	3420.054799070992
l_leeches	474.6682101613782	1665.2063558464154	3342.4295656709196
l_leeches	428.46015468258867	2052.1700378982136	3613.442976886606
l_locket	451.04517166324837	1085.9117401470414	3061.2223678299883
l_meal	506.4350021244878	1988.2720381454653	3370.473963762976
l_wheel	501.21912234448587	1958.1056681156592	2877.1303613181344
l_ball	567.2430098907696	793.1850178740065	2512.037914061743
l_meal	548.5363235465836	1179.575217216904	3579.3298870924914
l_doll	607.2540234377274	1226.448758011852	2600.26151025856
l_ball_MISSING	732.1994854282871	1160.2837124693565	2892.881232952953
l_doll	658.7346538433341	1101.2611931744154	2841.747108648339
l_leases	419.42587217979064	2164.2143082382063	3552.9149510606453
l_pangal	535.0432794020019	1780.8403401445332	3090.4342108754354
l_doll	540.5156095295835	1356.4910635963354	3017.318052914677
l_leases	379.83615906961137	2196.893204377717	3044.5088450314347
l_leeches	354.32909902697077	1925.0792631337617	2873.1780632219643
l_lapiz	444.85210734315626	1646.7510628441853	3064.147277272181
l_meal	543.4052708190961	1240.0231851749922	3490.7822970246507
l_marfil	373.0812499536113	1338.1887846336115	2711.5843755997016
l_ball	847.2602185042558	1303.6562405574164	2910.0247492322233
l_wheel	577.3995346597065	1184.3145728397558	3164.6221471153767
l_libro	380.2237579418661	1995.8398153147393	2875.7132104807342
l_locker	453.5398616582701	1133.2021261304471	2868.9083646733934
l_panal	579.9341534338394	1845.0943077389172	3146.6443177979872
l_latas	438.1566095188987	1524.3081770204376	2828.8410081130005
l_carril_MISSING	404.1542897020182	2500.226826570543	3098.0374913261776
l_locket	468.3090677696303	1180.3480672873645	2800.398501311277
l_lima	416.11763094522684	1895.384672474951	2975.4687964261057
l_panal	482.6526756615454	1931.7296155726197	3236.6001239013976
l_leeches	358.5619577952674	1871.3495988252623	2756.119640993093
l_latas	390.11189845922263	1611.459173518675	3053.702223052273
l_leases	381.7634751565738	1868.0922643429344	3227.121570913549
l_pangal	457.6277324342064	1837.921469477733	3213.7449830590117
l_lapiz	423.86177689036236	1801.4362380000227	2979.1692310372982
l_wheel	461.3823685556612	1552.3986952095074	2880.0850241571184
l_marfil	408.6882622913072	1905.4718900355333	2677.344979714084
l_locker	507.30536239380234	1215.24516590011	2899.782342690947
l_ball	747.579808370436	1327.1357826043927	2968.542456323226
l_meal	596.3429917218871	1382.254171054095	3297.0481445556115
l_lima	411.8288270917283	1809.8205043140958	2903.252278254382
l_libro	410.28664038540853	2708.439446724828	3201.1028409036194
l_carril	379.8418013638744	2457.5274066559427	3204.167097404331
l_doll	549.8312211185549	1306.2848920386277	3037.1963217149582
l_locket	442.5301999496529	1194.0913894483554	2908.6642468690734
l_libro	422.30172200670734	1958.4306985293251	3270.738885601386
l_latas	473.8257546767849	1588.6888831366057	3098.0063489895538
l_ball	801.1292001608449	1761.297979875788	2744.4212110709773
l_carril	347.18223449557706	1879.8802248118104	3087.9522181664165
l_leases	449.8442969912987	1717.540157868634	2716.120484483461
l_locket	509.86954405087477	1186.9751592944776	3342.432296170513
l_doll	692.8191628475755	1028.6092344202768	3148.8938422174742
l_marfil	464.5809435642053	2120.542414821373	3165.2284891620857
l_lapiz_disf	1703.3449820105916	2595.01991792247	3102.004126512421
l_locker	520.2360881752813	1391.118798368474	3363.6745982106063
l_lima	403.71067791369325	2014.446726165891	2895.756262230798
l_panal	427.86516382457	1793.8113194433292	3007.022108300132
l_leeches	402.67171357301214	1730.5914689021574	2778.7786289873134
l_wheel	563.9958223483678	1290.9403094103911	3525.025273651745
l_meal	718.7748629477327	1602.9693663581404	3279.0864125229054
l_pangal	452.35222814501054	2013.9236082806508	3160.0647810416817
l_pangal	432.224288456548	1776.658632509897	3263.6914476381758
l_marfil	463.3632022770897	2182.850532926699	3218.8937263814687
l_meal	509.594569741063	1558.4724787940045	2988.134873653479
l_doll	668.9490138950115	1295.2830654882698	3243.6714296506507
l_lapiz	436.4112877265967	1902.3543849282712	3183.23256524893
l_panal	465.63508364246644	1810.310603620196	3017.6600480583625
l_leeches	369.63678092625446	1916.4617363097407	2849.056663259486
l_wheel	501.3597256818476	1528.6949978132081	2992.1076023365144
l_leases	391.46757567288756	1993.080580066937	2973.2706169600942
l_latas	451.21161536149236	1574.2411852839075	2824.598903674545
l_ball	727.6741924598313	1697.6097068603565	2954.5131009428633
l_locket	468.4759344886974	1543.5138488826954	3133.7114805023743
l_carril	485.021110811353	1992.4387077795836	3283.8196843833157
l_libro	429.4268300567146	1668.8411729084594	2794.2362912272933
l_locker	510.8591591330022	1361.6129832026081	2696.5841911760067
l_lima	426.31432586234047	1874.4005491799055	2816.070598724695
