word	f1	f2	f3
l_carril	392.91740773162877	1800.9798712342108	2767.95268251841
l_pangal	501.4403274409243	1991.9718162633985	2384.31836224566
l_lapiz	462.65472969769235	1913.007332970392	2921.0216813625616
l_carril	502.70394507021285	1986.7215746311747	2672.4932566423076
l_lapiz	458.50309192348425	2029.764977636008	3147.522270201033
l_pangal	460.93883488934176	2023.906612204578	3336.1707236162797
l_lima	435.993344423524	2060.547719440907	2784.313377071599
l_panal	536.2626170930829	1735.7936852626035	2744.3736962451617
l_libro	407.7601889858874	2160.8895303499817	2835.4508827948544
l_lima	448.0230751634186	2036.2556587598735	2933.507658258676
l_marfil	467.46981639600546	1914.0187795035683	2636.7778677064703
l_panal	576.7805757578869	1876.8618958989975	2971.3132495351483
l_libro	335.3073390012072	1865.3982590315486	2890.6982317304687
l_latas	379.34238190633624	1703.8264004389828	3368.9486119337776
l_marfil_disf	263.3959301413888	1982.746960693217	2981.754049507904
l_latas	420.0094905585994	1785.583737101639	3328.16675545885
l_libro	360.81502532903704	1958.9916442675433	2788.365160362008
l_pangal	586.1535439560009	1834.7545495409747	2656.017448948516
l_panal	527.9783707176111	1917.5166181946636	3140.3785884700824
l_lima	461.2268372449828	1997.0128596802556	3005.392448451707
l_latas	481.13668121713164	1772.5077831142655	2845.8024930169504
l_panal	575.4419311225507	1785.592454977747	3142.887264770727
l_pangal	514.9246286263896	1997.0072522038306	2682.182179398114
l_marfil	457.56432408234224	1991.2661225429174	2700.530834637075
l_lapiz	451.8851249480897	2031.6568819095023	3108.712884630262
l_latas	556.7647364055312	1816.379233810075	2976.599120027431
l_lapiz	422.9857682548181	1854.1208919539088	3056.217181648373
l_carril	410.54056360971947	1751.0066089023624	2739.941855903807
l_libro	433.35755031258293	2022.2414290786658	2925.1356048392518
l_lima	452.17563981770877	2045.3229648684817	3096.9482067584727
l_marfil	291.7086496516995	1846.3644216185803	2902.875650782527
l_carril	500.5822050212152	1982.6547497138831	2764.7303410816226
l_doll	709.4588734492406	1270.7285675298167	3232.982736001138
l_locker	539.2578702025553	1110.4457602057614	3258.3090427250518
l_meal	671.4810459439991	1530.0896414068577	3150.744874430241
l_wheel	565.667900366313	1725.1104096208273	3111.371133569595
l_locket	456.0329573412224	937.5884544180605	3280.3879954742956
l_ball	727.3812565145764	1154.6480923014701	3182.5441010338773
l_locket	574.0328191897498	1177.803573969542	3229.857681105852
l_ball	726.0267515993394	1083.795518649596	2898.1369260673296
l_meal	671.497244836385	1514.895053733158	3379.408372318498
l_locker	525.653020527776	1098.0398131212526	2931.740526021079
l_leeches	419.68258969194466	1287.2056804760305	3164.30526233016
l_leeches	474.6614616894927	1255.744958845011	3170.6113672500755
l_leases	451.21562908764486	1207.5106295838698	2972.164321041846
l_leases	395.70578129931755	1285.5481678698322	2972.959902103123
l_doll	713.1618108034646	1222.4287962216458	3007.1621357561107
l_wheel	566.406788173842	1392.3615497116316	3000.1520200231876
l_doll	724.3745283926146	1134.2160700677814	3099.8239696356154
l_wheel	577.163110137384	1272.1043262390626	3085.8249448292136
l_locket	460.0503480015141	971.5519903434366	3449.7577277304613
l_locket	535.8696412255032	1168.0788569835381	3050.536749004966
l_ball	705.0056138208774	1284.8516544065924	2913.8699548487207
l_leases	439.1419506241912	1246.7776395910148	3218.127108717567
l_locker	497.4789085993895	1064.8241766123465	3484.9299011964868
l_meal	654.1697588310298	1506.804166988138	3411.3239661212483
l_leeches	437.4508112967241	1259.1936007458498	3197.669416195228
l_meal	626.4550296016588	1292.5700845700442	3104.645851926147
l_leases	458.27448001918657	1371.79405316329	3354.599065549446
l_ball	715.1223362113072	1037.923191453209	2690.6560721398037
l_locker	526.7079954005411	1139.5560525782257	3040.0298248184527
l_ball	654.6998904484569	1105.8887304634584	3152.809725589197
l_leeches	382.6212453710766	1359.3924032439631	3078.9525715668997
l_wheel	523.2092574238624	1776.8312153299298	2971.8940034753623
l_locker	442.3867141940423	913.1477898983088	3241.0649662085757
l_leeches	254.68682937814208	1557.643278100499	2489.5174923598793
l_lima	466.63120177908763	2017.6667061338426	3212.200469262623
l_doll	522.5214165203907	1611.6206491937112	3060.307914730807
l_wheel	644.8258717663573	1342.7865029778495	3131.472337692462
l_lapiz	483.00416776241866	1973.809848635886	3069.9924710016408
l_locket	495.70118941493246	1053.3046387579282	3071.023520591399
l_carril	481.6353206847555	1817.1174892601223	2712.197397270054
l_leases	419.64853462012474	1594.5464138541954	3018.1475664401537
l_marfil	478.0380257120425	1940.0718864800385	3009.8533650914674
l_latas	503.1845800873477	1620.0290060863904	3176.0781186861423
l_meal	669.5192214647076	1635.3703688530927	3034.4682560449273
l_panal	581.3161866995546	1880.292370730728	2929.916355584483
l_libro	418.9395123531381	2109.4333632630505	3034.8964239922793
l_ball	718.1312561978585	1148.6710219687945	2814.066120228338
l_pangal	564.1135055218491	1801.946658890306	3036.7865779574213
l_carril	484.5587624343253	1877.1094917328596	2878.1951583975097
l_lima	434.8701433738108	2046.766085966114	3132.334635901766
l_marfil	439.85452704938706	1923.082556681619	2951.1220188730463
l_panal	492.1685430847749	1881.4089676887406	2931.1037604238486
l_leeches	342.45975318623323	1646.8779739489792	2790.1471937396495
l_locket	461.2066972970277	1142.8754415259264	3326.7006814037327
l_wheel	577.4704612455645	1304.294423508242	3024.165778724315
l_latas	446.3138046540425	1648.7838328411635	2999.8239571128474
l_doll	559.132362536393	1569.7995382894953	3146.025252610423
l_libro	352.6392336695526	2112.682625329793	3042.1041494601127
