speaker	gender	time_stamp	sentence
sub_17	female	32.668	e_23
sub_17	female	38.228	e_21_disf
sub_17	female	43.492	e_08_disf
sub_17	female	48.11599999999999	e_13
sub_17	female	51.96399999999999	e_10_disf
sub_17	female	56.867999999999995	e_12
sub_17	female	61.108	e_09
sub_17	female	65.20400000000001	e_15_disf
sub_17	female	69.56400000000001	e_26
sub_17	female	73.836	e_19
sub_17	female	77.56400000000001	e_27
sub_17	female	82.53200000000001	e_18
sub_17	female	86.80400000000002	e_22_disf
sub_17	female	91.84400000000002	e_24_disf
sub_17	female	96.42000000000002	e_16
sub_17	female	101.11600000000001	e_01
sub_17	female	104.73200000000001	e_31_disf
sub_17	female	109.48400000000001	e_20
sub_17	female	114.24400000000001	e_32_disf
sub_17	female	118.78000000000002	e_25
sub_17	female	122.76400000000001	e_02
sub_17	female	127.21200000000002	e_17
sub_17	female	131.06000000000003	e_05
sub_17	female	134.95600000000002	e_07
sub_17	female	139.56400000000002	e_14
sub_17	female	143.356	e_28
sub_17	female	147.76399999999998	e_03
sub_17	female	152.37199999999999	e_30_disf
sub_17	female	156.55599999999998	e_06
sub_17	female	160.004	e_04_disf
sub_17	female	164.236	e_29
sub_17	female	168.076	e_11_disf
sub_17	female	172.444	e_26
sub_17	female	176.284	e_14
sub_17	female	179.66	e_08
sub_17	female	183.54	e_20
sub_17	female	187.71599999999998	e_31
sub_17	female	192.05999999999997	e_11
sub_17	female	195.732	e_25_disf
sub_17	female	200.83599999999998	e_03
sub_17	female	206.34799999999998	e_28
sub_17	female	210.284	e_09
sub_17	female	214.14	e_27
sub_17	female	218.756	e_19
sub_17	female	221.916	e_06
sub_17	female	225.588	e_15
sub_17	female	229.22799999999998	e_17
sub_17	female	232.92399999999998	e_05
sub_17	female	236.53199999999998	e_32
sub_17	female	240.85999999999999	e_18
sub_17	female	244.708	e_07
sub_17	female	249.06799999999998	e_04
sub_17	female	252.628	e_23
sub_17	female	256.96399999999994	e_30_disf
sub_17	female	262.596	e_13_disf
sub_17	female	267.38	e_29
sub_17	female	270.916	e_10
sub_17	female	274.956	e_16
sub_17	female	279.06800000000004	e_24_disf
sub_17	female	282.87600000000003	e_12
sub_17	female	286.516	e_01
sub_17	female	289.74	e_21
sub_17	female	293.956	e_22
sub_17	female	298.596	e_02
sub_17	female	358.748	s_27_disf
sub_17	female	362.252	s_23
sub_17	female	365.48400000000004	s_05
sub_17	female	369.844	s_12_disf
sub_17	female	375.62	s_17_disf
sub_17	female	380.46000000000004	s_30
sub_17	female	384.50800000000004	s_28_disf
sub_17	female	389.052	s_01
sub_17	female	392.516	s_20_disf
sub_17	female	397.212	s_19
sub_17	female	401.188	s_16
sub_17	female	405.836	s_04_disf
sub_17	female	410.74	s_03
sub_17	female	414.06800000000004	s_14
sub_17	female	417.476	s_13
sub_17	female	421.932	s_06
sub_17	female	426.716	s_26
sub_17	female	430.41200000000003	s_21
sub_17	female	433.836	s_15
sub_17	female	437.812	s_25
sub_17	female	441.5	s_09_disf
sub_17	female	445.94800000000004	s_29
sub_17	female	449.85200000000003	s_31
sub_17	female	453.90000000000003	s_24
sub_17	female	457.22	s_07_disf
sub_17	female	462.684	s_18
sub_17	female	466.98	s_11_disf
sub_17	female	471.708	s_02
sub_17	female	475.308	s_32_disf
sub_17	female	479.54	s_22_disf
sub_17	female	484.308	s_10_disf
sub_17	female	489.196	s_08_disf
sub_17	female	493.708	s_27
sub_17	female	497.18	s_29
sub_17	female	500.41200000000003	s_10
sub_17	female	504.012	s_12
sub_17	female	507.90000000000003	s_24
sub_17	female	511.708	s_15
sub_17	female	515.1080000000001	s_21
sub_17	female	518.26	s_14_disf
sub_17	female	522.572	s_05
sub_17	female	526.732	s_31_disf
sub_17	female	531.468	s_06
sub_17	female	535.548	s_08
sub_17	female	539.052	s_17
sub_17	female	543.236	s_26
sub_17	female	546.268	s_20
sub_17	female	550.02	s_23
sub_17	female	553.404	s_02
sub_17	female	557.0600000000001	s_19
sub_17	female	561.524	s_09
sub_17	female	565.02	s_25
sub_17	female	568.732	s_07_disf
sub_17	female	573.748	s_01
sub_17	female	577.4440000000001	s_16
sub_17	female	580.964	s_03
sub_17	female	584.316	s_30
sub_17	female	587.7	s_11
sub_17	female	592.172	s_18_disf
sub_17	female	596.828	s_22
sub_17	female	600.884	s_04
sub_17	female	605.1320000000001	s_13
sub_17	female	608.404	s_28
sub_17	female	612.452	s_32_disf
sub_17	female	659.636	cses_27
sub_17	female	662.9484319769324	cses_03
sub_17	female	666.452	cses_29
sub_17	female	671.388	cses_28
sub_17	female	674.644	cses_21_disf
sub_17	female	677.996	cses_07
sub_17	female	681.092	cses_19
sub_17	female	684.892	cses_12
sub_17	female	688.364	cses_23_disf
sub_17	female	692.852	cses_01
sub_17	female	696.404	cses_08
sub_17	female	699.812	cses_25
sub_17	female	702.9552805862785	cses_14
sub_17	female	706.74	cses_32_disf
sub_17	female	711.532	cses_26
sub_17	female	715.364	cses_02
sub_17	female	719.188	cses_30
sub_17	female	723.028	cses_16
sub_17	female	726.172	cses_31
sub_17	female	729.82	cses_17
sub_17	female	732.74	cses_04
sub_17	female	736.492	cses_05_disf
sub_17	female	740.4460677887961	cses_09
sub_17	female	745.188	cses_06
sub_17	female	748.7	cses_10_disf
sub_17	female	752.724	cses_18
sub_17	female	756.484	cses_22
sub_17	female	759.58	cses_11
sub_17	female	763.164	cses_20_disf
sub_17	female	767.5583584838233	cses_15_disf
sub_17	female	772.516	cses_24
sub_17	female	775.524	cses_13_disf
sub_17	female	780.548	cses_21
sub_17	female	783.756	cses_29
sub_17	female	787.612	cses_14
sub_17	female	790.868	cses_25
sub_17	female	794.196	cses_13
sub_17	female	797.692	cses_23_disf
sub_17	female	801.7165154610555	cses_18
sub_17	female	805.868	cses_12
sub_17	female	809.852	cses_17
sub_17	female	813.364	cses_06
sub_17	female	817.212	cses_16
sub_17	female	820.86	cses_26_disf
sub_17	female	825.0360000000001	cses_22
sub_17	female	828.2520000000001	cses_30
sub_17	female	832.052	cses_11
sub_17	female	836.124	cses_08_disf
sub_17	female	840.2520000000001	cses_07
sub_17	female	843.876	cses_04
sub_17	female	847.892	cses_03
sub_17	female	851.412	cses_31
sub_17	female	854.98	cses_10
sub_17	female	858.34	cses_32
sub_17	female	862.116	cses_28_disf
sub_17	female	865.916	cses_05
sub_17	female	869.796	cses_09
sub_17	female	873.468	cses_20
sub_17	female	877.5	cses_02_disf
sub_17	female	882.244	cses_24_disf
sub_17	female	885.7393003472142	cses_01
sub_17	female	889.292	cses_15
sub_17	female	892.8226526773514	cses_19
sub_17	female	897.34	cses_27
sub_17	female	937.1840061656679	csse_31
sub_17	female	941.02	csse_29
sub_17	female	945.364	csse_01
sub_17	female	948.9656442395859	csse_09
sub_17	female	952.5379127462523	csse_15
sub_17	female	956.0600000000001	csse_30
sub_17	female	959.58	csse_18
sub_17	female	963.236	csse_05
sub_17	female	966.54	csse_08_disf
sub_17	female	970.844	csse_12
sub_17	female	974.196	csse_07_disf
sub_17	female	980.14	csse_28
sub_17	female	984.612	csse_20
sub_17	female	988.42	csse_03
sub_17	female	991.924	csse_06
sub_17	female	996.8705084570697	csse_13
sub_17	female	999.9081517450512	csse_27
sub_17	female	1003.724	csse_24
sub_17	female	1006.684	csse_04
sub_17	female	1010.0360000000001	csse_23_disf
sub_17	female	1013.8910648975235	csse_10
sub_17	female	1017.612	csse_17
sub_17	female	1021.284	csse_14_disf
sub_17	female	1025.1640000000002	csse_21_disf
sub_17	female	1029.508	csse_02
sub_17	female	1032.844	csse_25_disf
sub_17	female	1037.6920000000002	csse_32_disf
sub_17	female	1043.9673920772063	csse_19
sub_17	female	1047.532	csse_22_disf
sub_17	female	1051.468	csse_16
sub_17	female	1055.18	csse_11
sub_17	female	1058.628	csse_26
sub_17	female	1062.2140106896327	csse_28
sub_17	female	1065.82	csse_26
sub_17	female	1070.743713042285	csse_31
sub_17	female	1074.3	csse_04_disf
sub_17	female	1079.14	csse_29
sub_17	female	1083.5720000000001	csse_01
sub_17	female	1087.46	csse_16
sub_17	female	1091.74	csse_27
sub_17	female	1095.804	csse_21
sub_17	female	1099.548	csse_10
sub_17	female	1103.0034837815147	csse_24
sub_17	female	1106.396	csse_02
sub_17	female	1109.476	csse_25_disf
sub_17	female	1113.412	csse_17
sub_17	female	1116.804	csse_09
sub_17	female	1120.916	csse_15
sub_17	female	1124.244	csse_03
sub_17	female	1127.868	csse_20
sub_17	female	1131.756	csse_06_disf
sub_17	female	1137.228	csse_14
sub_17	female	1140.5664493923991	csse_05_disf
sub_17	female	1145.38	csse_23
sub_17	female	1148.988	csse_22_disf
sub_17	female	1152.436	csse_30
sub_17	female	1156.332	csse_32
sub_17	female	1159.5647734647798	csse_07_disf
sub_17	female	1165.988	csse_12
sub_17	female	1169.244	csse_18
sub_17	female	1172.532	csse_08
sub_17	female	1175.532	csse_19
sub_17	female	1179.548	csse_11
sub_17	female	1182.9134348220582	csse_13
