word	duration_ms
g_garment_stop	104.66447174008664
t_teapot	116.45073754498014
g_godson_stop	70.54739794556042
t_teacher	98.15805856641191
l_locker	66.98319805268227
p_peacock	50.26543028358077
l_leeches	94.76911004037447
p_pocket	44.42674332078411
l_doll	51.760118978116054
b_beetle_stop	57.655051186614514
l_ball	91.80206265914848
b_beaver_stop	69.29312429023327
d_dollhouse_stop	95.22866854076284
k_keepsake	87.574817334648
p_pocket	74.28841678610354
l_leases	62.03650208054512
p_peaches	45.69337917372707
l_locker	57.4152308334277
p_peacock	52.95112453755735
l_locket	64.894893332891
b_beaver_stop	81.12454933959157
l_doll	56.14323751449035
l_wheel	79.81453864952925
b_bonnet_stop	39.6523607849133
d_decoy_stop	72.10423549175005
k_carpet	70.34262946002912
l_meal	65.7994491129017
b_boxes_stop	61.024083207357194
g_garlic_stop	72.85396365833208
t_toffee	97.91269197449992
g_garbage_stop	60.81009435006024
t_toddler	79.58221875604465
p_polish	59.30409063923037
l_leeches	82.4634890656597
t_teapot	93.96530504206169
g_garlic_stop	29.121261377127894
t_teacher	60.65255855527596
g_garbage_stop	49.45633665933258
b_beetle_stop	112.35247120292513
l_ball	95.59072452172757
b_bonnet_stop	92.00344693282148
l_meal	75.67503630735928
l_locket	89.26874961177589
p_peaches	54.91614609843509
d_donkey_stop	68.74679580533893
k_keyboard	91.99434061184775
d_dealer_stop	62.27997595010493
k_cockroach	65.10947257095268
k_carpet	47.30221099475784
d_dealer_stop	50.64409922906066
k_keepsake	73.5484191463911
d_donkey_stop	52.79125215162139
t_toffee	65.54660935393031
g_garment_stop	93.96352208514713
k_keyboard	74.2386421215997
d_dollhouse_stop	112.64127288879422
b_boxes_stop	51.48973875341767
l_wheel	79.69994876256692
l_leases	69.37732637751992
p_polish	73.11702045362267
k_cockroach	53.376741270938055
d_decoy_stop	97.5933821521835
t_toddler	67.46531843350567
g_godson_stop	61.72582955133521
l_ball	58.86959284421778
b_beaver_stop	108.81393459851552
d_dealer_stop	68.298682471152
k_cockroach	49.6775484847376
k_cockroach	37.36786227736388
d_decoy_stop	83.13062420060646
l_leeches	72.40002349948327
p_pocket_MISSING	108.13650264122998
p_peacock	31.442385399969908
l_locket	44.2920172912693
g_garbage_stop	46.470941993987935
t_toddler	88.87379076884372
b_beetle_stop	120.09470650266962
l_ball	103.33861523042742
l_locker	66.20313435468006
p_peacock	41.6659734500513
g_garlic_stop	51.70075548252839
t_toffee	60.77611275475192
b_bonnet_stop	59.2948889810998
l_meal	76.39204473980499
d_dollhouse_stop	65.86464465368636
k_keepsake	73.06475989381056
l_meal	79.80095898540185
b_boxes_stop	44.325117158905414
d_decoy_stop	45.47822522107481
k_carpet	62.82810308900366
l_leases	72.75541490758997
p_polish	65.19419116585823
l_wheel	43.46573227655881
b_bonnet_stop	44.05264776005424
k_carpet	49.877996026225446
d_dealer_stop	60.238230265412085
l_locket	87.00601768146043
p_peaches	49.85392809257405
k_keepsake	79.4915442668298
d_donkey_stop	33.89112315440457
t_teapot	89.39414359895181
g_garlic_stop	44.4135099623395
p_polish	51.8492227639058
l_leeches	63.410190818188994
k_keyboard	72.89082566111915
d_dollhouse_stop	67.61573181174185
t_toddler	67.90613225675202
g_godson_stop	57.095325611186354
t_toffee	42.80298938968485
g_garment_stop	69.90929021600323
b_beaver_stop	94.09635580772147
l_doll	51.23067133297354
g_garment_stop	79.64316126233939
t_teapot	84.69673486638385
g_godson_stop	64.79263776134303
t_teacher	98.8698695414314
p_peaches	46.120617445069456
l_locker	80.99691831034761
l_doll	32.821401253045224
b_beetle_stop	63.01402821515012
b_boxes_stop	65.122403736666
l_wheel	61.999900530622654
d_donkey_stop	32.49198660995489
k_keyboard	76.11641057127372
t_teacher	44.32064935792823
g_garbage_stop	37.70121313505115
p_pocket	22.51475900055766
l_leases	61.8582019555447
g_gafas_stop	63.650757009952486
t_tina	21.787886557774527
p_piso	11.24514504437002
l_latas	86.71110969163465
g_gato_fric	36.374136197025564
t_tinta	35.86666671566263
p_pavo	11.69528723738722
l_lima	84.16694518774648
g_guiso_fric	24.26065343325945
t_taza	17.507895191272382
l_marfil	55.14202889014541
b_vaca_fric	69.7188819175949
b_bicho_fric	64.94020824209201
l_panal	39.01874906421199
k_quiste	33.868497535536335
d_damas_stop	30.55187918204183
p_pinzas	7.860370056789634
l_lapiz	99.5385268490736
t_tinta	26.13988626774244
g_gafas_stop	25.138381620706696
l_latas	54.59932586791183
p_pinzas	16.23754351783191
b_vaso_fric	73.8073348695707
l_marfil_MISSING	45.05268671221074
t_talla	14.52398514379638
g_guiso_stop	71.36616339352031
k_caja	13.689917291230813
d_dedo_fric	31.634704741861697
k_cama	15.37707776589059
d_deuda_stop	57.725092580312776
d_damas_stop	34.66666904353133
k_quicio	43.620801591600866
l_lapiz	130.85733238540342
p_piso	15.283105074274772
l_libro	96.23299494893445
p_pavo	11.676018757270867
d_dedo_fric	45.411240386329155
k_cama	19.807688161449732
k_quicio	44.509414489311894
d_dados_fric	30.649000099515433
d_deuda_stop	55.367899789871444
k_caja	13.296036230769914
t_tina	19.179025256732984
g_gato_stop	24.063585576300284
p_pato	8.096288846218158
l_libro	58.4208065375833
b_vino_fric	63.71531153030219
l_pangal	59.5896171795971
l_pangal	46.783446711231136
b_bicho_stop	29.920599649301494
b_vaca_fric	78.28311494330364
l_carril_MISSING	51.989632967774924
d_dados_fric	39.27570675250536
k_quiste	51.04161476822355
l_carril_MISSING	28.353888177605313
b_vaso_fric	27.282450314203288
l_panal	50.148862894104695
b_vino_fric	25.457934427493
l_lima	94.49897198101098
p_pato	11.582871242012516
k_copa	23.974233935291522
g_guita_stop	53.08319509862258
g_guita_fric	53.981866435549364
t_talla	12.43315462022565
d_damas_stop	54.51594807522042
k_quicio	46.28287301528644
k_quicio	32.488802374075476
d_dados_fric	34.287426716275604
p_pavo	10.602763423207762
l_lima	88.32784467375632
l_pangal	40.62289210247627
b_bicho_fric	13.635279702270964
d_dados_fric	49.927997409213276
k_quiste	36.69549391753435
d_deuda_fric	28.712749408043692
k_caja	17.39388422583943
l_panal	101.51771074112048
b_vino_fric	60.03918284966403
p_pinzas	12.315631787657821
l_lapiz	106.06013919755242
l_latas	28.9588409414705
p_pinzas	13.51176021938727
l_libro	111.07665873817041
p_pavo	15.35020848291424
b_vaca_fric	46.39318191800612
l_carril_MISSING	43.49323642640002
g_gato_stop	13.385396883791145
t_tinta	30.641412586419392
g_guiso_stop	104.85541647904029
t_taza	7.460454837371344
k_quiste	47.76243104350897
d_damas_fric	46.74005670881343
b_bicho_stop	38.36655669903166
l_panal	79.46860269754552
k_cama	16.198307816921442
d_deuda_stop	38.39748979487467
l_marfil	20.777885154757314
b_vaca_fric	76.03087945756215
k_copa	19.302586261915167
g_guita_stop	36.901318330478716
l_lapiz	89.52745886131197
p_piso	18.29699252732553
p_piso	7.4427731930200025
l_latas	87.73250653041487
l_carril	80.90489178744065
b_vaso_fric	25.968520160859043
t_tina	23.541265268931966
g_gato_stop	21.079985172491433
t_talla	12.117717199544131
g_guiso_stop	139.86095457937608
g_gafas_stop	40.79845682588257
t_tina	22.014914635406058
g_guita_fric	37.77691144136952
t_talla	11.071763959421332
p_pato	10.079821244175946
l_libro	39.79564810742886
b_vino_fric	50.266453135691336
l_pangal	81.25457171456674
d_dedo_stop	50.848993359181804
k_cama	22.03241601876016
k_caja	8.962944016616348
d_dedo_stop	30.856419047495365
l_lima	90.81764602183284
p_pato	6.966968280835317
b_vaso_fric	52.658609609011364
l_marfil_MISSING	26.50833529742158
t_tinta	20.64298402319764
g_gafas_stop	116.1818668676915
t_taza	12.041363290109075
g_garbage_stop	55.88528218174815
t_tina	20.050902777484225
g_godson_stop	60.75154640063829
g_guita_fric	52.73274021465113
t_toddler	65.23511344778399
d_damas_stop	40.610588810750414
k_keepsake	73.06554675426469
t_tinta	19.73124531969006
g_garment_stop	67.67517597427286
b_vaso_fric	64.32333640577781
l_meal	71.83511229675332
l_libro	58.896609525390886
p_polish	86.04222666406258
