speaker	gender	time_stamp	sentence
sub_28	female	31.62991553278247	s_15
sub_28	female	39.026787649814494	s_18
sub_28	female	46.94816524423606	s_27
sub_28	female	52.099629722714745	s_08_disf
sub_28	female	58.09080109187819	s_23
sub_28	female	63.779999999999994	s_04_disf
sub_28	female	69.92496240151253	s_21_disf
sub_28	female	75.396	s_30_disf
sub_28	female	81.15600000000002	s_24
sub_28	female	85.59212204163725	s_25
sub_28	female	94.38355102823628	s_31
sub_28	female	98.60400000000001	s_12_disf
sub_28	female	107.05682002172257	s_03
sub_28	female	110.13038601508434	s_13_disf
sub_28	female	116.585986184192	s_17_disf
sub_28	female	125.04400000000001	s_26_disf
sub_28	female	131.16608786589134	s_09_disf
sub_28	female	138.8746646258798	s_11
sub_28	female	146.748	s_28
sub_28	female	151.60169033363397	s_14_disf
sub_28	female	157.45691940478682	s_16
sub_28	female	161.78646700906862	s_02
sub_28	female	165.85199999999998	s_06
sub_28	female	171.90004449560539	s_22_disf
sub_28	female	178.1	s_19_disf
sub_28	female	185.32399999999998	s_29_disf
sub_28	female	192.00052072321202	s_10_disf
sub_28	female	198.316	s_05_disf
sub_28	female	205.83599999999998	s_01
sub_28	female	209.756	s_20_disf
sub_28	female	214.9924178921952	s_32_disf
sub_28	female	220.212	s_07
sub_28	female	224.58562571247293	s_07_MISSING
sub_28	female	225.58421912606653	s_29
sub_28	female	230.08026821312757	s_17_disf
sub_28	female	236.1054970251459	s_23
sub_28	female	243.54	s_13_disf
sub_28	female	249.98296234560775	s_28
sub_28	female	255.48399999999998	s_26
sub_28	female	259.164	s_04
sub_28	female	263.612	s_06_disf
sub_28	female	269.796	s_30
sub_28	female	274.276	s_18
sub_28	female	279.0538802994765	s_16
sub_28	female	283.3	s_27
sub_28	female	287.1241358691759	s_09
sub_28	female	290.74	s_14
sub_28	female	293.5341768052929	s_15_disf
sub_28	female	298.7369160342693	s_24_disf
sub_28	female	306.108	s_10_disf
sub_28	female	313.612	s_21_disf
sub_28	female	317.8423741009195	s_01_disf
sub_28	female	322.3067707990511	s_25_disf
sub_28	female	326.716	s_05
sub_28	female	331.8506665712637	s_19_disf
sub_28	female	337.492	s_20
sub_28	female	340.668	s_12
sub_28	female	346.324	s_11_disf
sub_28	female	353.10012467357075	s_08_disf
sub_28	female	356.748	s_32_disf
sub_28	female	360.0886225817998	s_03
sub_28	female	362.71574833108497	s_02_disf
sub_28	female	366.6040156634426	s_22_disf
sub_28	female	371.1542661442306	s_31_disf
sub_28	female	440.76636904766497	e_02
sub_28	female	445.831409067331	e_19
sub_28	female	449.588	e_16
sub_28	female	453.596	e_07
sub_28	female	459.4418123046474	e_24_disf
sub_28	female	464.16880871747816	e_21
sub_28	female	468.172	e_31_disf
sub_28	female	474.1	e_32
sub_28	female	478.26	e_20
sub_28	female	482.036	e_12
sub_28	female	486.7	e_17
sub_28	female	494.108	e_08
sub_28	female	498.5888199130833	e_15
sub_28	female	502.688513229444	e_06
sub_28	female	506.50042117938716	e_13
sub_28	female	510.6385735034245	e_03
sub_28	female	516.1045152650086	e_28_disf
sub_28	female	522.98998863405	e_30
sub_28	female	526.988	e_18
sub_28	female	530.8223721010119	e_09_disf
sub_28	female	536.38	e_27_disf
sub_28	female	543.764	e_01
sub_28	female	547.5331749452253	e_14_disf
sub_28	female	552.116	e_22
sub_28	female	556.964	e_05
sub_28	female	560.604	e_23_disf
