word	f1	f2	f3
l_wheel	355.2920291504612	1110.4609871661605	3295.0794253327226
l_leeches	458.4768658314719	1386.1008385628127	3145.1822136721153
l_locket	636.1357787047443	1132.7690337792537	2894.4395687716415
l_meal	607.1876498709972	1178.3998264820198	3430.4960296294107
l_locket	484.70141100883126	961.1612716944313	3380.599592368669
l_doll	561.5030512053753	1060.7110898873655	2727.869806458833
l_wheel	514.1324939519965	1331.518988753444	3223.2098153013962
l_doll	631.781184524803	1104.3132523009533	2983.140916312415
l_locker	597.9836592205172	1061.6426934764827	3124.8355363170044
l_leases	375.77668483028214	1319.681561206556	2721.723244853471
l_ball	520.6421505180376	918.7580269541136	3169.8537022484693
l_ball	593.4897462252684	1086.9458079494977	2927.803328720003
l_locker	452.71336667627907	1133.111246343277	3127.0766343470227
l_leeches	360.31498714289745	1454.1216682750248	3097.9794288592625
l_leases	412.42763196531973	1570.1380350836137	3439.6914384227475
l_meal	502.1193417753321	1205.2455063568407	3333.2741437409145
l_leeches	347.70075919704215	1417.8780737675042	2812.596041736602
l_leeches	383.1922210392314	1398.8241131849732	3015.181221439793
l_wheel	394.0424939184427	1173.6191057888454	2962.264230125831
l_meal	526.3556684530904	1208.0203739593437	3200.779636812671
l_locker	585.6526828837139	1153.717602124737	2771.6042257029158
l_wheel	502.43129762475627	1257.355524247661	3042.3954902672435
l_locket	606.6557439691701	1108.560911147353	2871.219883740765
l_leases	349.8627081157347	1418.208790619053	2888.026257724118
l_leases	327.72665641675803	1393.741799792349	2885.4751618445835
l_meal	488.24960005834885	1247.234193411062	3406.6953480041375
l_ball	483.9185432956071	902.5177061794054	3095.3514029711246
l_doll	621.4007591217427	1098.925212016273	3070.8490217770986
l_locket	472.00255395412927	1142.076689786733	3118.1179654586513
l_ball	567.7206108135542	1076.6441902625047	2879.0738704671962
l_locker	410.7351516341589	896.9439867570591	3309.5624370589476
l_doll	748.0332445196439	1385.749522109901	2818.3759303524052
l_pangal	512.3959038718536	1329.4639701615447	2892.516516168821
l_latas	476.116815402407	1618.6014765336652	3123.908111076364
l_libro	435.15043398270535	2269.727142181159	3144.7358868744127
l_carril	464.05994445036566	1969.410285442914	2937.1010958540664
l_marfil	508.1125990409882	1831.0739171618127	3182.9161683432662
l_lima	424.4003586413034	2087.282344992707	3173.6204540326294
l_lapiz	427.50991153990066	1697.7025794826422	3270.008880758691
l_libro	444.4954700401326	2248.8874661877203	3307.9654658365353
l_panal	565.7669143067966	1835.4833944348557	2804.374646744535
l_panal	645.440855125546	1627.6316627744452	2826.159890095798
l_carril	454.95849577904517	2266.438738717131	3122.207948093307
l_lapiz	508.9921544646557	1646.478405503642	3210.152954249694
l_latas	451.55906711099584	1452.0034740586984	3023.3270155455593
l_pangal	567.0489041432227	1803.2128484911466	3047.133746567284
l_lima	493.1372877095567	2235.592011245454	3028.5749772846716
l_marfil	411.40279929254734	2087.518760221279	3157.4492028805694
l_panal	650.2257888632778	1598.6221589747342	3129.434645820529
l_pangal	542.7763164514466	1798.4487309848232	3157.558529303178
l_latas	446.9869771327351	1492.3446276451023	2828.2908748241343
l_lima	431.609825066535	1303.045848143358	2927.848234175604
l_latas	529.8014156537402	1500.657605239268	2743.1034968091462
l_carril	536.8492985847645	2165.380268884589	3064.0000776010484
l_carril	412.5329102502055	1849.5131316363877	2741.2731849174565
l_lapiz	496.8215257427182	1646.3481631127001	2794.312240731264
l_marfil	411.5742094747373	1929.9366808084656	2801.469663382642
l_marfil	405.30249813412985	2018.3940490276766	3075.109304815777
l_panal	511.7886826495037	1797.8880972184852	2622.274991250362
l_lima	507.2507574513136	1758.8420563696493	2831.16569140364
l_libro	409.66332854652114	2047.8545608915406	3055.8276248716547
l_lapiz	521.2150279902722	1622.4446401455764	3051.8235574164523
l_libro	433.6865850342308	2018.3535454392008	2857.9337786649776
