word	f1	f2	f3
l_doll	658.3854123276845	1271.0086392573892	3329.360478123406
l_meal	562.5345054897272	1423.844687484378	3349.1250946503174
l_leeches	406.12343458671245	1271.4336058772694	2969.6284361731887
l_locker	493.4638410797136	1074.4385123597738	3114.9026268749476
l_wheel	555.421092172996	1288.0179820904402	3250.3607522927823
l_locker	477.59598890467527	1030.688776606052	3343.0643827792137
l_doll	729.5850220024533	1209.3044832880723	3297.5433769597603
l_ball	728.2133081242748	1057.0455365074354	3405.6681527983606
l_leases	392.4173603756476	1297.3813871001828	2699.248603807661
l_locket	600.8799059404383	1132.0927548380087	3212.9230118847913
l_ball	670.7664816074466	1057.1381995386312	3146.7240265125115
l_locket	436.9048899993823	1188.508352065764	3334.0785420820343
l_leases	362.6407468427962	1272.9333269720303	2951.972091417465
l_wheel	524.3327546316208	1652.5966610599396	2994.8905222580756
l_leeches	372.60454251323387	1209.4948918663795	2494.3010341929257
l_meal	653.4320479123029	1442.082636557415	3702.5695517688546
l_leeches	368.71791386046226	1340.3085245941602	2856.2412405421933
l_ball	630.6322523494846	1001.439496595126	3214.3476288818447
l_doll	654.9575161981713	1126.2281102596617	3530.4789331705424
l_leases	344.99223807546315	1542.111962144562	3013.588792135461
l_leases	603.9186089348749	1675.7270339836434	3085.0309450910017
l_locket	439.5583446034553	1129.1730344411783	3085.7124996921325
l_locker	506.7286827020286	1100.436599757592	3217.679869613837
l_meal	560.7841917921675	1237.9109080279982	3025.900572733157
l_ball	550.9218971866317	1431.2789938680978	3083.8537925125834
l_leeches	416.62560245576867	1365.5703044021488	3018.337329042669
l_wheel	516.341482167016	1992.2090084667802	3009.8966454607726
l_doll	819.1589922862461	1111.317754334815	3367.3926442064853
l_meal	680.1801798137515	1196.4148413429507	3444.976770608014
l_wheel	507.25632358557084	1048.590186083993	3540.315441856492
l_locker	512.7690311156691	1176.891127090868	3214.2138123879145
l_locket	720.1006714354489	1220.0684492807186	3202.2049090005376
l_lapiz	471.8646183128281	1853.7897571062447	3255.828765856222
l_marfil	415.38125538674296	2140.1417767982166	3192.1652642616364
l_latas	496.1177324910355	1458.3547374096638	3114.7081686401834
l_lapiz	426.62784302433465	1604.846483811913	3204.699902321206
l_marfil_MISSING	375.87928970104787	2434.0509089866587	3661.5768379733076
l_lima	363.6399063976314	1835.0819058333789	3100.3582367639247
l_libro	365.30274827188026	2061.860995821988	3203.0302814948172
l_pangal	399.6837141180017	2010.4061593571976	2869.727783116342
l_panal	570.1307000151797	1651.8850185882623	3162.4342684380013
