speaker	gender	time_stamp	sentence
sub_03	male	40.41589373614906	s_14
sub_03	male	40.41589373614906	s_14
sub_03	male	44.82569703492542	s_09_disf
sub_03	male	44.82569703492542	s_09_disf
sub_03	male	48.91671937234445	s_29
sub_03	male	48.91671937234445	s_29
sub_03	male	52.74209090863238	s_20
sub_03	male	52.74209090863238	s_20
sub_03	male	56.673722765372744	s_11
sub_03	male	56.673722765372744	s_11
sub_03	male	60.52565938177378	s_06
sub_03	male	60.52565938177378	s_06
sub_03	male	64.73579164522275	s_08
sub_03	male	64.73579164522275	s_08
sub_03	male	68.10955659000405	s_32
sub_03	male	68.10955659000405	s_32
sub_03	male	71.64271200461755	s_26
sub_03	male	71.64271200461755	s_26
sub_03	male	75.14930234092567	s_22
sub_03	male	75.14930234092567	s_22
sub_03	male	79.9310164358913	s_21_disf
sub_03	male	79.9310164358913	s_21_disf
sub_03	male	84.24660390242589	s_05
sub_03	male	84.24660390242589	s_05
sub_03	male	88.28449562165638	s_03
sub_03	male	88.28449562165638	s_03
sub_03	male	91.47230487368044	s_28
sub_03	male	91.47230487368044	s_28
sub_03	male	95.74928228681274	s_13
sub_03	male	95.74928228681274	s_13
sub_03	male	99.68091369764242	s_27
sub_03	male	99.68091369764242	s_27
sub_03	male	103.0281134122677	s_10
sub_03	male	103.0281134122677	s_10
sub_03	male	106.66752897499518	s_23
sub_03	male	106.66752897499518	s_23
sub_03	male	110.10727614040827	s_15
sub_03	male	110.10727614040827	s_15
sub_03	male	113.74669137292082	s_12
sub_03	male	113.74669137292082	s_12
sub_03	male	117.89084302454094	s_17
sub_03	male	117.89084302454094	s_17
sub_03	male	124.3195910994901	s_18
sub_03	male	124.3195910994901	s_18
sub_03	male	128.3840475270406	s_19
sub_03	male	128.3840475270406	s_19
sub_03	male	132.03470483580818	s_02
sub_03	male	132.03470483580818	s_02
sub_03	male	135.46159908213636	s_01
sub_03	male	135.46159908213636	s_01
sub_03	male	139.10101390188024	s_04
sub_03	male	139.10101390188024	s_04
sub_03	male	143.0326445100707	s_07
sub_03	male	143.0326445100707	s_07
sub_03	male	147.22992583503077	s_31
sub_03	male	147.22992583503077	s_31
sub_03	male	150.49742965129718	s_25
sub_03	male	150.49742965129718	s_25
sub_03	male	154.05714925601015	s_30
sub_03	male	154.05714925601015	s_30
sub_03	male	157.68204999975273	s_24
sub_03	male	157.68204999975273	s_24
sub_03	male	160.92298874434218	s_16
sub_03	male	160.92298874434218	s_16
sub_03	male	164.98744471091743	s_28
sub_03	male	164.98744471091743	s_28
sub_03	male	168.97220546246183	s_19
sub_03	male	168.97220546246183	s_19
sub_03	male	172.66475042555962	s_08
sub_03	male	172.66475042555962	s_08
sub_03	male	175.64003845337942	s_29
sub_03	male	175.64003845337942	s_29
sub_03	male	179.0669326997076	s_12
sub_03	male	179.0669326997076	s_12
sub_03	male	183.43523309298345	s_18
sub_03	male	183.43523309298345	s_18
sub_03	male	187.5258700376856	s_31
sub_03	male	187.5258700376856	s_31
sub_03	male	190.79337385395198	s_21
sub_03	male	190.79337385395198	s_21
sub_03	male	193.5295762366791	s_07
