word	f1	f2	f3
l_locker	501.0090441598438	1200.4209509600282	2798.160774690921
l_marfil	409.58907364352547	2071.2611644058834	2842.1986151483816
l_carril	325.4953098811968	1725.64691897232	3018.53527660038
l_ball	601.3130368718564	1090.3561960130953	3013.731539292019
l_libro	400.8068058908401	2747.028461999105	3011.243147693837
l_panal	412.9532344860754	1639.456100609419	2965.0044894335806
l_locket	441.767402128897	1438.4045819854473	2934.1242274114775
l_pangal	418.8500299866358	1536.0085137463784	3031.5074692908447
l_leases	344.5837822343807	1837.2754198459209	2863.104389771964
l_wheel	513.9224034220105	989.8428282128642	2811.9549611328
l_leeches	316.1571822027183	1929.4017764649916	2946.1110282496575
l_lima	452.5944669440349	2001.4064634480974	3244.640830185489
l_lapiz	422.97351428689467	1535.8793819422644	2983.1798130751185
l_latas	481.5473141598542	1300.7261301615658	2870.4160994104977
l_doll	456.3230067526233	1067.3296114333118	3091.18435050235
l_meal	544.2891982148531	1399.0151110288084	3034.510250735759
l_lima	420.85434600034176	1986.2459789021702	3106.224188653324
l_leeches	344.55015526517724	2508.0597941126493	3063.6092351682823
l_pangal	505.3444876675442	1497.965626970132	3238.96823084896
l_wheel	513.5535108688662	1090.8004998210677	2703.272201130138
l_leases	328.7074526479362	1996.7980417819165	2785.221114069094
l_meal	525.1010608475816	1421.8513913701445	3121.1819247257095
l_libro	369.06853314550375	2410.5136001187084	2962.1343457879248
l_locker	481.7059695539406	1200.6872662480005	2852.658862998128
l_latas	415.09400295734036	2001.3407342830335	2939.250739942267
l_locket	459.01470642236023	1357.2816567040113	2766.509383121687
l_panal	496.7942760591168	1467.3319473833196	3105.0464779696294
l_lapiz	413.06348946196255	1634.9295055689636	2896.7584693699255
l_doll	501.21751335691727	1120.6345399226452	2951.276334579668
l_carril	308.9375730988925	1753.556732942959	2985.0001862338922
l_marfil	401.29197788233455	2302.069032353739	2927.8570147263918
l_ball	701.7331420878365	1224.746412796584	2923.108854000257
l_leeches	330.9707212454167	1990.4804679720246	2913.8569719083252
l_locker	450.07286597891857	1543.1563545864424	2689.4363667699595
l_panal	405.64779829076923	1618.3129446067733	2380.3875823549142
l_doll_MISSING	695.6699222187505	1139.974220581963	2938.759480948955
l_ball	629.0688024920494	1394.1214804515325	2807.663224876144
l_libro	442.42802232094954	2858.987118524173	3285.5572390676593
l_latas	392.16624906571434	1489.209685324853	2880.368035480212
l_wheel	494.2576537975338	1402.265169533935	3011.177700894236
l_locket	425.16675835971046	1484.6853019204666	2793.2333538200146
l_pangal	396.1615523376951	1638.586519172793	3127.7762197706097
l_marfil	356.74795650711854	1900.2661785354055	2724.726715983806
l_lima	371.7666887372591	1997.5243078238682	2896.722441900276
l_lapiz	337.25928979036195	1713.3731062109148	2846.936511512719
l_leases	376.29799697396123	2239.0400961686123	3152.168404284382
l_meal	543.0269875711908	1528.8729746396286	3091.4554848785992
l_carril	365.6763171132711	1802.9902756330075	2830.393201833517
l_locket	398.09669143818513	1681.4444845441428	2750.3023068937305
l_pangal	348.31871066918	1333.322188178341	3067.3413236354336
l_ball	594.0387535150194	1554.7045797058972	2821.1310581219686
l_marfil	346.9660156950525	1790.0329002517853	2934.1654978856254
l_meal	523.6458179027827	1139.82995381369	3178.1862155644703
l_leases	343.0122579343968	2132.451598139301	2926.909869833032
l_lima	338.4531072239213	2103.9932565506006	3097.551802395317
l_lapiz	354.3464664457101	1655.9235318446802	2813.1339383777176
l_latas	404.7339579819444	1736.2105606280268	2956.1249225312918
l_wheel	509.9742275547463	1558.8678932701664	2832.214924527698
l_carril	359.90594589608827	2703.8293823654153	3175.5257193929633
l_libro	386.28488356307275	1943.5685606907632	2872.1672920783494
l_locker	435.92937502275237	1476.269354232365	2801.8667814337805
l_doll_MISSING	505.3411387013045	921.1640367815505	2967.9205268328637
l_leeches	350.5497021013429	1967.7427844427154	3003.843209088033
l_panal	403.7781242540301	1592.2955682386166	3155.1856632135286
l_locker	472.1497294732526	1302.981672521201	2875.5216675056763
l_leeches	346.1051920502012	1882.9632304087022	2924.9772530256423
l_ball_MISSING	679.7390225484514	1121.8241024066392	3008.854497583472
l_leeches	364.042208170417	1905.937526501571	2832.2772925035033
l_wheel	518.4779438327107	1610.9701513101056	2954.766817959207
l_locker	460.40448951736124	1916.1280500434773	2835.330363608278
l_doll	646.9478196153761	1191.5925849363257	2944.6601188491227
l_leases	346.3378141398487	2519.5279339955982	2984.36148719644
l_leases	373.47346386786876	2033.2619994663298	3010.5585403252376
l_locket	446.57172149038786	1197.8066459194092	2749.122016830759
l_locket	445.4978975044197	1486.161198126228	2782.4162961467377
l_meal	581.1046043044263	1245.4504740908037	3029.576600805933
l_meal	526.6190476585616	1372.4608855386798	2885.675933767245
l_ball	631.6352758360603	1022.7457490919035	2913.9233004934913
l_wheel	483.32385451908766	1234.2746696208283	2955.49037268966
l_doll	656.5907079142908	1196.7352140308863	3018.519298351322
l_locket	445.5528335378931	1479.616253019481	2751.101079491375
l_meal	528.8410319757879	1396.044072594491	2525.433573731954
l_locker	426.3534877358536	1493.7574816173292	2868.846836616731
l_meal	548.910191244185	1150.6434636737115	3098.263138578864
l_leases	338.21040013181204	2185.4340318349728	2999.8302645106755
l_wheel	515.4630636620834	1303.7008138001554	2987.8727260404844
l_leases	342.3236128467813	2009.6981981590866	2844.850869005582
l_leeches	342.2250624298672	1879.129741032595	2847.6000847958385
l_leeches	338.31463601577394	2059.9232748066165	2767.554449269707
l_locket	502.87484829000914	1085.3467874927592	2832.066263036134
l_doll	638.5434082559399	1107.7873215954905	2926.75535176259
l_ball_MISSING	666.5962335858243	1097.7843806356277	2963.557087458168
l_wheel	483.1602681544528	1237.1098357654769	2819.6429849224974
l_doll	680.7884901181186	1181.1251201727778	3016.0365777148745
l_ball	619.2899508140553	1010.0040796418423	2461.632117114804
l_locker	483.9586586962897	1278.2870104670862	2868.324292862006
l_latas	449.40685206294233	1519.3122928457808	3000.753571880165
