word	f1	f2	f3
l_pangal	479.01507648337605	1568.3499188158803	2540.4322151175984
l_carril	334.97368181290034	1941.9007331160399	2839.4247602771356
l_pangal	506.6873023975389	1629.7146187953037	2572.713603504168
l_lima	329.4009540358165	1771.4014369981367	2878.483009570258
l_libro	338.8012398986406	2225.1379468617292	2637.318278361705
l_latas	404.6326130389165	1376.4679935805805	2970.060150535253
l_panal	502.6519400968411	1432.3273618003484	2603.114146207145
l_lapiz	365.2066557663206	1659.0490460860951	2866.478138811017
l_carril	351.3866286639282	1976.9457881852197	2636.6702782691536
l_latas	395.7435913661816	1435.7632424808144	3223.1263023323213
l_lapiz	397.32698855656315	1529.254554369252	2928.907292046186
l_lima	300.55975329801595	1622.4154732260145	2659.570951874298
l_panal	428.38850470373336	1550.531320864833	2634.5817141758193
l_libro	359.33237075614574	1962.3607320034941	2890.418226757132
l_marfil	374.95570823610404	1761.8072946843574	2690.7255782330644
l_marfil	2078.333354695094	2716.4741865939013	3956.3158215347867
l_latas	441.7479443514506	1447.8277381789921	2772.5055373847044
l_carril	374.7810309402361	1814.480745465674	2543.184897539869
l_panal	484.1786326039394	1644.7433105560183	2821.7004898155706
l_marfil	339.1643342927608	2082.0685269248347	2828.253050979221
l_lima	393.7184659470969	1662.2583326063916	2734.566632916447
l_pangal	483.3650510795968	1584.476689027845	2618.0319914697748
l_pangal	490.2828703015495	1580.8075615877267	2617.605156476669
l_lima	392.076251068307	1722.8223804419576	2851.762330694405
l_libro	338.04188951848977	2244.5201353767666	2736.0759420363274
l_panal	622.0627121702886	1650.5820709612767	2466.8269676516084
l_lapiz	423.92296929084887	1495.9310141997007	2645.806932163854
l_latas	403.66102528176816	1424.0274293587372	3004.8680662100037
l_marfil	338.3104138806983	2242.185873903489	2746.718912757632
l_carril	356.99588679483855	1871.486026759335	2613.8353301140137
l_libro	340.47274464520774	1821.4626960059538	2749.557984561471
l_lapiz	378.25935213691037	1652.628071310451	2795.784900378371
l_wheel	393.0024506410501	1215.4785155905645	2947.1057376408166
l_ball	664.411422742852	945.5496265000353	2502.006816900946
l_wheel	461.56168862804253	1151.971139852541	2909.7125185284654
l_locket	551.0558177969045	1019.5889038456385	2589.261424598177
l_locker	404.44580348077875	878.5016833217217	3124.91795105018
l_locker	472.20824424435637	917.9946499872593	2764.5548662097485
l_ball	589.9293304864391	841.8284017310771	2560.1936803846547
l_doll	695.2334415382238	938.7187343154856	2601.0913068949176
l_meal	471.7964910226494	1020.9690067406136	3022.07494438987
l_locket	377.2715849736061	937.2717304471844	2691.7484817943487
l_leeches	591.3812481555217	1263.6034822124427	3180.2325867600657
l_leases	317.9736843774713	1053.6625171352619	2764.058904743039
l_meal	425.6863313053323	1209.8209112424245	2979.7591430410425
l_doll	661.4050750233374	949.4563232403234	2733.8319958517286
l_leeches	320.9852995657534	1057.2343923207577	2719.4424922637068
l_leases	333.1103212405016	1023.6062600917892	3073.439372538084
l_locket	369.1776471528144	991.6456179297983	2696.942747659958
l_locker	350.16313455016376	1004.5754786601788	3093.413842237558
l_doll	597.5615401762883	970.2679170201715	2715.394099485944
l_ball	614.1814105915568	901.8662153832594	2696.3054149016903
l_wheel	379.85437297858374	1023.186251517212	2885.9908865173475
l_meal	446.39930819773144	1018.4049986927612	3106.4031202687916
l_doll	675.7098363891761	994.6676858418281	2540.0635101868484
l_locket	453.81220656842345	990.3230200271828	2587.6421434396507
l_leases	344.7813552428468	917.8608441187313	2888.5700625733093
l_ball	703.9383207678932	909.1118741566188	2659.4247288810657
l_leeches	437.977830697225	1022.3456300801297	2871.9479080264236
l_leeches	706.9034573771739	2039.9670427243843	3474.6612614195633
l_leases	295.28298441614106	1095.9902660575292	2785.1349291498796
l_wheel	444.3565424127618	1232.2779763836784	2990.26874942069
l_locker	477.748244620941	892.8351282603816	2766.821424952812
l_meal	454.9241560369947	1279.5589632584986	2970.559499372763
l_meal	544.8402553320769	1263.5398213855121	2475.0104473867527
l_latas	420.517872195226	1387.185171065677	2989.448268138094
l_lapiz	392.0977852685653	1603.6585182628082	2880.4705877392003
l_doll	657.610178828806	1030.1963822992857	2736.6755154727084
l_marfil	1295.1787008351027	2482.425978150437	3132.7122389830706
l_panal	473.93165963322286	1580.3602956540853	2673.804652944042
l_lima	327.1821140306588	2021.2444223306136	2878.912593942507
l_wheel	413.9736705982025	1191.9567988421745	2946.435112371668
l_leases	272.94190074154733	1343.6297390307868	2876.806083886079
l_ball	675.6419938754045	1086.460703774665	2648.30134793371
l_locker	441.0811495948679	1126.9297684811138	2634.2086313423
l_pangal	454.12271515241133	1347.526815793494	2707.7111127664693
l_carril	371.5933547981728	2051.7133192142746	2661.882356375312
l_locket	424.77435069520726	1048.6375052380552	3136.44353025853
l_libro	367.12633253381836	1974.0204479616664	2587.4401035477667
l_leeches	331.04273432690474	1340.6168748946716	2815.023412769395
l_ball	669.8727163118125	1144.6405674413475	2684.257513859093
l_leases	318.08619355263613	1564.425538720747	2734.020553467687
l_panal	495.8410553392628	1516.3360727303111	2577.8619176832203
l_leeches	290.7090611227941	1431.9180358341605	2833.1326304491117
l_locket	420.74640928044937	1004.1611255333012	2778.4014466071426
l_pangal	444.5900117528862	1612.5665815298823	2618.3073454425457
l_carril	349.4311015613232	2028.3895527261216	2722.9643746090846
l_meal	498.40793003547884	1155.4275321837538	2695.711519965882
l_locker	424.9330739774357	1075.1729522004664	2577.984284109118
l_doll	655.4499415491526	965.4039516151969	2715.7155671797527
l_wheel	414.0896975417576	1146.5372454859503	2808.7483572961287
l_marfil	460.4670162607764	1348.99592654692	2517.1284709981473
l_lima	358.0055844154995	1575.2324348860202	2792.922108645816
l_libro	310.8645316385064	1641.0427569603987	2540.36493215878
l_latas	425.145543278349	1334.4236880424157	3087.8148360765927
l_lapiz	416.25345559230817	1521.3805589295714	2920.011616490765
l_lapiz	444.46835969671844	1633.7688624787772	2806.6153912087457
l_latas	441.4470638332675	1472.331597197535	2581.076099886689
l_wheel	446.27977703905685	1065.9031575773279	2960.781561008295
l_marfil	309.80260353628825	2275.0557827647053	2711.8552375736936
l_lima	369.62389103721074	1746.0424072269627	2767.7185577546984
l_leases	307.23407740460885	1364.7925397771353	2882.193543983789
