speaker	gender	time_stamp	sentence
sub_07	female	25.653272915459603	csse_10
sub_07	female	25.653272915459603	csse_10
sub_07	female	31.789806848707983	csse_03
sub_07	female	31.789806848707983	csse_03
sub_07	female	37.20908356897928	csse_19
sub_07	female	37.20908356897928	csse_19
sub_07	female	43.052984532886605	csse_25
sub_07	female	43.052984532886605	csse_25
sub_07	female	47.847240422309035	csse_12
sub_07	female	47.847240422309035	csse_12
sub_07	female	52.693047450327406	csse_22
sub_07	female	52.693047450327406	csse_22
sub_07	female	57.8614208499724	csse_28
sub_07	female	57.8614208499724	csse_28
sub_07	female	63.11963683668815	csse_26
sub_07	female	63.11963683668815	csse_26
sub_07	female	69.61508011439585	csse_16
sub_07	female	69.61508011439585	csse_16
sub_07	female	75.23415406098425	csse_18
sub_07	female	75.23415406098425	csse_18
sub_07	female	80.13151208782736	csse_29
sub_07	female	80.13151208782736	csse_29
sub_07	female	85.95679058291442	csse_14
sub_07	female	85.95679058291442	csse_14
sub_07	female	91.00880202113152	csse_01
sub_07	female	91.00880202113152	csse_01
sub_07	female	96.83408051621858	csse_24
sub_07	female	96.83408051621858	csse_24
sub_07	female	101.62833626881235	csse_17
sub_07	female	101.62833626881235	csse_17
sub_07	female	106.79842303133024	csse_04
sub_07	female	106.79842303133024	csse_04
sub_07	female	113.24231487765812	csse_02
sub_07	female	113.24231487765812	csse_02
sub_07	female	117.83036587224355	csse_07
sub_07	female	117.83036587224355	csse_07
sub_07	female	123.29478615792958	csse_27
sub_07	female	123.29478615792958	csse_27
sub_07	female	128.55300190453312	csse_15
sub_07	female	128.55300190453312	csse_15
sub_07	female	133.81121765113664	csse_08
sub_07	female	133.81121765113664	csse_08
sub_07	female	139.48807330021924	csse_30
sub_07	female	139.48807330021924	csse_30
sub_07	female	144.63695595296747	csse_11
sub_07	female	144.63695595296747	csse_11
sub_07	female	149.68618827662772	csse_32
sub_07	female	149.68618827662772	csse_32
sub_07	female	154.48044375556418	csse_21
sub_07	female	154.48044375556418	csse_21
sub_07	female	160.3057219181429	csse_05
sub_07	female	160.3057219181429	csse_05
sub_07	female	165.09997739707936	csse_13
sub_07	female	165.09997739707936	csse_13
sub_07	female	169.99733514438006	csse_06
sub_07	female	169.99733514438006	csse_06
sub_07	female	175.25555083095554	csse_20_disf
sub_07	female	175.25555083095554	csse_20_disf
sub_07	female	180.7715221884416	csse_23
sub_07	female	180.7715221884416	csse_23
sub_07	female	185.46267539901382	csse_09
sub_07	female	185.46267539901382	csse_09
sub_07	female	190.87554448813566	csse_31
sub_07	female	190.87554448813566	csse_31
sub_07	female	195.84114046652513	csse_28
sub_07	female	195.84114046652513	csse_28
sub_07	female	200.68694707964372	csse_29
sub_07	female	200.68694707964372	csse_29
sub_07	female	205.9451627662192	csse_08
sub_07	female	205.9451627662192	csse_08
sub_07	female	209.91460009824186	csse_22
sub_07	female	209.91460009824186	csse_22
sub_07	female	214.24489536953934	csse_17_disf
sub_07	female	214.24489536953934	csse_17_disf
sub_07	female	219.55466219029694	csse_10
sub_07	female	219.55466219029694	csse_10
sub_07	female	223.88495746159438	csse_31
sub_07	female	223.88495746159438	csse_31
sub_07	female	228.78231520889508	csse_03
sub_07	female	228.78231520889508	csse_03
sub_07	female	233.3703661511031	csse_09
sub_07	female	233.3703661511031	csse_09
sub_07	female	238.0747841300966	csse_21
sub_07	female	238.0747841300966	csse_21
sub_07	female	243.1783460645506	csse_30
sub_07	female	243.1783460645506	csse_30
sub_07	female	247.71484556184305	csse_01
sub_07	female	247.71484556184305	csse_01
sub_07	female	252.6637541043439	csse_20
sub_07	female	252.6637541043439	csse_20
sub_07	female	258.02507169205313	csse_12
sub_07	female	258.02507169205313	csse_12
sub_07	female	262.09761101348613	csse_13
sub_07	female	262.09761101348613	csse_13
sub_07	female	266.47945711882545	csse_04
sub_07	female	266.47945711882545	csse_04
sub_07	female	270.29424078700316	csse_14
sub_07	female	270.29424078700316	csse_14
sub_07	female	274.5214335003893	csse_27
sub_07	female	274.5214335003893	csse_27
sub_07	female	279.10948412833284	csse_15
sub_07	female	279.10948412833284	csse_15
sub_07	female	283.5944324949742	csse_32
sub_07	female	283.5944324949742	csse_32
sub_07	female	287.7157480196636	csse_18
sub_07	female	287.7157480196636	csse_18
sub_07	female	291.7367360268303	csse_16
sub_07	female	291.7367360268303	csse_16
sub_07	female	296.2216841886701	csse_25
sub_07	female	296.2216841886701	csse_25
sub_07	female	300.50042783732187	csse_26
sub_07	female	300.50042783732187	csse_26
sub_07	female	305.55243841042875	csse_05
sub_07	female	305.55243841042875	csse_05
sub_07	female	309.9342843156745	csse_11
sub_07	female	309.9342843156745	csse_11
sub_07	female	314.47078360581133	csse_07
sub_07	female	314.47078360581133	csse_07
sub_07	female	319.16193628083914	csse_23
sub_07	female	319.16193628083914	csse_23
sub_07	female	323.69843557097596	csse_02
sub_07	female	323.69843557097596	csse_02
sub_07	female	327.46166793665765	csse_24
sub_07	female	327.46166793665765	csse_24
sub_07	female	331.7427706045286	csse_06
sub_07	female	331.7427706045286	csse_06
sub_07	female	336.58857666444743	csse_19
sub_07	female	336.58857666444743	csse_19
sub_07	female	405.5738356810782	cses_13
sub_07	female	405.5738356810782	cses_13
sub_07	female	409.5432725599479	cses_19
sub_07	female	409.5432725599479	cses_19
sub_07	female	414.0282207217877	cses_25
sub_07	female	414.0282207217877	cses_25
sub_07	female	418.2554132421424	cses_24
sub_07	female	418.2554132421424	cses_24
sub_07	female	421.60623658144806	cses_18
sub_07	female	421.60623658144806	cses_18
sub_07	female	426.2092683365142	cses_06_disf
sub_07	female	426.2092683365142	cses_06_disf
sub_07	female	432.3438526038583	cses_22
sub_07	female	432.3438526038583	cses_22
sub_07	female	436.72569850910406	cses_23
sub_07	female	436.72569850910406	cses_23
sub_07	female	441.2106466709439	cses_01
sub_07	female	441.2106466709439	cses_01
sub_07	female	445.7986970893777	cses_11
sub_07	female	445.7986970893777	cses_11
sub_07	female	450.18054299462347	cses_14
sub_07	female	450.18054299462347	cses_14
sub_07	female	454.8201445413543	cses_02
sub_07	female	454.8201445413543	cses_02
sub_07	female	459.9237062427582	cses_12
sub_07	female	459.9237062427582	cses_12
sub_07	female	464.305552148004	cses_28
sub_07	female	464.305552148004	cses_28
sub_07	female	468.9314688540721	cses_17
sub_07	female	468.9314688540721	cses_17
sub_07	female	473.51951927250593	cses_29
sub_07	female	473.51951927250593	cses_29
sub_07	female	480.3242682077111	cses_32
sub_07	female	480.3242682077111	cses_32
sub_07	female	484.91231862614495	cses_15
sub_07	female	484.91231862614495	cses_15
sub_07	female	489.7065735577668	cses_05
sub_07	female	489.7065735577668	cses_05
sub_07	female	494.03686833471556	cses_26
sub_07	female	494.03686833471556	cses_26
sub_07	female	499.29402226301613	cses_03
sub_07	female	499.29402226301613	cses_03
sub_07	female	504.4491345630578	cses_04
sub_07	female	504.4491345630578	cses_04
sub_07	female	509.2949401250969	cses_31
sub_07	female	509.2949401250969	cses_31
sub_07	female	514.398501302138	cses_09
sub_07	female	514.398501302138	cses_09
sub_07	female	518.8834490031743	cses_21
sub_07	female	518.8834490031743	cses_21
sub_07	female	523.2652944582096	cses_08
sub_07	female	523.2652944582096	cses_08
sub_07	female	528.5750601272525	cses_20
sub_07	female	528.5750601272525	cses_20
sub_07	female	533.6786213042936	cses_07
sub_07	female	533.6786213042936	cses_07
sub_07	female	537.8542622673274	cses_16
sub_07	female	537.8542622673274	cses_16
sub_07	female	542.217296973993	cses_10
sub_07	female	542.217296973993	cses_10
sub_07	female	546.289835551549	cses_30
sub_07	female	546.289835551549	cses_30
sub_07	female	551.1356409476282	cses_27
