word	duration_ms
l_pangal	92.55909797715844
b_bicho_stop	40.114337657115584
l_lima	129.06136657679212
p_pato	12.07113625540046
d_dedo_fric	75.9661526896025
k_cama	33.98508388553978
g_guiso_fric	35.99957774400764
t_taza	12.921845010168909
p_piso	12.27290443236484
l_latas	108.76151102908693
k_quicio	47.35845451889986
d_dados_fric	16.252466799727472
g_guita_fric	51.162490590286325
t_talla	21.018944995944366
p_pinzas	18.858211004641134
l_lapiz	150.86460563915693
g_gato_fric	46.279931100372096
t_tinta	27.516032807056945
l_lapiz	127.37621069902616
p_piso	17.85509600708224
l_panal	108.42940485187569
b_vino_fric	42.34593810397769
t_tina	18.088634345531318
g_gato_fric	41.83749854533403
b_vino_fric	87.67174375469722
l_pangal	210.37016799598973
p_pato	12.625156282865646
l_libro	134.97031268661885
l_latas	61.98294981592767
p_pinzas	11.424058386751312
k_caja	35.24299286058863
d_dedo_fric	53.665624490150776
p_pavo	14.896700096613813
l_lima	87.7452206652265
b_bicho_fric	39.5942860533296
l_panal	96.46878655584601
d_dados_stop	65.58764444304188
k_quiste	59.72229992545408
b_vaca_fric	76.30597121453775
l_carril	93.4885194914159
l_marfil	97.15718589052358
b_vaca_fric	52.67050294889941
d_deuda_stop	53.66789873318112
k_caja	45.0786737708313
k_copa	31.012591525438893
g_guita_stop	57.86945429667867
k_quiste	42.08699584773967
d_damas_fric	31.497944109446507
t_tinta	18.792111282323276
g_gafas_fric	22.72203160674735
b_vaso_fric	50.90632779143789
l_marfil	79.3311533736869
k_cama	40.40407656816569
d_deuda_fric	57.03346817904276
g_gafas_fric	54.978949177495906
t_tina	33.67028877903522
d_damas_fric	66.29236900016622
k_quicio	40.14392291543345
t_talla	13.461872519656026
g_guiso_fric	49.9613683083453
l_carril	99.24279576409845
b_vaso_fric	108.80067399955351
l_libro	108.55082512927083
p_pavo	19.197843391907554
k_copa	34.33763521024957
g_guita_fric	43.6564890830482
l_lima	94.26696919069855
p_pato	22.432957024534517
g_guiso_stop	44.86993297683739
t_taza	21.641765839206073
t_talla	18.415484216859568
g_guiso_fric	107.24360164300606
l_pangal	91.49174328479148
b_bicho_fric	60.210125744276866
g_gafas_fric	39.96175087621623
t_tina	31.49465026086773
d_dados_stop	14.116054296096081
k_quiste	57.5269976184245
b_vino_fric	40.7660145113482
l_pangal	75.43581218305917
k_quicio	36.971592146016974
d_dados_fric	18.89505392364299
k_quiste	42.45004332733515
d_damas_fric	36.16864217326565
l_carril	81.57705083459632
b_vaso_fric	39.12541435130379
g_guita_stop	45.176586543391295
t_talla	20.536186039578297
k_cama	31.793882642773497
d_deuda_fric	38.64167218426928
b_bicho_fric	88.36796555817727
l_panal	85.8785604156651
l_libro	97.35588825009245
p_pavo	17.88955589586294
l_panal	130.0298767193908
b_vino_fric	34.71000474297625
p_pinzas_MISSING	21.10170880911255
l_lapiz_MISSING	31.95401619666427
p_pavo	33.91241712569126
l_lima	112.30236786678915
g_gato_fric	29.33673420136529
t_tinta	30.354076293008347
b_vaso_fric	99.66735392021064
l_marfil	45.35373011890442
l_latas	21.737342260905734
p_pinzas	15.015354572881279
b_vaca_fric	43.89714922717758
l_carril	90.95545065622446
p_pato	26.98842274838853
l_libro	116.27944003066659
d_damas_fric	51.94782373024509
k_quicio	31.42760761960517
t_tina	25.797226834811227
g_gato_fric	35.18778893067065
p_piso	18.198084304970052
l_latas	99.51903822161512
l_lapiz	86.5428322120465
p_piso	47.296398581579524
k_caja	29.08789599280226
d_dedo_fric	33.02543595765428
d_deuda_fric	47.4099019270966
k_caja	33.62720513121076
d_dedo_fric	47.25959798133772
k_cama	34.97425212401595
t_tinta	22.402117713170355
g_gafas_fric	37.40085669249993
l_marfil	79.97818392220779
b_vaca_fric	58.18514095841465
l_leeches	106.77128652662304
p_pocket	63.40899698045632
b_boxes_stop	36.56441494865703
l_wheel	83.14217732913676
t_toddler	47.97770277860991
g_godson_stop	79.52849510627402
p_pocket	37.59164249788682
l_leases	109.05719452637186
k_keyboard	81.70641019046343
d_dollhouse_stop	73.1386913669212
l_locker	97.20292402118957
p_peacock	36.56898924441521
k_carpet	55.678839649658585
d_dealer_stop	36.79530632564365
b_bonnet_stop	65.7469293032591
l_meal	73.43523909935357
d_donkey_stop	69.55016206654818
k_keyboard	84.81140118931307
d_dealer_stop	56.41481270208715
k_cockroach	81.55634183344773
t_toffee	49.85559066346923
g_garment_stop	70.21760199290839
p_peaches	57.44371274874993
l_locker	89.81098021092748
d_decoy_stop	62.46879708260167
k_carpet	79.49728357175445
g_garment_stop	86.43433354779972
t_teapot	65.22785695256061
p_polish	34.567167329328186
l_leeches	95.37626932149124
g_garlic_stop	74.0986292676098
t_toffee	75.43227962185028
l_doll	82.47357863490379
b_beetle_stop	71.873568936212
g_godson_stop	61.35070269363041
t_teacher	68.83719081679374
l_leases	85.05755191208664
p_polish	65.34671114491175
g_garbage_stop	88.56880184350757
t_toddler	64.60252521640086
l_meal	60.63204893894181
b_boxes_stop	67.42774024496612
l_wheel	61.69533905563185
b_bonnet_stop	53.25853604620079
k_keepsake	77.79355516447595
d_donkey_stop	32.891879216322195
l_ball	57.81748185268043
b_beaver_stop	96.43694102123845
p_peacock	38.44136050236102
l_locket	52.787566104711914
b_beetle_stop	24.56538248202378
