"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"
"1"	"sub_07"	"female"	25.6532729154596	NA	"csse_10"	"k"	"quiste"	NA	60.89979762924	"cs"	"one"	"spanish"	"VOT"	NA
"2"	"sub_07"	"female"	31.789806848708	NA	"csse_03"	"p"	"pato"	NA	10.9757885102439	"cs"	"one"	"spanish"	"VOT"	NA
"3"	"sub_07"	"female"	37.2090835689793	NA	"csse_19"	"k"	"keyboard"	NA	93.5927044065537	"cs"	"two"	"english"	"VOT"	NA
"4"	"sub_07"	"female"	43.0529845328866	NA	"csse_25"	"p"	"polish"	NA	75.3918185014797	"cs"	"two"	"english"	"VOT"	NA
"5"	"sub_07"	"female"	47.847240422309	NA	"csse_12"	"k"	"cama"	NA	23.6344830372843	"cs"	"one"	"spanish"	"VOT"	NA
"6"	"sub_07"	"female"	52.6930474503274	NA	"csse_22"	"t"	"toddler"	NA	71.056679766734	"cs"	"two"	"english"	"VOT"	NA
"7"	"sub_07"	"female"	57.8614208499724	NA	"csse_28"	"p"	"peaches"	NA	90.1030483157896	"cs"	"two"	"english"	"VOT"	NA
"8"	"sub_07"	"female"	63.1196368366882	NA	"csse_26"	"p"	"pocket"	NA	58.4231703950024	"cs"	"two"	"english"	"VOT"	NA
"9"	"sub_07"	"female"	75.2341540609843	NA	"csse_18"	"k"	"carpet"	NA	74.2902258354832	"cs"	"two"	"english"	"VOT"	NA
"10"	"sub_07"	"female"	91.0088020211315	NA	"csse_01"	"p"	"pinzas"	NA	21.4779865255252	"cs"	"one"	"spanish"	"VOT"	NA
"11"	"sub_07"	"female"	96.8340805162186	NA	"csse_24"	"t"	"teacher"	NA	99.5015238522541	"cs"	"two"	"english"	"VOT"	NA
"12"	"sub_07"	"female"	101.628336268812	NA	"csse_17"	"k"	"cockroach"	NA	75.6872949519476	"cs"	"two"	"english"	"VOT"	NA
"13"	"sub_07"	"female"	106.79842303133	NA	"csse_04"	"p"	"pavo"	NA	16.184208962386	"cs"	"one"	"spanish"	"VOT"	NA
"14"	"sub_07"	"female"	113.242314877658	NA	"csse_02"	"p"	"piso"	NA	16.7975132125662	"cs"	"one"	"spanish"	"VOT"	NA
"15"	"sub_07"	"female"	117.830365872244	NA	"csse_07"	"t"	"talla"	NA	11.1490402642858	"cs"	"one"	"spanish"	"VOT"	NA
"16"	"sub_07"	"female"	123.29478615793	NA	"csse_27"	"p"	"peacock"	NA	66.1276399421098	"cs"	"two"	"english"	"VOT"	NA
"17"	"sub_07"	"female"	133.811217651137	NA	"csse_08"	"t"	"taza"	NA	10.9111725813875	"cs"	"one"	"spanish"	"VOT"	NA
"18"	"sub_07"	"female"	144.636955952967	NA	"csse_11"	"k"	"caja"	NA	14.0869266843708	"cs"	"one"	"spanish"	"VOT"	NA
"19"	"sub_07"	"female"	154.480443755564	NA	"csse_21"	"t"	"toffee"	NA	82.7543838729525	"cs"	"two"	"english"	"VOT"	NA
"20"	"sub_07"	"female"	160.305721918143	NA	"csse_05"	"t"	"tinta"	NA	12.3885176902547	"cs"	"one"	"spanish"	"VOT"	NA
"21"	"sub_07"	"female"	169.99733514438	NA	"csse_06"	"t"	"tina"	NA	11.8344880689563	"cs"	"one"	"spanish"	"VOT"	NA
"22"	"sub_07"	"female"	175.255550830956	"disf"	"csse_20"	"k"	"keepsake"	NA	103.177473296995	"cs"	"two"	"english"	"VOT"	NA
"23"	"sub_07"	"female"	180.771522188442	NA	"csse_23"	"t"	"teapot"	NA	71.802606609225	"cs"	"two"	"english"	"VOT"	NA
"24"	"sub_07"	"female"	185.462675399014	NA	"csse_09"	"k"	"quicio"	NA	49.3686035953544	"cs"	"one"	"spanish"	"VOT"	NA
"25"	"sub_07"	"female"	195.841140466525	NA	"csse_28"	"p"	"peaches"	NA	74.5768350973037	"cs"	"two"	"english"	"VOT"	NA
"26"	"sub_07"	"female"	205.945162766219	NA	"csse_08"	"t"	"taza"	NA	11.1304258507232	"cs"	"one"	"spanish"	"VOT"	NA
"27"	"sub_07"	"female"	209.914600098242	NA	"csse_22"	"t"	"toddler"	NA	78.8522647844445	"cs"	"two"	"english"	"VOT"	NA
"28"	"sub_07"	"female"	214.244895369539	"disf"	"csse_17"	"k"	"cockroach"	NA	87.2636545406635	"cs"	"two"	"english"	"VOT"	NA
"29"	"sub_07"	"female"	219.554662190297	NA	"csse_10"	"k"	"quiste"	NA	47.5807320076456	"cs"	"one"	"spanish"	"VOT"	NA
"30"	"sub_07"	"female"	228.782315208895	NA	"csse_03"	"p"	"pato"	NA	7.5366780628201	"cs"	"one"	"spanish"	"VOT"	NA
