"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"
"1"	"sub_06"	"female"	40.8244735435177	"disf"	"cses_26"	"p"	"pavo"	NA	24.6356102319538	"cs"	"two"	"spanish"	"VOT"	NA
"2"	"sub_06"	"female"	46.5957503975879	"MISSING"	"cses_18"	"k"	"cama"	"MISSING"	65.0068218957216	"cs"	"two"	"spanish"	"VOT"	NA
"3"	"sub_06"	"female"	54.9836621538535	NA	"cses_01"	"p"	"peaches"	NA	22.8266023697969	"cs"	"one"	"english"	"VOT"	NA
"4"	"sub_06"	"female"	67.1998293996371	NA	"cses_19"	"k"	"quicio"	NA	37.0278076218113	"cs"	"two"	"spanish"	"VOT"	NA
"5"	"sub_06"	"female"	77.7727311750205	NA	"cses_10"	"k"	"keyboard"	NA	90.7130526419451	"cs"	"one"	"english"	"VOT"	NA
"6"	"sub_06"	"female"	81.9554089874282	NA	"cses_24"	"t"	"tina"	NA	18.1598295960725	"cs"	"two"	"spanish"	"VOT"	NA
"7"	"sub_06"	"female"	91.7061155498661	NA	"cses_03"	"p"	"pocket"	NA	21.7726296489644	"cs"	"one"	"english"	"VOT"	NA
"8"	"sub_06"	"female"	96.1543160848115	NA	"cses_06"	"t"	"teapot"	NA	89.7568429858637	"cs"	"one"	"english"	"VOT"	NA
"9"	"sub_06"	"female"	101.307941252751	"disf"	"cses_22"	"t"	"taza"	NA	8.55483768447129	"cs"	"two"	"spanish"	"VOT"	NA
"10"	"sub_06"	"female"	106.939737828025	"disf"	"cses_25"	"p"	"pato"	NA	12.5893978908778	"cs"	"two"	"spanish"	"VOT"	NA
"11"	"sub_06"	"female"	111.880842370482	NA	"cses_11"	"k"	"carpet"	NA	50.6289710202168	"cs"	"one"	"english"	"VOT"	NA
"12"	"sub_06"	"female"	116.92820722568	"disf"	"cses_05"	"t"	"teacher"	NA	58.7544634426251	"cs"	"one"	"english"	"VOT"	NA
"13"	"sub_06"	"female"	122.08183239362	NA	"cses_09"	"k"	"keepsake"	NA	81.117637976746	"cs"	"one"	"english"	"VOT"	NA
"14"	"sub_06"	"female"	127.926149594376	"disf"	"cses_02"	"p"	"peacock"	NA	46.17282179737	"cs"	"one"	"english"	"VOT"	NA
"15"	"sub_06"	"female"	133.132904918685	"disf"	"cses_21"	"t"	"talla"	NA	14.6298909579343	"cs"	"two"	"spanish"	"VOT"	NA
"16"	"sub_06"	"female"	137.223926959215	"disf"	"cses_07"	"t"	"toddler"	NA	109.344331130671	"cs"	"one"	"english"	"VOT"	NA
"17"	"sub_06"	"female"	143.121374316341	"disf"	"cses_28"	"p"	"piso"	NA	18.1501681683471	"cs"	"two"	"spanish"	"VOT"	NA
"18"	"sub_06"	"female"	147.690567764205	"disf"	"cses_08"	"t"	"toffee"	NA	93.4139905820359	"cs"	"one"	"english"	"VOT"	NA
"19"	"sub_06"	"female"	161.047412064008	"disf"	"cses_20"	"k"	"quiste"	NA	82.3667570875557	"cs"	"two"	"spanish"	"VOT"	NA
"20"	"sub_06"	"female"	166.572948120322	NA	"cses_17"	"k"	"caja"	NA	30.1779484132965	"cs"	"two"	"spanish"	"VOT"	NA
"21"	"sub_06"	"female"	170.45144939062	NA	"cses_23"	"t"	"tinta"	NA	13.7735725261336	"cs"	"two"	"spanish"	"VOT"	NA
"22"	"sub_06"	"female"	175.39255374867	"disf"	"cses_12"	"k"	"cockroach"	NA	88.8321475590601	"cs"	"one"	"english"	"VOT"	NA
"23"	"sub_06"	"female"	190.640908057922	NA	"cses_27"	"p"	"pinzas"	NA	16.669369532849	"cs"	"two"	"spanish"	"VOT"	NA
"24"	"sub_06"	"female"	195.267390719705	NA	"cses_04"	"p"	"polish"	NA	77.9974798462888	"cs"	"one"	"english"	"VOT"	NA
"25"	"sub_06"	"female"	204.990208972643	NA	"cses_23"	"t"	"tinta"	NA	53.7766483788005	"cs"	"two"	"spanish"	"VOT"	NA
"26"	"sub_06"	"female"	212.853471822013	NA	"cses_03"	"p"	"pocket"	NA	28.3820150709175	"cs"	"one"	"english"	"VOT"	NA
"27"	"sub_06"	"female"	217.210144481799	NA	"cses_05"	"t"	"teacher"	NA	34.9716040071542	"cs"	"one"	"english"	"VOT"	NA
"28"	"sub_06"	"female"	221.035515597709	NA	"cses_02"	"p"	"peacock"	NA	16.2189984639838	"cs"	"one"	"english"	"VOT"	NA
"29"	"sub_06"	"female"	225.97661995576	NA	"cses_26"	"p"	"pavo"	NA	10.7072296970898	"cs"	"two"	"spanish"	"VOT"	NA
