"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"
"1"	"sub_37"	"female"	42.3877484434469	NA	"cses_07"	"t"	"toddler"	NA	74.6632784467423	"cs"	"one"	"english"	"VOT"	NA
"2"	"sub_37"	"female"	47.692	"disf"	"cses_26"	"p"	"pavo"	NA	7.401905611232	"cs"	"two"	"spanish"	"VOT"	NA
"3"	"sub_37"	"female"	52.46	NA	"cses_02"	"p"	"peacock"	NA	20.0705021195233	"cs"	"one"	"english"	"VOT"	NA
"4"	"sub_37"	"female"	56.972	NA	"cses_27"	"p"	"pinzas"	NA	10.8885511210914	"cs"	"two"	"spanish"	"VOT"	NA
"5"	"sub_37"	"female"	62.476	"disf"	"cses_25"	"p"	"pato"	NA	7.59454108883517	"cs"	"two"	"spanish"	"VOT"	NA
"6"	"sub_37"	"female"	67.676	NA	"cses_17"	"k"	"caja"	NA	30.2244682587656	"cs"	"two"	"spanish"	"VOT"	NA
"7"	"sub_37"	"female"	83.7	NA	"cses_11"	"k"	"carpet"	NA	55.2496922884558	"cs"	"one"	"english"	"VOT"	NA
"8"	"sub_37"	"female"	89.044	"disf"	"cses_10"	"k"	"keyboard"	NA	83.6206088406328	"cs"	"one"	"english"	"VOT"	NA
"9"	"sub_37"	"female"	94.22	NA	"cses_05"	"t"	"teacher"	NA	54.0312173775845	"cs"	"one"	"english"	"VOT"	NA
"10"	"sub_37"	"female"	99.684	NA	"cses_06"	"t"	"teapot"	NA	67.8092697802981	"cs"	"one"	"english"	"VOT"	NA
"11"	"sub_37"	"female"	104.772	NA	"cses_20"	"k"	"quiste"	NA	57.0990837004075	"cs"	"two"	"spanish"	"VOT"	NA
"12"	"sub_37"	"female"	110.868	NA	"cses_03"	"p"	"pocket"	NA	40.0121331524019	"cs"	"one"	"english"	"VOT"	NA
"13"	"sub_37"	"female"	115.532	"disf"	"cses_09"	"k"	"keepsake"	NA	76.8964302259576	"cs"	"one"	"english"	"VOT"	NA
"14"	"sub_37"	"female"	120.844	NA	"cses_23"	"t"	"tinta"	NA	10.2883726250127	"cs"	"two"	"spanish"	"VOT"	NA
"15"	"sub_37"	"female"	133.716	"disf"	"cses_19"	"k"	"quicio"	NA	82.7600106981947	"cs"	"two"	"spanish"	"VOT"	NA
"16"	"sub_37"	"female"	149.236	NA	"cses_28"	"p"	"piso"	NA	10.8195449503228	"cs"	"two"	"spanish"	"VOT"	NA
"17"	"sub_37"	"female"	153.492	"disf"	"cses_21"	"t"	"talla"	NA	11.1101740601498	"cs"	"two"	"spanish"	"VOT"	NA
"18"	"sub_37"	"female"	159.02	NA	"cses_22"	"t"	"taza"	NA	5.76063011237693	"cs"	"two"	"spanish"	"VOT"	NA
"19"	"sub_37"	"female"	162.908	"disf"	"cses_08"	"t"	"toffee"	NA	56.6244045624273	"cs"	"one"	"english"	"VOT"	NA
"20"	"sub_37"	"female"	167.748	NA	"cses_01"	"p"	"peaches"	NA	69.9803602586542	"cs"	"one"	"english"	"VOT"	NA
"21"	"sub_37"	"female"	172.492	NA	"cses_18"	"k"	"cama"	NA	10.9686656161898	"cs"	"two"	"spanish"	"VOT"	NA
"22"	"sub_37"	"female"	181.484	NA	"cses_04"	"p"	"polish"	NA	76.7472839547167	"cs"	"one"	"english"	"VOT"	NA
"23"	"sub_37"	"female"	186.26	NA	"cses_12"	"k"	"cockroach"	NA	77.78131320066	"cs"	"one"	"english"	"VOT"	NA
"24"	"sub_37"	"female"	196.388	NA	"cses_24"	"t"	"tina"	NA	13.0792755889786	"cs"	"two"	"spanish"	"VOT"	NA
"25"	"sub_37"	"female"	200.772	NA	"cses_04"	"p"	"polish"	NA	77.5368025324212	"cs"	"one"	"english"	"VOT"	NA
"26"	"sub_37"	"female"	205.924	NA	"cses_21"	"t"	"talla"	NA	5.8494569820482	"cs"	"two"	"spanish"	"VOT"	NA
"27"	"sub_37"	"female"	209.764	NA	"cses_11"	"k"	"carpet"	NA	75.1173265456089	"cs"	"one"	"english"	"VOT"	NA
"28"	"sub_37"	"female"	218.788	NA	"cses_26"	"p"	"pavo"	NA	6.87998636740872	"cs"	"two"	"spanish"	"VOT"	NA
"29"	"sub_37"	"female"	223.468	NA	"cses_19"	"k"	"quicio"	NA	41.8617136562318	"cs"	"two"	"spanish"	"VOT"	NA
"30"	"sub_37"	"female"	232.916	NA	"cses_10"	"k"	"keyboard"	NA	82.0139947212226	"cs"	"one"	"english"	"VOT"	NA
"31"	"sub_37"	"female"	237.124	NA	"cses_20"	"k"	"quiste"	NA	49.5945043322195	"cs"	"two"	"spanish"	"VOT"	NA
"32"	"sub_37"	"female"	242.22	NA	"cses_07"	"t"	"toddler"	NA	81.5514782053981	"cs"	"one"	"english"	"VOT"	NA
"33"	"sub_37"	"female"	251.524	NA	"cses_01"	"p"	"peaches"	NA	61.3909535416042	"cs"	"one"	"english"	"VOT"	NA
"34"	"sub_37"	"female"	255.988	NA	"cses_27"	"p"	"pinzas"	NA	7.20807603983076	"cs"	"two"	"spanish"	"VOT"	NA
"35"	"sub_37"	"female"	260.212	NA	"cses_23"	"t"	"tinta"	NA	9.34781413536712	"cs"	"two"	"spanish"	"VOT"	NA
"36"	"sub_37"	"female"	268.532	NA	"cses_18"	"k"	"cama"	NA	17.0667574343497	"cs"	"two"	"spanish"	"VOT"	NA
"37"	"sub_37"	"female"	272.62	"disf"	"cses_12"	"k"	"cockroach"	NA	83.575697678782	"cs"	"one"	"english"	"VOT"	NA
"38"	"sub_37"	"female"	278.116	NA	"cses_05"	"t"	"teacher"	NA	43.2587270973954	"cs"	"one"	"english"	"VOT"	NA
"39"	"sub_37"	"female"	281.532	NA	"cses_17"	"k"	"caja"	NA	18.9279443457053	"cs"	"two"	"spanish"	"VOT"	NA
"40"	"sub_37"	"female"	285.212	NA	"cses_03"	"p"	"pocket"	NA	31.4795096506941	"cs"	"one"	"english"	"VOT"	NA
"41"	"sub_37"	"female"	289.74	NA	"cses_02"	"p"	"peacock"	NA	56.544808705155	"cs"	"one"	"english"	"VOT"	NA
"42"	"sub_37"	"female"	294.116	NA	"cses_25"	"p"	"pato"	NA	6.06769554457287	"cs"	"two"	"spanish"	"VOT"	NA
"43"	"sub_37"	"female"	298.044	NA	"cses_09"	"k"	"keepsake"	NA	68.7509669537576	"cs"	"one"	"english"	"VOT"	NA
"44"	"sub_37"	"female"	302.82	"disf"	"cses_08"	"t"	"toffee"	NA	73.6763316831457	"cs"	"one"	"english"	"VOT"	NA
"45"	"sub_37"	"female"	313.7	NA	"cses_24"	"t"	"tina"	NA	11.0772269824793	"cs"	"two"	"spanish"	"VOT"	NA
"46"	"sub_37"	"female"	321.876	NA	"cses_28"	"p"	"piso"	NA	7.43368623648166	"cs"	"two"	"spanish"	"VOT"	NA
"47"	"sub_37"	"female"	325.844	"disf"	"cses_22"	"t"	"taza"	NA	6.38177609960167	"cs"	"two"	"spanish"	"VOT"	NA
"48"	"sub_37"	"female"	329.924	NA	"cses_06"	"t"	"teapot"	NA	65.899603200819	"cs"	"one"	"english"	"VOT"	NA
"49"	"sub_37"	"female"	392.828	"disf"	"csse_06"	"t"	"tina"	NA	7.37792639341706	"cs"	"one"	"spanish"	"VOT"	NA
"50"	"sub_37"	"female"	397.516	"disf"	"csse_20"	"k"	"keepsake"	NA	101.353318986355	"cs"	"two"	"english"	"VOT"	NA
"51"	"sub_37"	"female"	408.004	NA	"csse_10"	"k"	"quiste"	NA	27.6464620005754	"cs"	"one"	"spanish"	"VOT"	NA
"52"	"sub_37"	"female"	410.971234259744	NA	"csse_11"	"k"	"caja"	NA	17.8965370956803	"cs"	"one"	"spanish"	"VOT"	NA
"53"	"sub_37"	"female"	414.676	NA	"csse_08"	"t"	"taza"	NA	6.38660507746636	"cs"	"one"	"spanish"	"VOT"	NA
"54"	"sub_37"	"female"	421.444	NA	"csse_22"	"t"	"toddler"	NA	76.2917942491868	"cs"	"two"	"english"	"VOT"	NA
"55"	"sub_37"	"female"	425.253921874813	NA	"csse_17"	"k"	"cockroach"	NA	58.7658936091202	"cs"	"two"	"english"	"VOT"	NA
"56"	"sub_37"	"female"	428.7	NA	"csse_19"	"k"	"keyboard"	NA	74.5483170348393	"cs"	"two"	"english"	"VOT"	NA
"57"	"sub_37"	"female"	432.74	NA	"csse_04"	"p"	"pavo"	NA	5.74872277343275	"cs"	"one"	"spanish"	"VOT"	NA
"58"	"sub_37"	"female"	435.788	NA	"csse_26"	"p"	"pocket"	NA	59.3394481660425	"cs"	"two"	"english"	"VOT"	NA
"59"	"sub_37"	"female"	441.150320975427	NA	"csse_09"	"k"	"quicio"	NA	35.8027408705084	"cs"	"one"	"spanish"	"VOT"	NA
"60"	"sub_37"	"female"	447.756	NA	"csse_24"	"t"	"teacher"	NA	57.696937002504	"cs"	"two"	"english"	"VOT"	NA
"61"	"sub_37"	"female"	462.54	NA	"csse_27"	"p"	"peacock"	NA	57.3598959549031	"cs"	"two"	"english"	"VOT"	NA
"62"	"sub_37"	"female"	471.012	"disf"	"csse_18"	"k"	"carpet"	NA	71.5784031106068	"cs"	"two"	"english"	"VOT"	NA
"63"	"sub_37"	"female"	480.42	NA	"csse_21"	"t"	"toffee"	NA	52.5051786511881	"cs"	"two"	"english"	"VOT"	NA
"64"	"sub_37"	"female"	489.644	NA	"csse_05"	"t"	"tinta"	NA	10.0781780377019	"cs"	"one"	"spanish"	"VOT"	NA
"65"	"sub_37"	"female"	493.244	NA	"csse_03"	"p"	"pato"	NA	5.94357426336956	"cs"	"one"	"spanish"	"VOT"	NA
"66"	"sub_37"	"female"	496.972	NA	"csse_25"	"p"	"polish"	NA	49.2832864074444	"cs"	"two"	"english"	"VOT"	NA
"67"	"sub_37"	"female"	501.556	NA	"csse_07"	"t"	"talla"	NA	13.3985456437244	"cs"	"one"	"spanish"	"VOT"	NA
"68"	"sub_37"	"female"	506.132	NA	"csse_12"	"k"	"cama"	NA	9.6469288746448	"cs"	"one"	"spanish"	"VOT"	NA
"69"	"sub_37"	"female"	509.34	NA	"csse_23"	"t"	"teapot"	NA	71.4908884675083	"cs"	"two"	"english"	"VOT"	NA
"70"	"sub_37"	"female"	512.7	NA	"csse_01"	"p"	"pinzas"	NA	9.41490250875177	"cs"	"one"	"spanish"	"VOT"	NA
"71"	"sub_37"	"female"	516.292	NA	"csse_02"	"p"	"piso"	NA	13.0834457253286	"cs"	"one"	"spanish"	"VOT"	NA
"72"	"sub_37"	"female"	519.548	"disf"	"csse_28"	"p"	"peaches"	NA	72.2519963826471	"cs"	"two"	"english"	"VOT"	NA
"73"	"sub_37"	"female"	530.444	NA	"csse_09"	"k"	"quicio"	NA	34.7330373007253	"cs"	"one"	"spanish"	"VOT"	NA
"74"	"sub_37"	"female"	534.516	NA	"csse_03"	"p"	"pato"	NA	10.5531539838921	"cs"	"one"	"spanish"	"VOT"	NA
"75"	"sub_37"	"female"	537.404	NA	"csse_26"	"p"	"pocket"	NA	34.2185959081007	"cs"	"two"	"english"	"VOT"	NA
"76"	"sub_37"	"female"	542.588	NA	"csse_10"	"k"	"quiste"	NA	44.0062671801797	"cs"	"one"	"spanish"	"VOT"	NA
"77"	"sub_37"	"female"	546.516	"disf"	"csse_17"	"k"	"cockroach"	NA	49.0590667485549	"cs"	"two"	"english"	"VOT"	NA
"78"	"sub_37"	"female"	551.532	"disf"	"csse_20"	"k"	"keepsake"	NA	76.9708239523652	"cs"	"two"	"english"	"VOT"	NA
"79"	"sub_37"	"female"	556.124	NA	"csse_24"	"t"	"teacher"	NA	62.3801584254124	"cs"	"two"	"english"	"VOT"	NA
"80"	"sub_37"	"female"	564.236	NA	"csse_02"	"p"	"piso"	NA	13.931627030729	"cs"	"one"	"spanish"	"VOT"	NA
"81"	"sub_37"	"female"	568.628	"disf"	"csse_28"	"p"	"peaches"	NA	64.2390909055166	"cs"	"two"	"english"	"VOT"	NA
"82"	"sub_37"	"female"	573.716	NA	"csse_04"	"p"	"pavo"	NA	10.1227056993594	"cs"	"one"	"spanish"	"VOT"	NA
"83"	"sub_37"	"female"	577.02	NA	"csse_19"	"k"	"keyboard"	NA	80.0436387916079	"cs"	"two"	"english"	"VOT"	NA
"84"	"sub_37"	"female"	581.332	NA	"csse_08"	"t"	"taza"	NA	9.25294175669933	"cs"	"one"	"spanish"	"VOT"	NA
"85"	"sub_37"	"female"	585.012	NA	"csse_27"	"p"	"peacock"	NA	66.9078572988155	"cs"	"two"	"english"	"VOT"	NA
"86"	"sub_37"	"female"	589.564	"disf"	"csse_21"	"t"	"toffee"	NA	89.3029684448265	"cs"	"two"	"english"	"VOT"	NA
"87"	"sub_37"	"female"	595.356	NA	"csse_07"	"t"	"talla"	NA	10.0060750664852	"cs"	"one"	"spanish"	"VOT"	NA
"88"	"sub_37"	"female"	600.012	NA	"csse_22"	"t"	"toddler"	NA	54.1933604878295	"cs"	"two"	"english"	"VOT"	NA
"89"	"sub_37"	"female"	605.116	NA	"csse_05"	"t"	"tinta"	NA	10.4391891941304	"cs"	"one"	"spanish"	"VOT"	NA
"90"	"sub_37"	"female"	614.172	NA	"csse_06"	"t"	"tina"	NA	9.92458755763437	"cs"	"one"	"spanish"	"VOT"	NA
"91"	"sub_37"	"female"	624.108	NA	"csse_25"	"p"	"polish"	NA	44.295204379182	"cs"	"two"	"english"	"VOT"	NA
"92"	"sub_37"	"female"	633.236	NA	"csse_11"	"k"	"caja"	NA	11.3911673064422	"cs"	"one"	"spanish"	"VOT"	NA
"93"	"sub_37"	"female"	642.436	NA	"csse_01"	"p"	"pinzas"	NA	10.5707714704977	"cs"	"one"	"spanish"	"VOT"	NA
"94"	"sub_37"	"female"	647.644	NA	"csse_12"	"k"	"cama"	NA	19.1078003140319	"cs"	"one"	"spanish"	"VOT"	NA
