"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"
"1"	"sub_48"	"female"	808.508	NA	"csse_27"	"p"	"peacock"	NA	30.4857777761072	"cs"	"two"	"english"	"VOT"	NA
"2"	"sub_48"	"female"	813.9	NA	"csse_19"	"k"	"keyboard"	NA	82.6562172405829	"cs"	"two"	"english"	"VOT"	NA
"3"	"sub_48"	"female"	818.092	NA	"csse_26"	"p"	"pocket"	NA	55.6752769305149	"cs"	"two"	"english"	"VOT"	NA
"4"	"sub_48"	"female"	826.636	NA	"csse_01"	"p"	"pinzas"	NA	8.71762721396863	"cs"	"one"	"spanish"	"VOT"	NA
"5"	"sub_48"	"female"	831.348	NA	"csse_11"	"k"	"caja"	NA	18.513637065098	"cs"	"one"	"spanish"	"VOT"	NA
"6"	"sub_48"	"female"	835.508	NA	"csse_10"	"k"	"quiste"	NA	28.9147894430926	"cs"	"one"	"spanish"	"VOT"	NA
"7"	"sub_48"	"female"	843.284	NA	"csse_28"	"p"	"peaches"	NA	52.9599147034787	"cs"	"two"	"english"	"VOT"	NA
"8"	"sub_48"	"female"	847.372	NA	"csse_03"	"p"	"pato"	NA	7.66096695383567	"cs"	"one"	"spanish"	"VOT"	NA
"9"	"sub_48"	"female"	851.444	"disf"	"csse_06"	"t"	"tina"	NA	11.1738095192777	"cs"	"one"	"spanish"	"VOT"	NA
"10"	"sub_48"	"female"	857.644	NA	"csse_07"	"t"	"talla"	NA	10.7060588036347	"cs"	"one"	"spanish"	"VOT"	NA
"11"	"sub_48"	"female"	862.5	"disf"	"csse_09"	"k"	"quicio"	NA	56.6973434044939	"cs"	"one"	"spanish"	"VOT"	NA
"12"	"sub_48"	"female"	868.036	NA	"csse_25"	"p"	"polish"	NA	68.7419652801964	"cs"	"two"	"english"	"VOT"	NA
"13"	"sub_48"	"female"	884.868	NA	"csse_04"	"p"	"pavo"	NA	9.82275943931654	"cs"	"one"	"spanish"	"VOT"	NA
"14"	"sub_48"	"female"	889.1	"disf"	"csse_22"	"t"	"toddler"	NA	91.1611490799942	"cs"	"two"	"english"	"VOT"	NA
"15"	"sub_48"	"female"	895.46	NA	"csse_20"	"k"	"keepsake"	NA	81.8451758277661	"cs"	"two"	"english"	"VOT"	NA
"16"	"sub_48"	"female"	903.54	NA	"csse_23"	"t"	"teapot"	NA	83.0325148514248	"cs"	"two"	"english"	"VOT"	NA
"17"	"sub_48"	"female"	907.284	"disf"	"csse_21"	"t"	"toffee"	NA	49.5614406310096	"cs"	"two"	"english"	"VOT"	NA
"18"	"sub_48"	"female"	915.58	NA	"csse_05"	"t"	"tinta"	NA	12.9871226190517	"cs"	"one"	"spanish"	"VOT"	NA
"19"	"sub_48"	"female"	919.172	NA	"csse_08"	"t"	"taza"	NA	8.78153895507694	"cs"	"one"	"spanish"	"VOT"	NA
"20"	"sub_48"	"female"	922.212	NA	"csse_02"	"p"	"piso"	NA	14.7535218858366	"cs"	"one"	"spanish"	"VOT"	NA
"21"	"sub_48"	"female"	925.948	NA	"csse_17"	"k"	"cockroach"	NA	51.00355054185	"cs"	"two"	"english"	"VOT"	NA
"22"	"sub_48"	"female"	935.052	NA	"csse_12"	"k"	"cama"	NA	25.3324910294168	"cs"	"one"	"spanish"	"VOT"	NA
"23"	"sub_48"	"female"	938.468	NA	"csse_24"	"t"	"teacher"	NA	74.1904332692229	"cs"	"two"	"english"	"VOT"	NA
"24"	"sub_48"	"female"	942.148	NA	"csse_18"	"k"	"carpet"	NA	55.7465317036758	"cs"	"two"	"english"	"VOT"	NA
"25"	"sub_48"	"female"	945.94	NA	"csse_22"	"t"	"toddler"	NA	53.6819210884687	"cs"	"two"	"english"	"VOT"	NA
"26"	"sub_48"	"female"	956.668	NA	"csse_03"	"p"	"pato"	NA	9.77917375325887	"cs"	"one"	"spanish"	"VOT"	NA
"27"	"sub_48"	"female"	960.692	NA	"csse_11"	"k"	"caja"	NA	25.9207131947505	"cs"	"one"	"spanish"	"VOT"	NA
"28"	"sub_48"	"female"	968.484	NA	"csse_06"	"t"	"tina"	NA	10.3797578890408	"cs"	"one"	"spanish"	"VOT"	NA
"29"	"sub_48"	"female"	973.228	NA	"csse_28"	"p"	"peaches"	NA	49.5399636490674	"cs"	"two"	"english"	"VOT"	NA
"30"	"sub_48"	"female"	977.02	NA	"csse_18"	"k"	"carpet"	NA	58.967896025365	"cs"	"two"	"english"	"VOT"	NA
"31"	"sub_48"	"female"	980.652	NA	"csse_08"	"t"	"taza"	NA	20.592947201294	"cs"	"one"	"spanish"	"VOT"	NA
"32"	"sub_48"	"female"	983.692	NA	"csse_27"	"p"	"peacock"	NA	35.9032684306158	"cs"	"two"	"english"	"VOT"	NA
"33"	"sub_48"	"female"	987.804	NA	"csse_09"	"k"	"quicio"	NA	58.954564799933	"cs"	"one"	"spanish"	"VOT"	NA
"34"	"sub_48"	"female"	991.668	NA	"csse_25"	"p"	"polish"	NA	67.9358743717557	"cs"	"two"	"english"	"VOT"	NA
"35"	"sub_48"	"female"	998.308	NA	"csse_26"	"p"	"pocket"	NA	42.7379143245616	"cs"	"two"	"english"	"VOT"	NA
"36"	"sub_48"	"female"	1002.228	NA	"csse_02"	"p"	"piso"	NA	12.5218701373342	"cs"	"one"	"spanish"	"VOT"	NA
"37"	"sub_48"	"female"	1005.268	NA	"csse_24"	"t"	"teacher"	NA	68.6874124739916	"cs"	"two"	"english"	"VOT"	NA
"38"	"sub_48"	"female"	1008.548	NA	"csse_10"	"k"	"quiste"	NA	50.5764526172925	"cs"	"one"	"spanish"	"VOT"	NA
"39"	"sub_48"	"female"	1019.532	NA	"csse_23"	"t"	"teapot"	NA	72.1247871255173	"cs"	"two"	"english"	"VOT"	NA
"40"	"sub_48"	"female"	1023.052	NA	"csse_20"	"k"	"keepsake"	NA	92.8866972619744	"cs"	"two"	"english"	"VOT"	NA
"41"	"sub_48"	"female"	1027.036	NA	"csse_05"	"t"	"tinta"	NA	19.8138053674484	"cs"	"one"	"spanish"	"VOT"	NA
"42"	"sub_48"	"female"	1030.652	NA	"csse_21"	"t"	"toffee"	NA	53.5099755982174	"cs"	"two"	"english"	"VOT"	NA
"43"	"sub_48"	"female"	1034.284	NA	"csse_01"	"p"	"pinzas"	NA	13.4557766989474	"cs"	"one"	"spanish"	"VOT"	NA
"44"	"sub_48"	"female"	1038.164	NA	"csse_17"	"k"	"cockroach"	NA	46.8757080948308	"cs"	"two"	"english"	"VOT"	NA
"45"	"sub_48"	"female"	1041.236	NA	"csse_12"	"k"	"cama"	NA	15.1915967405785	"cs"	"one"	"spanish"	"VOT"	NA
"46"	"sub_48"	"female"	1047.932	NA	"csse_04"	"p"	"pavo"	NA	8.84417082647815	"cs"	"one"	"spanish"	"VOT"	NA
"47"	"sub_48"	"female"	1051.57272180746	NA	"csse_07"	"t"	"talla"	NA	13.1326640198495	"cs"	"one"	"spanish"	"VOT"	NA
"48"	"sub_48"	"female"	1060.708	NA	"csse_19"	"k"	"keyboard"	NA	86.9338108921056	"cs"	"two"	"english"	"VOT"	NA
"49"	"sub_48"	"female"	1136.1	NA	"cses_28"	"p"	"piso"	NA	14.920156953167	"cs"	"two"	"spanish"	"VOT"	NA
"50"	"sub_48"	"female"	1139.452	NA	"cses_01"	"p"	"peaches"	NA	11.1569758482801	"cs"	"one"	"english"	"VOT"	NA
"51"	"sub_48"	"female"	1146.444	NA	"cses_07"	"t"	"toddler"	NA	38.3119036944208	"cs"	"one"	"english"	"VOT"	NA
"52"	"sub_48"	"female"	1149.788	NA	"cses_24"	"t"	"tina"	NA	32.1740949275409	"cs"	"two"	"spanish"	"VOT"	NA
"53"	"sub_48"	"female"	1152.62	NA	"cses_25"	"p"	"pato"	NA	7.5814209658347	"cs"	"two"	"spanish"	"VOT"	NA
"54"	"sub_48"	"female"	1156.004	NA	"cses_12"	"k"	"cockroach"	NA	31.654555960813	"cs"	"one"	"english"	"VOT"	NA
"55"	"sub_48"	"female"	1159.572	"disf"	"cses_20"	"k"	"quiste"	NA	43.78019633441	"cs"	"two"	"spanish"	"VOT"	NA
"56"	"sub_48"	"female"	1164.884	NA	"cses_17"	"k"	"caja"	NA	18.3040821748364	"cs"	"two"	"spanish"	"VOT"	NA
"57"	"sub_48"	"female"	1168.484	NA	"cses_02"	"p"	"peacock"	NA	37.5432800108229	"cs"	"one"	"english"	"VOT"	NA
"58"	"sub_48"	"female"	1172.26	NA	"cses_09"	"k"	"keepsake"	NA	58.8097654172088	"cs"	"one"	"english"	"VOT"	NA
"59"	"sub_48"	"female"	1176.1	NA	"cses_10"	"k"	"keyboard"	NA	84.3582339382465	"cs"	"one"	"english"	"VOT"	NA
"60"	"sub_48"	"female"	1179.356	"disf"	"cses_18"	"k"	"cama"	NA	28.8188502158846	"cs"	"two"	"spanish"	"VOT"	NA
"61"	"sub_48"	"female"	1183.492	NA	"cses_21"	"t"	"talla"	NA	13.9416927208913	"cs"	"two"	"spanish"	"VOT"	NA
"62"	"sub_48"	"female"	1186.324	NA	"cses_19"	"k"	"quicio"	NA	51.6257841302377	"cs"	"two"	"spanish"	"VOT"	NA
"63"	"sub_48"	"female"	1190.836	NA	"cses_23"	"t"	"tinta"	NA	16.243980368472	"cs"	"two"	"spanish"	"VOT"	NA
"64"	"sub_48"	"female"	1199.764	NA	"cses_05"	"t"	"teacher"	NA	64.5576961576353	"cs"	"one"	"english"	"VOT"	NA
"65"	"sub_48"	"female"	1206.924	NA	"cses_27"	"p"	"pinzas"	NA	17.8543838765108	"cs"	"two"	"spanish"	"VOT"	NA
"66"	"sub_48"	"female"	1210.62	NA	"cses_04"	"p"	"polish"	NA	66.0496684838563	"cs"	"one"	"english"	"VOT"	NA
"67"	"sub_48"	"female"	1214.572	NA	"cses_08"	"t"	"toffee"	NA	44.5709531256853	"cs"	"one"	"english"	"VOT"	NA
"68"	"sub_48"	"female"	1217.796	"disf"	"cses_03"	"p"	"pocket"	NA	27.687831763842	"cs"	"one"	"english"	"VOT"	NA
"69"	"sub_48"	"female"	1226.724	"disf"	"cses_22"	"t"	"taza"	NA	15.7488947922957	"cs"	"two"	"spanish"	"VOT"	NA
"70"	"sub_48"	"female"	1234.46	NA	"cses_26"	"p"	"pavo"	NA	9.48898138631193	"cs"	"two"	"spanish"	"VOT"	NA
"71"	"sub_48"	"female"	1243.204	NA	"cses_06"	"t"	"teapot"	NA	57.1963101399433	"cs"	"one"	"english"	"VOT"	NA
"72"	"sub_48"	"female"	1246.892	NA	"cses_11"	"k"	"carpet"	NA	44.9264952428621	"cs"	"one"	"english"	"VOT"	NA
"73"	"sub_48"	"female"	1250.764	NA	"cses_17"	"k"	"caja"	NA	17.1801341282389	"cs"	"two"	"spanish"	"VOT"	NA
"74"	"sub_48"	"female"	1257.188	NA	"cses_24"	"t"	"tina"	NA	28.3724802413872	"cs"	"two"	"spanish"	"VOT"	NA
"75"	"sub_48"	"female"	1260.012	NA	"cses_06"	"t"	"teapot"	NA	64.2215447387571	"cs"	"one"	"english"	"VOT"	NA
"76"	"sub_48"	"female"	1264.22	NA	"cses_07"	"t"	"toddler"	NA	41.9548756358381	"cs"	"one"	"english"	"VOT"	NA
"77"	"sub_48"	"female"	1268.172	NA	"cses_05"	"t"	"teacher"	NA	46.9771708765165	"cs"	"one"	"english"	"VOT"	NA
"78"	"sub_48"	"female"	1278.644	NA	"cses_21"	"t"	"talla"	NA	18.4725006129156	"cs"	"two"	"spanish"	"VOT"	NA
"79"	"sub_48"	"female"	1281.428	NA	"cses_04"	"p"	"polish"	NA	68.4005240836996	"cs"	"one"	"english"	"VOT"	NA
"80"	"sub_48"	"female"	1288.54	NA	"cses_22"	"t"	"taza"	NA	20.7656179284186	"cs"	"two"	"spanish"	"VOT"	NA
"81"	"sub_48"	"female"	1291.98	"disf"	"cses_20"	"k"	"quiste"	NA	63.6449088847257	"cs"	"two"	"spanish"	"VOT"	NA
"82"	"sub_48"	"female"	1296.964	NA	"cses_19"	"k"	"quicio"	NA	45.0758274234886	"cs"	"two"	"spanish"	"VOT"	NA
"83"	"sub_48"	"female"	1300.86	NA	"cses_09"	"k"	"keepsake"	NA	43.5333533380344	"cs"	"one"	"english"	"VOT"	NA
"84"	"sub_48"	"female"	1304.268	NA	"cses_28"	"p"	"piso"	NA	12.7661169178737	"cs"	"two"	"spanish"	"VOT"	NA
"85"	"sub_48"	"female"	1307.652	NA	"cses_12"	"k"	"cockroach"	NA	33.861952133293	"cs"	"one"	"english"	"VOT"	NA
"86"	"sub_48"	"female"	1311.164	NA	"cses_11"	"k"	"carpet"	NA	37.8572364729735	"cs"	"one"	"english"	"VOT"	NA
"87"	"sub_48"	"female"	1315.228	NA	"cses_26"	"p"	"pavo"	NA	11.7255960687999	"cs"	"two"	"spanish"	"VOT"	NA
"88"	"sub_48"	"female"	1319.004	"disf"	"cses_23"	"t"	"tinta"	NA	20.5730195909837	"cs"	"two"	"spanish"	"VOT"	NA
"89"	"sub_48"	"female"	1330.82	NA	"cses_01"	"p"	"peaches"	NA	16.3037846482439	"cs"	"one"	"english"	"VOT"	NA
"90"	"sub_48"	"female"	1334.54	NA	"cses_03"	"p"	"pocket"	NA	46.0849732935458	"cs"	"one"	"english"	"VOT"	NA
"91"	"sub_48"	"female"	1342.668	NA	"cses_27"	"p"	"pinzas"	NA	19.5591362407868	"cs"	"two"	"spanish"	"VOT"	NA
"92"	"sub_48"	"female"	1350.092	NA	"cses_18"	"k"	"cama"	NA	25.6740098031969	"cs"	"two"	"spanish"	"VOT"	NA
"93"	"sub_48"	"female"	1353.58	NA	"cses_08"	"t"	"toffee"	NA	46.6487962835345	"cs"	"one"	"english"	"VOT"	NA
"94"	"sub_48"	"female"	1356.628	NA	"cses_02"	"p"	"peacock"	NA	31.2289812909512	"cs"	"one"	"english"	"VOT"	NA
"95"	"sub_48"	"female"	1360.644	NA	"cses_25"	"p"	"pato"	NA	10.4126777318925	"cs"	"two"	"spanish"	"VOT"	NA
"96"	"sub_48"	"female"	1364.516	NA	"cses_10"	"k"	"keyboard"	NA	86.9407938730546	"cs"	"one"	"english"	"VOT"	NA
"97"	"sub_48"	"female"	1405.364	NA	"s_01"	"p"	"pinzas"	NA	11.2990783309215	"ml"	"one"	"spanish"	"VOT"	NA
"98"	"sub_48"	"female"	1409.1	NA	"s_02"	"p"	"piso"	NA	9.38740739661625	"ml"	"one"	"spanish"	"VOT"	NA
"99"	"sub_48"	"female"	1412.068	NA	"s_22"	"t"	"talla"	NA	15.2665198224895	"ml"	"two"	"spanish"	"VOT"	NA
"100"	"sub_48"	"female"	1418.668	NA	"s_09"	"k"	"quicio"	NA	69.2179001903241	"ml"	"one"	"spanish"	"VOT"	NA
"101"	"sub_48"	"female"	1422.316	NA	"s_07"	"t"	"talla"	NA	14.193338063933	"ml"	"one"	"spanish"	"VOT"	NA
"102"	"sub_48"	"female"	1426.172	NA	"s_26"	"p"	"pato"	NA	8.55323665041396	"ml"	"two"	"spanish"	"VOT"	NA
"103"	"sub_48"	"female"	1429.196	NA	"s_28"	"p"	"pinzas"	NA	22.148118930545	"ml"	"two"	"spanish"	"VOT"	NA
"104"	"sub_48"	"female"	1433.076	NA	"s_10"	"k"	"quiste"	NA	40.2235938859121	"ml"	"one"	"spanish"	"VOT"	NA
"105"	"sub_48"	"female"	1437.308	NA	"s_12"	"k"	"cama"	NA	17.9860596217623	"ml"	"one"	"spanish"	"VOT"	NA
"106"	"sub_48"	"female"	1441.34	NA	"s_21"	"t"	"taza"	NA	13.0384444632909	"ml"	"two"	"spanish"	"VOT"	NA
"107"	"sub_48"	"female"	1448.1	NA	"s_17"	"k"	"cama"	NA	24.7854716606071	"ml"	"two"	"spanish"	"VOT"	NA
"108"	"sub_48"	"female"	1455.332	NA	"s_06"	"t"	"tina"	NA	19.3499773909025	"ml"	"one"	"spanish"	"VOT"	NA
"109"	"sub_48"	"female"	1459.412	NA	"s_25"	"p"	"pavo"	NA	9.56076726720312	"ml"	"two"	"spanish"	"VOT"	NA
"110"	"sub_48"	"female"	1462.908	NA	"s_11"	"k"	"caja"	NA	16.2226429029033	"ml"	"one"	"spanish"	"VOT"	NA
"111"	"sub_48"	"female"	1471.19386773379	NA	"s_04"	"p"	"pavo"	NA	8.94863024063852	"ml"	"one"	"spanish"	"VOT"	NA
"112"	"sub_48"	"female"	1474.844	NA	"s_05"	"t"	"tinta"	NA	17.2982879971642	"ml"	"one"	"spanish"	"VOT"	NA
"113"	"sub_48"	"female"	1487.06	NA	"s_23"	"t"	"tina"	NA	16.2692000355946	"ml"	"two"	"spanish"	"VOT"	NA
"114"	"sub_48"	"female"	1493.012	NA	"s_27"	"p"	"piso"	NA	15.8061104011722	"ml"	"two"	"spanish"	"VOT"	NA
"115"	"sub_48"	"female"	1499.252	NA	"s_20"	"k"	"quicio"	NA	69.2590864837257	"ml"	"two"	"spanish"	"VOT"	NA
