"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"
"1"	"sub_09"	"female"	160.891198180328	NA	"e_10"	"k"	"keyboard"	NA	87.4031438743827	"ml"	"one"	"english"	"VOT"	NA
"2"	"sub_09"	"female"	164.596	NA	"e_26"	"p"	"pocket"	NA	49.2718756786985	"ml"	"two"	"english"	"VOT"	NA
"3"	"sub_09"	"female"	168.132	NA	"e_18"	"k"	"carpet"	NA	65.7727028187196	"ml"	"two"	"english"	"VOT"	NA
"4"	"sub_09"	"female"	171.558704299625	NA	"e_19"	"k"	"keyboard"	NA	88.3169051606387	"ml"	"two"	"english"	"VOT"	NA
"5"	"sub_09"	"female"	174.676	NA	"e_02"	"p"	"peacock"	NA	47.305085162975	"ml"	"one"	"english"	"VOT"	NA
"6"	"sub_09"	"female"	181.252	NA	"e_23"	"t"	"teacher"	NA	80.2021349660151	"ml"	"two"	"english"	"VOT"	NA
"7"	"sub_09"	"female"	184.772	"disf"	"e_28"	"p"	"peaches"	NA	47.6681163852106	"ml"	"two"	"english"	"VOT"	NA
"8"	"sub_09"	"female"	194.692	NA	"e_08"	"t"	"toffee"	NA	46.2771681300183	"ml"	"one"	"english"	"VOT"	NA
"9"	"sub_09"	"female"	203.972	NA	"e_12"	"k"	"cockroach"	NA	34.6456417471757	"ml"	"one"	"english"	"VOT"	NA
"10"	"sub_09"	"female"	206.127205137524	NA	"e_20"	"k"	"keepsake"	NA	59.9926792432655	"ml"	"two"	"english"	"VOT"	NA
"11"	"sub_09"	"female"	208.712673831927	NA	"e_11"	"k"	"carpet"	NA	55.6681630546336	"ml"	"one"	"english"	"VOT"	NA
"12"	"sub_09"	"female"	211.508	"disf"	"e_01"	"p"	"peaches"	NA	56.3294917619999	"ml"	"one"	"english"	"VOT"	NA
"13"	"sub_09"	"female"	214.715985335053	NA	"e_07"	"t"	"toddler"	NA	72.1183806509487	"ml"	"one"	"english"	"VOT"	NA
"14"	"sub_09"	"female"	218.012	NA	"e_25"	"p"	"polish"	NA	48.8464180940298	"ml"	"two"	"english"	"VOT"	NA
"15"	"sub_09"	"female"	225.916	NA	"e_24"	"t"	"teapot"	NA	64.9270721020514	"ml"	"two"	"english"	"VOT"	NA
"16"	"sub_09"	"female"	229.268	NA	"e_06"	"t"	"teapot"	NA	72.8482150448428	"ml"	"one"	"english"	"VOT"	NA
