"speaker"	"gender"	"time_stamp"	"sent_comment"	"sentence"	"phoneme"	"word"	"word_comment"	"duration_ms"	"context"	"word_number"	"language"	"feature"	"l_position"
"1"	"sub_26"	"male"	629.74	"disf"	"e_01"	"p"	"peaches"	NA	33.4249730922238	"ml"	"one"	"english"	"VOT"	NA
"2"	"sub_26"	"male"	633.54	NA	"e_18"	"k"	"carpet"	NA	61.3675923536903	"ml"	"two"	"english"	"VOT"	NA
"3"	"sub_26"	"male"	637.164	NA	"e_26"	"p"	"pocket"	NA	34.1338180257935	"ml"	"two"	"english"	"VOT"	NA
"4"	"sub_26"	"male"	645.524	NA	"e_23"	"t"	"teacher"	NA	96.5619792850703	"ml"	"two"	"english"	"VOT"	NA
"5"	"sub_26"	"male"	654.076	NA	"e_10"	"k"	"keyboard"	NA	76.1624930979679	"ml"	"one"	"english"	"VOT"	NA
"6"	"sub_26"	"male"	666.876	NA	"e_04"	"p"	"polish"	NA	24.7629725479328	"ml"	"one"	"english"	"VOT"	NA
"7"	"sub_26"	"male"	670.86	NA	"e_08"	"t"	"toffee"	NA	58.8006284008316	"ml"	"one"	"english"	"VOT"	NA
"8"	"sub_26"	"male"	674.82	NA	"e_07"	"t"	"toddler"	NA	41.630287912426	"ml"	"one"	"english"	"VOT"	NA
"9"	"sub_26"	"male"	679.332	NA	"e_06"	"t"	"teapot"	NA	84.1260259311412	"ml"	"one"	"english"	"VOT"	NA
"10"	"sub_26"	"male"	683.396	NA	"e_02"	"p"	"peacock"	NA	44.9752876731964	"ml"	"one"	"english"	"VOT"	NA
"11"	"sub_26"	"male"	692.252	NA	"e_19"	"k"	"keyboard"	NA	50.7007221787035	"ml"	"two"	"english"	"VOT"	NA
"12"	"sub_26"	"male"	696.356	NA	"e_17"	"k"	"cockroach"	NA	53.9381916795492	"ml"	"two"	"english"	"VOT"	NA
"13"	"sub_26"	"male"	700.316	NA	"e_20"	"k"	"keepsake"	NA	52.8255535422204	"ml"	"two"	"english"	"VOT"	NA
"14"	"sub_26"	"male"	708.644	NA	"e_25"	"p"	"polish"	NA	45.3400270886277	"ml"	"two"	"english"	"VOT"	NA
"15"	"sub_26"	"male"	713.268	NA	"e_28"	"p"	"peaches"	NA	28.7681432747604	"ml"	"two"	"english"	"VOT"	NA
"16"	"sub_26"	"male"	718.564	NA	"e_09"	"k"	"keepsake"	NA	55.9037784402108	"ml"	"one"	"english"	"VOT"	NA
"17"	"sub_26"	"male"	727.74	NA	"e_24"	"t"	"teapot"	NA	79.485083322993	"ml"	"two"	"english"	"VOT"	NA
"18"	"sub_26"	"male"	731.692	NA	"e_03"	"p"	"pocket"	NA	35.717661673857	"ml"	"one"	"english"	"VOT"	NA
"19"	"sub_26"	"male"	736.652	NA	"e_11"	"k"	"carpet"	NA	42.8667342108611	"ml"	"one"	"english"	"VOT"	NA
"20"	"sub_26"	"male"	740.868	NA	"e_21"	"t"	"toddler"	NA	49.7879658536249	"ml"	"two"	"english"	"VOT"	NA
"21"	"sub_26"	"male"	744.924	NA	"e_22"	"t"	"toffee"	NA	47.7895324022484	"ml"	"two"	"english"	"VOT"	NA
"22"	"sub_26"	"male"	749.508	NA	"e_27"	"p"	"peacock"	NA	44.8299621965589	"ml"	"two"	"english"	"VOT"	NA
"23"	"sub_26"	"male"	754.236	NA	"e_05"	"t"	"teacher"	NA	54.4249259118033	"ml"	"one"	"english"	"VOT"	NA
"24"	"sub_26"	"male"	759.668	NA	"e_12"	"k"	"cockroach"	NA	36.8860382815228	"ml"	"one"	"english"	"VOT"	NA
"25"	"sub_26"	"male"	767.852	NA	"e_07"	"t"	"toddler"	NA	44.2294522694056	"ml"	"one"	"english"	"VOT"	NA
"26"	"sub_26"	"male"	772.324	NA	"e_26"	"p"	"pocket"	NA	41.8301852348577	"ml"	"two"	"english"	"VOT"	NA
"27"	"sub_26"	"male"	776.38	NA	"e_17"	"k"	"cockroach"	NA	45.411655879775	"ml"	"two"	"english"	"VOT"	NA
"28"	"sub_26"	"male"	780.42	NA	"e_09"	"k"	"keepsake"	NA	52.7071175342826	"ml"	"one"	"english"	"VOT"	NA
"29"	"sub_26"	"male"	784.932	NA	"e_10"	"k"	"keyboard"	NA	75.1608969852668	"ml"	"one"	"english"	"VOT"	NA
"30"	"sub_26"	"male"	793.444	NA	"e_28"	"p"	"peaches"	NA	27.4040389074344	"ml"	"two"	"english"	"VOT"	NA
"31"	"sub_26"	"male"	797.628	NA	"e_12"	"k"	"cockroach"	NA	42.5522617982779	"ml"	"one"	"english"	"VOT"	NA
"32"	"sub_26"	"male"	801.3	NA	"e_18"	"k"	"carpet"	NA	75.5118027477693	"ml"	"two"	"english"	"VOT"	NA
"33"	"sub_26"	"male"	805.3	NA	"e_23"	"t"	"teacher"	NA	47.7610962176414	"ml"	"two"	"english"	"VOT"	NA
"34"	"sub_26"	"male"	819.716	NA	"e_25"	"p"	"polish"	NA	50.409211159149	"ml"	"two"	"english"	"VOT"	NA
"35"	"sub_26"	"male"	824.028	NA	"e_08"	"t"	"toffee"	NA	43.6740616604538	"ml"	"one"	"english"	"VOT"	NA
"36"	"sub_26"	"male"	831.348	NA	"e_11"	"k"	"carpet"	NA	53.9257238312985	"ml"	"one"	"english"	"VOT"	NA
"37"	"sub_26"	"male"	834.756	NA	"e_05"	"t"	"teacher"	NA	51.9054951543012	"ml"	"one"	"english"	"VOT"	NA
"38"	"sub_26"	"male"	838.244	NA	"e_04"	"p"	"polish"	NA	30.4746791952084	"ml"	"one"	"english"	"VOT"	NA
"39"	"sub_26"	"male"	847.544448655844	NA	"e_03"	"p"	"pocket"	NA	53.4392811075577	"ml"	"one"	"english"	"VOT"	NA
"40"	"sub_26"	"male"	852.348	NA	"e_01"	"p"	"peaches"	NA	30.3947895532701	"ml"	"one"	"english"	"VOT"	NA
"41"	"sub_26"	"male"	856.036	NA	"e_22"	"t"	"toffee"	NA	54.665616841362	"ml"	"two"	"english"	"VOT"	NA
"42"	"sub_26"	"male"	859.836	NA	"e_06"	"t"	"teapot"	NA	51.4911914615368	"ml"	"one"	"english"	"VOT"	NA
"43"	"sub_26"	"male"	863.252	NA	"e_24"	"t"	"teapot"	NA	82.0729756943592	"ml"	"two"	"english"	"VOT"	NA
"44"	"sub_26"	"male"	866.572	NA	"e_21"	"t"	"toddler"	NA	40.0176135285619	"ml"	"two"	"english"	"VOT"	NA
"45"	"sub_26"	"male"	870.02	"disf"	"e_19"	"k"	"keyboard"	NA	78.0585399832034	"ml"	"two"	"english"	"VOT"	NA
"46"	"sub_26"	"male"	873.644	NA	"e_02"	"p"	"peacock"	NA	42.1128666514505	"ml"	"one"	"english"	"VOT"	NA
"47"	"sub_26"	"male"	883.868	NA	"e_20"	"k"	"keepsake"	NA	93.41802636186	"ml"	"two"	"english"	"VOT"	NA
"48"	"sub_26"	"male"	887.5	NA	"e_27"	"p"	"peacock"	NA	57.8065231953815	"ml"	"two"	"english"	"VOT"	NA
"49"	"sub_26"	"male"	898.1	"disf"	"s_11"	"k"	"caja"	NA	30.1853547248356	"ml"	"one"	"spanish"	"VOT"	NA
"50"	"sub_26"	"male"	902.236	NA	"s_12"	"k"	"cama"	NA	26.8433197684317	"ml"	"one"	"spanish"	"VOT"	NA
"51"	"sub_26"	"male"	906.444	NA	"s_25"	"p"	"pavo"	NA	11.0943485439066	"ml"	"two"	"spanish"	"VOT"	NA
"52"	"sub_26"	"male"	917.732	NA	"s_21"	"t"	"taza"	NA	22.0940224633068	"ml"	"two"	"spanish"	"VOT"	NA
"53"	"sub_26"	"male"	921.036	"disf"	"s_22"	"t"	"talla"	NA	26.9294429082265	"ml"	"two"	"spanish"	"VOT"	NA
"54"	"sub_26"	"male"	925.988	NA	"s_24"	"t"	"tinta"	NA	21.1425330496695	"ml"	"two"	"spanish"	"VOT"	NA
"55"	"sub_26"	"male"	929.748	NA	"s_05"	"t"	"tinta"	NA	15.732774697085	"ml"	"one"	"spanish"	"VOT"	NA
"56"	"sub_26"	"male"	934.404	NA	"s_02"	"p"	"piso"	NA	12.8723852463963	"ml"	"one"	"spanish"	"VOT"	NA
"57"	"sub_26"	"male"	938.26	NA	"s_18"	"k"	"caja"	NA	27.3360870672832	"ml"	"two"	"spanish"	"VOT"	NA
